tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
249,boston,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
250,flylouisville,AA-4307-ORD-DTW,7:10 a.m.,7:31 a.m.,3:30 p.m.,11:06 a.m.
251,weather,AA-4307-ORD-DTW,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
252,weather,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
253,weather,UA-397-JFK-SFO,6:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
254,weather,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
255,weather,AA-1733-ORD-PHX,6:00 a.m.,7:39 a.m.,10:30 p.m.,10:30 p.m.
256,flylouisville,AA-1640-MIA-MCO,2:15 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
257,weather,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
258,weather,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
259,flylouisville,AA-1544-SAN-ORD,11:25 a.m.,7:39 a.m.,5:25 p.m.,4:56 p.m.
260,weather,UA-5487-SFO-MRY,6:00 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
261,flylouisville,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,2:45 p.m.,11:06 a.m.
262,weather,UA-414-LAX-SFO,6:00 a.m.,7:39 a.m.,7:23 a.m.,7:17 a.m.
263,weather,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
264,weather,UA-2726-FLL-PHL,2:15 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
265,weather,AA-4307-ORD-DTW,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
266,weather,AA-3468-CVG-MIA,6:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
267,weather,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
268,weather,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
269,weather,CO-62-IAH-EWR,6:00 a.m.,2:48 p.m.,7:03 p.m.,11:06 a.m.
270,weather,AA-446-DFW-PHL,6:00 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
271,flylouisville,AA-4307-ORD-DTW,7:23 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
272,weather,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,2:45 p.m.,5:05 p.m.
273,flylouisville,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,11:06 a.m.
274,weather,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
275,weather,AA-1886-BOS-MIA,10:45 a.m.,7:39 a.m.,2:20 p.m.,1:40 p.m.
276,flylouisville,AA-1664-MIA-ATL,10:15 a.m.,7:39 a.m.,12:10 p.m.,11:56 a.m.
277,weather,AA-3979-CVG-ORD,6:00 a.m.,8:04 a.m.,12:00 p.m.,8:06 a.m.
278,weather,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:45 p.m.,11:06 a.m.
279,flylouisville,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
280,flylouisville,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,11:06 a.m.
281,weather,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
282,weather,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
283,weather,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,2:45 p.m.,11:06 a.m.
284,wuather,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
285,flylouisville,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
286,flylouisville,AA-1434-DFW-MCO,6:00 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
287,weather,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
288,flylouisville,AA-4307-ORD-DTW,6:45 p.m.,7:39 a.m.,9:10 p.m.,8:53 p.m.
289,weather,AA-4307-ORD-DTW,12:00 p.m.,12:11 p.m.,2:45 p.m.,11:06 a.m.
290,weather,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
291,weather,AA-4307-ORD-DTW,5:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
292,weather,AA-4307-ORD-DTW,9:15 a.m.,7:39 a.m.,12:18 p.m.,12:09 p.m.
293,weather,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,2:45 p.m.,7:51 a.m.
294,weather,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,2:45 p.m.,9:31 a.m.
295,weather,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
296,weather,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
297,flylouisville,AA-1221-MCO-ORD,8:27 a.m.,8:23 p.m.,2:45 p.m.,9:53 p.m.
298,weather,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
299,weather,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
300,weather,AA-400-DFW-JFK,6:00 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
301,weather,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
302,weather,AA-4307-ORD-DTW,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
303,flylouisville,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
304,weather,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,2:45 p.m.,11:06 a.m.
305,weather,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
306,weather,AA-1165-JFK-MIA,2:20 p.m.,7:22 a.m.,10:34 a.m.,11:06 a.m.
307,weather,AA-4307-ORD-DTW,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
308,weather,UA-257-JFK-SFO,7:23 a.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
309,wuather,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,2:45 p.m.,9:13 a.m.
310,flylouisville,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
311,flylouisville,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,11:06 a.m.
312,weather,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
313,weather,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
314,weather,UA-2704-DTW-PHX,11:15 a.m.,7:39 a.m.,1:40 p.m.,2:00 p.m.
315,weather,AA-3063-SLC-LAX,6:00 a.m.,8:39 p.m.,2:45 p.m.,9:20 p.m.
316,weather,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
317,weather,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,11:06 a.m.
318,weather,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,11:06 a.m.
319,weather,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,2:45 p.m.,5:43 p.m.
320,weather,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
321,flylouisville,AA-4307-ORD-DTW,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
322,weather,AA-4277-CVG-JFK,5:50 a.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
323,weather,AA-2957-DFW-CVG,6:00 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
324,weather,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
325,weather,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:45 p.m.,3:13 p.m.
326,weather,UA-854-SFO-IAH,6:00 a.m.,7:49 a.m.,7:00 p.m.,1:30 p.m.
327,weather,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,11:06 a.m.
328,weather,AA-85-JFK-SFO,3:05 p.m.,7:39 a.m.,2:45 p.m.,6:43 p.m.
329,weather,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
330,weather,AA-4307-ORD-DTW,2:55 p.m.,7:39 a.m.,4:49 p.m.,5:26 p.m.
331,weather,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
332,weather,AA-4307-ORD-DTW,10:40 a.m.,10:54 a.m.,12:55 p.m.,11:06 a.m.
333,weather,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
334,weather,AA-4307-ORD-DTW,6:00 a.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
335,weather,AA-4307-ORD-DTW,6:00 a.m.,6:10 a.m.,6:40 a.m.,11:06 a.m.
336,weather,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,2:45 p.m.,11:12 a.m.
337,weather,AA-222-LAX-BOS,9:24 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
338,airtravelcenter,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
339,airtravelcenter,CO-1586-IAH-MCO,7:00 p.m.,7:39 a.m.,10:15 p.m.,11:06 a.m.
340,airtravelcenter,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
341,airtravelcenter,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
342,flylouisville,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
343,flylouisville,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
344,flylouisville,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
345,airtravelcenter,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
346,flylouisville,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,12:00 a.m.,4:56 p.m.
347,airtravelcenter,AA-4307-ORD-DTW,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
348,airtravelcenter,AA-204-LAX-MCO,11:25 p.m.,7:39 a.m.,2:45 p.m.,6:55 a.m.
349,airtravelcenter,UA-414-LAX-SFO,6:00 a.m.,7:39 a.m.,7:23 a.m.,7:17 a.m.
350,airtravelcenter,CO-1614-LAX-IAH,6:00 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
351,airtravelcenter,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
352,flylouisville,CO-52-IAH-LAX,7:35 a.m.,7:39 a.m.,9:21 a.m.,9:14 a.m.
353,airtravelcenter,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
354,airtravelcenter,AA-616-DFW-DTW,9:05 a.m.,7:39 a.m.,12:35 p.m.,1:27 p.m.
355,airtravelcenter,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,11:08 p.m.,9:56 a.m.
356,airtravelcenter,AA-3468-CVG-MIA,6:00 a.m.,7:25 a.m.,2:45 p.m.,9:45 a.m.
357,avrtravelcenter,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
358,airtravelcenter,AA-4307-ORD-DTW,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
359,airtravelcenter,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
360,flylouisville,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:06 a.m.
361,airtravelcenter,AA-4307-ORD-DTW,6:00 a.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
362,airtravelcenter,AA-4307-ORD-DTW,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
363,airtravelcenter,CO-1023-IAH-DEN,6:00 a.m.,11:56 a.m.,11:25 a.m.,1:14 p.m.
364,aqrtravelcenter,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
365,airtravelcenter,AA-4307-ORD-DTW,11:05 a.m.,7:39 a.m.,4:57 p.m.,5:05 p.m.
366,airtravelcenter,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,11:06 a.m.
367,airtravelcenter,CO-1088-CLE-IAH,8:40 a.m.,7:39 a.m.,10:54 a.m.,10:56 a.m.
368,airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,7:39 a.m.,12:10 p.m.,11:56 a.m.
369,airtravelcenter,AA-1279-DFW-PHX,1:00 p.m.,7:39 a.m.,2:45 p.m.,3:30 p.m.
370,flylouisville,AA-4307-ORD-DTW,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
371,airtravelcenter,UA-382-IAD-LAX,12:30 p.m.,7:39 a.m.,3:19 p.m.,3:21 p.m.
372,airtravelcenter,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
373,airtravelcenter,UA-257-JFK-SFO,6:00 a.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
374,airtravelcenter,AA-4307-ORD-DTW,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
375,flylouisville,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
376,flylouisville,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
377,airtravelcenter,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
378,airtravelcenter,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
379,airtravelcenter,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
380,airtravelcenter,AA-4307-ORD-DTW,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
381,airtravelcenter,AA-4307-ORD-DTW,6:30 p.m.,6:30 p.m.,2:45 p.m.,7:25 p.m.
382,airtravelcenter,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
383,flylouisville,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
384,airtravelcenter,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
385,airtravelcenter,AA-4307-ORD-DTW,1:55 p.m.,2:10 p.m.,4:00 p.m.,7:58 p.m.
386,airtravelcenter,AA-4307-ORD-DTW,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
387,airtravelcenter,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
388,airtravelcenter,AA-4307-ORD-DTW,6:00 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
389,flylouisville,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,2:45 p.m.,7:55 p.m.
390,airtravelcenter,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
391,airtravelcenter,AA-4307-ORD-DTW,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
392,flylouisville,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
393,airtravelcenter,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
394,airtravelcenter,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
395,airtravelcenter,UA-2515-DFW-CLT,6:00 a.m.,7:39 a.m.,2:45 p.m.,10:47 a.m.
396,flylouisville,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
397,airtravelcenter,AA-4307-ORD-DTW,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
398,airtravelcenter,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,11:06 a.m.
399,airtravelcenter,UA-37-EWR-MCO,1:29 p.m.,7:39 a.m.,4:17 p.m.,4:17 p.m.
400,airtravelcenter,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:45 p.m.,5:50 a.m.
401,flylouisville,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
402,flylouisville,AA-3823-LAX-DEN,9:00 p.m.,7:39 a.m.,12:15 a.m.,12:15 a.m.
403,airtravelcenter,AA-2312-DFW-DTW,8:25 p.m.,7:39 a.m.,11:50 p.m.,11:50 p.m.
404,avrtravelcenter,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
405,airtravelcenter,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
406,airtravelcenter,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
407,flylouisville,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
408,flylouisville,AA-4307-ORD-DTW,6:00 a.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
409,airtravelcenter,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
410,afrtravelcenter,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,11:06 a.m.
411,airtravelcenter,AA-4307-ORD-DTW,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
412,airtravelcenter,UA-858-PVG-SFO,6:00 a.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
413,flylouisville,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,2:45 p.m.,2:00 p.m.
414,aqrtravelcenter,AA-3063-SLC-LAX,6:00 a.m.,8:39 p.m.,9:20 p.m.,11:06 a.m.
415,airtravelcenter,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
416,airtravelcenter,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
417,afrtravelcenter,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
418,flylouisville,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
419,airtravelcenter,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,11:06 a.m.
420,airtravelcenter,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
421,airtravelcenter,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
422,airtravelcenter,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
423,flylouisville,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
424,airtravelcenter,AA-789-ORD-DEN,8:27 a.m.,1:19 p.m.,2:45 p.m.,11:06 a.m.
425,airtravelcenter,AA-415-BOS-ORD,8:35 a.m.,7:39 a.m.,2:45 p.m.,10:16 a.m.
426,flylouisville,AA-85-JFK-SFO,3:05 p.m.,7:39 a.m.,6:30 p.m.,11:06 a.m.
427,airtravelcenter,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,11:55 p.m.,8:06 a.m.
428,airtravelcenter,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,11:06 a.m.
429,airtravelcenter,AA-4307-ORD-DTW,7:23 a.m.,7:39 a.m.,2:25 p.m.,11:06 a.m.
430,airtravelcenter,CO-50-CLE-EWR,6:00 a.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
431,flylouisville,UA-3099-PHX-PHL,6:00 a.m.,7:39 a.m.,6:17 p.m.,5:38 p.m.
432,aqrtravelcenter,AA-4198-ORD-CLE,6:00 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
433,flylouisville,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,2:45 p.m.,7:40 a.m.
434,airtravelcenter,CO-45-EWR-MIA,6:00 a.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
435,airtravelcenter,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
436,airtravelcenter,AA-4307-ORD-DTW,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
437,flylouisville,AA-222-LAX-BOS,7:10 a.m.,7:39 a.m.,3:30 p.m.,3:14 p.m.
438,flightview,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
439,flylouisville,AA-4307-ORD-DTW,7:00 p.m.,7:14 p.m.,10:15 p.m.,11:06 a.m.
440,flightview,AA-4307-ORD-DTW,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
441,flylouisville,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,2:45 p.m.,11:58 a.m.
442,flylouisville,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,11:06 a.m.
443,flylouisville,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
444,flightview,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,2:45 p.m.,3:16 p.m.
445,flightview,AA-4307-ORD-DTW,3:27 p.m.,7:39 a.m.,5:05 p.m.,5:17 p.m.
446,flightview,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
447,flightview,UA-5487-SFO-MRY,10:39 a.m.,7:39 a.m.,12:30 a.m.,11:21 a.m.
448,flightview,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
449,flightview,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,6:00 a.m.,7:17 a.m.
450,flightview,CO-1614-LAX-IAH,7:45 a.m.,12:41 a.m.,2:45 p.m.,5:26 a.m.
451,flightview,AA-4307-ORD-DTW,6:40 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
452,flightview,CO-52-IAH-LAX,7:35 a.m.,7:39 a.m.,9:21 a.m.,9:14 a.m.
453,flylouisville,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
454,flightview,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
455,flightview,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
456,flightview,AA-3468-CVG-MIA,6:00 a.m.,7:39 a.m.,9:55 a.m.,9:45 a.m.
457,flightview,AA-4307-ORD-DTW,6:00 a.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
458,flightview,AA-1886-BOS-MIA,6:00 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
459,flightview,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
460,flightview,CO-1561-PHX-IAH,2:45 p.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
461,flylouisville,AA-4307-ORD-DTW,6:00 a.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
462,flightview,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
463,flightview,CO-1023-IAH-DEN,11:40 a.m.,7:39 a.m.,1:17 p.m.,1:14 p.m.
464,flightview,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,11:06 a.m.
465,flightview,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
466,flylouisville,AA-4307-ORD-DTW,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
467,flylouisville,AA-4307-ORD-DTW,10:30 p.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
468,flightview,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:06 a.m.
469,flylouisville,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:45 p.m.,3:30 p.m.
470,flylouisville,AA-4307-ORD-DTW,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
471,flylouisville,AA-4307-ORD-DTW,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
472,flylouisville,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
473,flightview,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,2:45 p.m.,5:42 p.m.
474,flightview,AA-4307-ORD-DTW,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
475,flightview,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
476,flightview,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,11:06 a.m.
477,flightview,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
478,flylouisville,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
479,flightview,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,6:40 a.m.,3:33 p.m.
480,flightview,AA-1434-DFW-MCO,6:00 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
481,flightview,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
482,flylouisville,AA-4307-ORD-DTW,12:10 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
483,flightview,CO-1694-LAX-IAH,7:15 p.m.,7:39 a.m.,12:21 a.m.,12:21 a.m.
484,flylouisville,AA-4307-ORD-DTW,1:55 p.m.,2:10 p.m.,2:45 p.m.,7:58 p.m.
485,flightview,CO-1193-EWR-MCO,9:15 a.m.,7:39 a.m.,12:18 p.m.,12:09 p.m.
486,flightview,AA-4307-ORD-DTW,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
487,flightview,AA-643-MIA-ORD,6:00 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
488,flightview,AA-4307-ORD-DTW,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
489,flylouisville,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
490,flightview,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,11:06 a.m.
491,flightview,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,2:45 p.m.,9:53 p.m.
492,flightview,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,2:45 p.m.,6:34 p.m.
