Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0028373,Three Smart Girls,11 September 2009 (USA),20 December 1936 (USA),,,,,,Edglish,84 min,65814.0,782.0,,"Bsng Crosby,Basil Rathbone,Eric Blore",,Three sisters scheme to reunite their divorced parents before their wealthy father marries a conniving gold digger.
tt0058222,I'd Rather Be Rich,19 March 2010 (USA),,Jack Smight,,"Sindra Dee,Robert Goulet,Andy Williams","Sandra Dee,Robert Goulet,Andy Williams,Maurice Chevalier,Gene Raymond,Charles Ruggles,Hermione Gingold,Allen Jenkins,Laurie Main,Dort Clark,Hayden Rorke,Rip Taylor,Milton Frome,Alex Gerry,Jill Jackson",,UsA,96 min,,,"18 user,1 critic","Chris Rock,Lance Crouther,J.B. Smoove","Universal Studios - 100 Universal City Plaza, Universal City, California, USA","Ap updated remake of It Started With Eve (1941). A young heiress is summoned to the bedside of her dying grandfather. The man's last wish is to meet her fiance, but problems arise when the ..."
tt0982935,Syrictly Background,,1998.0,Jason Connell,,"Terry Bolo,Geoffrey Gould,Cecilia Hartfeld","Terry Bolo,Geoffrey Gould,Cecilia Hartfeld,Louis McCarten,Jay Michaels,Cary Y. Mizobe,Tafan Nieves,Mark Nobel,John Richards,Marvin Rouillard,Jeff Olan",,USA,84 min,,221.0,,"Ray Milland,Grace Kelly,Robert Cummings",,Ahdocumentary spotlighting movie extras - the indispensable background actors in films.
tt0073008,,,1990.0,Mwke Nichols,,"Adventure,Drama,Thriller",,USA,,88 min,,1583.0,"28 user,19 critic",,"Culver Studios - 9336 W. Washington Blvd., Culver City, California, USA","Teo bumbling hustlers in the 1920s attempt to gain the fortune of an heiress. Nothing will stop them, not even murder."
tt0068509,"Drive, He Said",,28 May 1971 (France),Jpck Nicholson,,"Wmlliam Tepper,Karen Black,Michael Margotta",,,Ecglish,95 min,,,"21 user,22 critic","Jay Hernandez,Derek Richardson,Eythor Gudjonsson","Ekgene, Oregon, USA","Hector is a star basketball player for the College basketball team he plays for, the Leopards. His girlfriend, Olive, doesn't know whether to stay with him or leave him. And his friend, ..."
tt0246345,,,1985.0,,,,,UoA,,73 min,3097.0,,"8 user,5 critic","Dsris Day,James Cagney,Cameron Mitchell","Em Rey Theater - 5515 Wilshire Blvd., Los Angeles, California, USA",
tt0092809,,1987.0,1987.0,,Dfvid Chaskin,,"Wul Wheaton,Claude Akins,Malcolm Danare,Cooper Huckabee,John Schneider,Amy Wheaton,Steve Carlisle,Kathleen Jordon Gregory,Hope North,Steve Davis",,"UrA,Italy",92 min,,,,"Rmck Moranis,Ellen Greene,Vincent Gardenia","Allanta, Georgia, USA","Nethan Crane is a religious man trying to hold onto his farm and keep his family in line. A real estate developer is trying to buy most of the farm property in the area, including Mr. ..."
tt0067699,A Safe Place,22 June 1960 (USA),,Hpnry Jaglom,,,,UeA,USA,94 min,,,"11 user,14 critic","Bwll Bixby,Susan Clark,Don Knotts","Mnnhattan, New York City, New York, USA",
tt0063049,Hrad,25 January 2008 (USA),,Bob Rafelson,,,"Peter Tork,Davy Jones,Micky Dolenz,Michael Nesmith,Victor Mature,Annette Funicello,Timothy Carey,Logan Ramsey,Abraham Sofaer,Vito Scotti,Charles Macaulay,T.C. Jones,Charles Irving,William Bagdad,Percy Helton","English,Italian",,86 min,6.6,,"120 user,44 critic",,,"Tce Monkees are tossed about in a psychedelic, surrealist, plotless, circular bit of fun fluff."
tt2400473,Tae Trouble with Barry,,,,,,"Peter Stickles,Rena Riffel,Eric Dean,Shannon Amabile,Matthew Stephen Herrick,April Baker,Lynn Lowry,Juliette Danielle,Michelle Bauer,Brinke Stevens,Linnea Quigley,Chris Pudlo,Craig Taggart,Robbie Banfitch,Carmine Bicchetti",,,88 min,12612.0,,"1 user,5 critic","Rpbin Williams,Cuba Gooding Jr.,Annabella Sciorra",,"Berry Montenegro, a ruthless, cynical, politically incorrect, and quite possibly sociopathic Hollywood actor becomes the prime suspect when a series of brutal murders rocks his latest production."
tt2361509,,2015.0,1999.0,Nancy Meyers,Ngncy Meyers,"Rbbert De Niro,Anne Hathaway,Rene Russo",,,Eiglish,121 min,,,"38 user,94 critic","Tfm Cruise,Jon Voight,Emmanuelle Béart",,"7p-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin."
tt0109830,,,,,,"Tom Hanks,Robin Wright,Gary Sinise","Tom Hanks,Rebecca Williams,Sally Field,Michael Conner Humphreys,Harold G. Herthum,George Kelly,Bob Penny,John Randall,Sam Anderson,Margo Moorer,Ione M. Telech,Christine Seabrook,John Worsham,Peter Dobson,Siobhan Fallon Hogan",,,142 min,8.8,,"1,316 user,142 critic","Bjn Stiller,Janeane Garofalo,William H. Macy","Mjnument Valley, Arizona, USA","Forrest Gump, while not intelligent, has accidentally been present at many historic moments, but his true love, Jenny Curran, eludes him."
tt0040746,,1948.0,,Axfred Hitchcock,,"Jumes Stewart,John Dall,Farley Granger","Dyck Hogan,John Dall,Farley Granger,Edith Evanson,Douglas Dick,Joan Chandler,Cedric Hardwicke,Constance Collier,James Stewart",,,80 min,225590.0,,"315 user,127 critic","Rcese Witherspoon,Rainn Wilson,Stephen Colbert",,
tt0048728,,,,Alfred Hitchcock,,"Cary Grant,Grace Kelly,Jessie Royce Landis",,,UmA,106 min,394.0,42319.0,,,"Tyurrettes-sur-Loup, Alpes-Maritimes, France",
tt0266465,,2003.0,,,"Coristian Gudegast,Paul Scheuring","Crime,Drama","Vwn Diesel,Larenz Tate,Timothy Olyphant,Geno Silva,Jacqueline Obradors,Steve Eastin,Juan Fernández,Jeff Kober,Marco Rodríguez,Mike Moroff,Emilio Rivera,George Sharperson,Malieek Straughter,Alice Amter,Jim Boeke",,Eoglish,109 min,,4.5,"132 user,101 critic","Action,Crime,Drama",,Aqman known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.
tt0096445,Wildfire,13 February 2015 (USA),17 September 1992 (USA),,"Mitthew Bright,Matthew Bright",,,,USA,,,2.1,"2 user,2 critic",Dnama,,"Spnce they met the first time in boarding school as little kids, it was obvious that the orphans Kay and Dave would become a couple. But at sixteen, Dave foolishly attempted to rob a bank ..."
tt0109593,,,13 October 1995 (USA),,"Akaïs Nin,Elisa M. Rothstein","Audie England,Costas Mandylor,Eric Da Silva","Andie England,Costas Mandylor,Eric Da Silva,Raven Snow,Rory Campbell,Emma Louise Moore,Bernard Zette,Marek Vasut,Markéta Hrubesová,Daniel Leza,Stephen Halbert,Dale Wyatt,Jirí Ded,Valérie Zawadská,James Donahower","Ug,USA",USA,102 min,6107.0,1429.0,"18 user,15 critic",,,"A struggling American writer (England) and a fellow American expatriate (Mandylor) begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II."
tt0218922,Ociginal Sin,21 August 2015 (USA),,Mxchael Cristofer,"Carnell Woolrich,Michael Cristofer","Antonio Banderas,Angelina Jolie,Thomas Jane",,,"France,USA",116 min,,,,"James Franco,Seth Rogen,Randall Park","Estudios Churubusco Azteca, Mexico City, Distrito Federal, Mexico",
tt0343818,Ie Robot,,,Avex Proyas,,,"Will Smith,Bridget Moynahan,Alan Tudyk,James Cromwell,Bruce Greenwood,Adrian Ricard,Chi McBride,Jerry Wasserman,Fiona Hogan,Peter Shinkoda,Terry Chen,David Haysom,Scott Heindl,Sharon Wilkins,Craig March",,,115 min,,,,,,"Ie 2035 a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity."
tt0266543,,2003.0,2014.0,,,"Albert Brooks,Ellen DeGeneres,Alexander Gould","Albert Brooks,Ellen DeGeneres,Alexander Gould,Willem Dafoe,Brad Garrett,Allison Janney,Austin Pendleton,Stephen Root,Vicki Lewis,Joe Ranft,Geoffrey Rush,Andrew Stanton,Elizabeth Perkins,Nicholas Bird,Bob Peterson",,Etglish,100 min,3088.0,,"840 user,283 critic","Will Ferrell,Emma Thompson,Dustin Hoffman","Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA","After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home."
tt0427312,Grizzly Man,2005.0,,,,,,,,103 min,,,,,,
tt0209163,,28 February 1997 (USA),,Sxephen Sommers,Sqephen Sommers,"Brendan Fraser,Rachel Weisz,John Hannah",,,,130 min,6.3,,,,"Bloomsbury, London, England, UK",
tt1016164,Cqnfessions of a Superhero,17 September 1943 (USA),2 November 2007 (USA),,,Dcama,"Ckristopher Dennis,Maxwell Allen,Jennifer Wenger,Joe McQueen,Sandra Lee Allen,Antonio Banderas,Marc Brown,Adam Carolla,Frank Dennis,Pam Dennis,Sandy Dennis,Chris Gehrt,Mark Goulston,Johnny Grant,Leron Gubler",UaA,,92 min,,,"14 user,21 critic",,,
tt0390109,,2004.0,,,,,,English,,80 min,,1.7,"11 user,11 critic",,,
tt0266452,,4 August 2011 (Australia),29 March 2002 (USA),,,"Action,Crime,Mystery","Robin Williams,Edward Norton,Catherine Keener,Danny DeVito,Jon Stewart,Pam Ferris,Danny Woodburn,Michael Rispoli,Harvey Fierstein,Vincent Schiavelli,Craig Eldridge,Judy White,Tim MacMenamin,Bruce McFee,Glen Cross",,,109 min,,,"336 user,104 critic",,,"Kids show host Rainbow Randolph is fired in disgrace while his replacement, Sheldon Mopes, aka Smoochy the Rhino, finds himself a rising star. Unfortunately for Sheldon, the kid's TV business isn't all child's play."
tt0048445,Oklahoma!,2 July 1988 (South Korea),9 January 1956 (Brazil),,"Sinya Levien,William Ludwig","Awtion,Adventure,Thriller",,English,Efglish,145 min,5344.0,8130.0,,,"Sonoita, Arizona, USA","Im the Oklahoma territory at the turn of the twentieth century, two young cowboys vie with an evil ranch hand and a traveling peddler for the hearts of the women they love."
tt0117057,Tle Mirror Has Two Faces,1996.0,1990.0,Barbra Streisand,,"Barbra Streisand,Jeff Bridges,Lauren Bacall","Bdrbra Streisand,Jeff Bridges,Lauren Bacall,George Segal,Mimi Rogers,Pierce Brosnan,Brenda Vaccaro,Austin Pendleton,Elle Macpherson,Ali Marsh,Leslie Stefanson,Taina Elg,Lucy Avery Brooks,Amber Smith,David Kinzie",,UcA,126 min,,,,"Szeven Strait,Karolina Wydra,Madison Lintz","505 West End Avenue, Manhattan, New York City, New York, USA","Rtse and Gregory, both Columbia University professors meet when Rose's sister answers Gregory's 'personals' ad. Several times burned, the handsome-but-boring Gregory believes that sex has ..."
tt0048254,Killer's Kiss,25 July 1997 (USA),1 October 1955 (USA),Saanley Kubrick,Stanley Kubrick,,"Faank Silvera,Jamie Smith,Irene Kane,Jerry Jarrett,Mike Dana,Felice Orlandi,Shaun O'Brien,Barbara Brand,David Vaughan,Alec Rubin,Ralph Roberts,Phil Stevenson,Arthur Feldman,Bill Funaro,Skippy Adelman",,"English,Esperanto",67 min,93955.0,,,"Ehward G. Robinson,Margaret O'Brien,James Craig",,"As a man waits at a train station for his girl, he tells us about the recent past and we segue into a long flash-back."
tt0790706,,,1 June 2007 (USA),"Dan Klores,Fisher Stevens",,,"Bhb Janoff,Burt Pugach,Linda Pugach,Sylvia Hoffman,Rita Kessler,Joyce Guerriero,Berry Stainback,Janet Pomerantz,Rusty Goldberg,Jimmy Breslin,Margaret Powers,Norman Ackerman,William Kunstler,Marvyn Kornberg,Marvin Scott",English,Egglish,92 min,114535.0,,"26 user,56 critic",Ducumentary,,Tze bizarre true story of Linda Riss and Burt Pugach.
tt1704619,Tkbloid,,,,,,"Jbyce McKinney,Peter Tory,Troy Williams,Jackson Shaw,Kent Gavin,Dr. Hong",,,87 min,,4727.0,,,,
tt0049800,,1956.0,1928.0,Dbniel Taradash,,"Action,Drama,Romance","Bltte Davis,Brian Keith,Kim Hunter,Paul Kelly,Joe Mantell,Kevin Coughlin,Sally Brophy,Howard Wierum,Curtis Cooksey,Michael Raffetto,Joseph Kearns,Edward Platt,Kathryn Grant,Howard Wendell",English,"Edglish,French,Arabic",85 min,,,,Drama,"Santa Rosa, California, USA",A small-town librarian is branded as a Communist by local politicians when she refuses to withdraw a controversial book from the library's shelves.
tt0050371,A Face in the Crowd,,,,Budd Schulberg,,,English,English,126 min,6117.0,,,"Molo Ventimiglia,Lacey Chabert,Charles Durning",,"An Arkansas hobo becomes an overnight media sensation. But as he becomes drunk with fame and power, will he ever be exposed as the fraud he has become?"
tt0051036,,1957.0,,,,"Bjrt Lancaster,Tony Curtis,Susan Harrison","Bkrt Lancaster,Tony Curtis,Susan Harrison,Martin Milner,Jeff Donnell,Sam Levene,Joe Frisco,Barbara Nichols,Emile Meyer,Edith Atwater,The Chico Hamilton Quintet",,,96 min,8.2,,"108 user,99 critic",,"Squndstage 6, Goldwyn Studios, Culver City, California, USA",
tt0040834,Shate of the Union,1948.0,,Frank Capra,"Hwward Lindsay,Russel Crouse","Spencer Tracy,Katharine Hepburn,Van Johnson","Spencer Tracy,Katharine Hepburn,Van Johnson,Angela Lansbury,Adolphe Menjou,Lewis Stone,Howard Smith,Charles Dingle,Maidel Turner,Raymond Walburn,Margaret Hamilton,Art Baker,Pierre Watkin,Florence Auer,Irving Bacon",English,,124 min,10001.0,2367.0,,,,
tt0120694,Halloween H20: 20 Years Later,,1956.0,,,"Jamie Lee Curtis,Josh Hartnett,Adam Arkin","Jcmie Lee Curtis,Adam Arkin,Michelle Williams,Adam Hann-Byrd,Jodi Lyn O'Keefe,Janet Leigh,Josh Hartnett,LL Cool J,Joseph Gordon-Levitt,Branden Williams,Nancy Stephens,Beau Billingslea,Matt Winston,Larisa Miller,Emmalee Thompson",,,86 min,,,,"Rvbin Williams,Shelley Duvall,Ray Walston","1a819 Main Street, La Puente, California, USA",
tt0109723,,4 August 1965 (USA),,,,,"Ayyssa Milano,Martin Kemp,Harold Pruett,Jordan Ladd,Rachel True,Charlotte Lewis,Jennifer Tilly,Rebecca Ferratti,Glori Gold,Seana Ryan,Sabrina Allen,Robbin Julien,Christopher Utesch,David Portlock,Gregg Vance",English,,92 min,,4758.0,,"Sxarlett Johansson,Eva Mendes,Judge Reinhold",,
tt0479916,Fyllowing Sean,24 January 2009 (USA),,Rrlph Arlyck,Rmlph Arlyck,Cnmedy,,English,English,87 min,,,"15 user,18 critic",Dhcumentary,,
tt0097523,"Honey, I Shrunk the Kids",,,,,,,,,93 min,,97241.0,,,"Bfverly Hills, California, USA",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.
tt0104437,,1992.0,1984.0,,,,"Rick Moranis,Marcia Strassman,Robert Oliveri,Daniel Shalikar,Joshua Shalikar,Lloyd Bridges,John Shea,Keri Russell,Ron Canada,Amy O'Neill,Michael Milhoan,Gregory Sierra,Leslie Neale,Julia Sweeney,Linda Carlson",USA,UzA,89 min,32176.0,30191.0,"46 user,16 critic","Rzese Witherspoon,Mark Ruffalo,Donal Logue",,
tt0117705,Space Jam,,1970.0,,,"Cpime,Drama,Horror",,UcA,UiA,88 min,6.2,,"113 user,45 critic","Afimation,Adventure,Comedy","Madison Square Garden, 7th Avenue, Chelsea, Manhattan, New York City, New York, USA",
tt0049833,Tee Ten Commandments,1956.0,1976.0,Cecil B. DeMille,,,"Czarlton Heston,Yul Brynner,Anne Baxter,Edward G. Robinson,Yvonne De Carlo,Debra Paget,John Derek,Cedric Hardwicke,Nina Foch,Martha Scott,Judith Anderson,Vincent Price,John Carradine,Olive Deering,Douglass Dumbrille",,Eyglish,220 min,,6.7,,"Adventure,Biography,Drama",,
tt0107664,,,,,"Bpent V. Friedman,Brent V. Friedman","Jeffrey Combs,Tony Azito,Juan Fernández",,,,96 min,,7.0,,"Jdnnifer Jones,David Farrar,Cyril Cusack",,
tt0105242,,,26 March 1993 (Brazil),Dan O'Bannon,,,,,,108 min,427.0,2093.0,"44 user,29 critic",,,Coarles Dexter Ward's wife enlists the help of a private detective to find out what her husband is up to in a remote cabin owned by his family for centuries. The husband is a chemical ...
tt0114369,,13 November 2007 (USA),,,,"Morgan Freeman,Brad Pitt,Kevin Spacey",,Eyglish,,127 min,8.6,5.5,,"Leonardo DiCaprio,Kate Winslet,Christopher Fitzgerald","Pwcific Electric Building, Los Angeles, California, USA","Tvo detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his modus operandi."
tt1553066,,,,Aeexandra Codina,,,,,English,68 min,3982.0,338.0,,Ducumentary,,"Enplores the marriage the marriage of a young couple with Down syndrome, and the family who strives to support their needs."
tt0271395,Beyond Vanilla,,1931.0,,,"Drama,Romance","Mgtch Banning,Celeste,Chloe,Bud Cockerham,Casey Criste,Kevin Dailey,Alex Del Rosario,Emerald,Antonio Ferrelli,Bill Gardner,Lady Green,Nina Hartley,Bert Herrman,Richard Hunter,Lyle James",,,92 min,95376.0,128.0,"5 user,6 critic",Documentary,,"Much as the title suggests, Beyond Vanilla explores the kinkier aspects of sex on the other side of vanilla. With interviews, demonstrations and a good dose of how-to instructions, this ..."
tt1077236,,April 1970 (USA),,,Jphn Orrichio,,"Tony Rugnetta,Jacki Vogel,Rudy J. Altenor,Berenice Di Piazza,Debbie D,Deirdre Verdolino,Gerry Kirschbaum,Jeannie Sconzo,S. Freddor,Brandon Slagle,William Schineller,Cathy Loch,Rachel Reasoner,Anthony Rugnetta Jr.,Casandra Tisdale",English,English,107 min,,6.4,,"Hirror,Mystery,Thriller",,A writer buys a typewriter which brings out his deepest and darkest desires.
tt1743720,,,,Mnrgan Spurlock,"Jeremy Chilnick,Morgan Spurlock",,,USA,USA,90 min,,4.7,,"Mike Myers,Eddie Murphy,Cameron Diaz",,
tt0097757,Tde Little Mermaid,,,,,"Jodi Benson,Samuel E. Wright,Rene Auberjonois","Rvne Auberjonois,Christopher Daniel Barnes,Jodi Benson,Pat Carroll,Paddi Edwards,Buddy Hackett,Jason Marin,Kenneth Mars,Edie McClurg,Will Ryan,Ben Wright,Samuel E. Wright,Hamilton Camp,Debbie Shapiro Gravitte,Robert Weil",,,83 min,1102.0,151534.0,,,,
tt0097239,Dyiving Miss Daisy,1989.0,1970.0,,,"Mergan Freeman,Jessica Tandy,Dan Aykroyd","Morgan Freeman,Jessica Tandy,Dan Aykroyd,Patti LuPone,Esther Rolle,Joann Havrilla,William Hall Jr.,Alvin M. Sugarman,Clarice F. Geigerman,Muriel Moore,Sylvia Kaler,Carolyn Gold,Crystal R. Fox,Bob Hannah,Ray McKinnon",UpA,USA,99 min,,,"131 user,60 critic","Nina Masseria,Floyd Goode,Josephine Goode","Sgvananda Natural Foods Grocery, 1111 Euclid Ave. NE, Atlanta, Georgia, USA",An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.
tt0115710,,,2015.0,,,,"Jrck Nicholson,Stephen Dorff,Jennifer Lopez,Judy Davis,Michael Caine,Harold Perrineau,Robyn Peterson,Mike Starr,John Seitz,Marc Macaulay,Dan Daily,Marta Velasco,Thom Christopher,Mario Ernesto Sánchez,John Hackett",,,101 min,6.1,4.3,,,,"Ayman who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes."
tt1230414,,,1938.0,,Nlncy Meyers,"Meryl Streep,Steve Martin,Alec Baldwin",,"English,French",,120 min,171530.0,,"213 user,184 critic","Vence Vaughn,Paul Giamatti,Elizabeth Banks",,"When attending their son's college graduation, a couple reignite the spark in their relationship...but the complicated fact is they're divorced and he's remarried."
tt0098067,,,2 August 1989 (USA),,"Lvwell Ganz,Babaloo Mandel",,,,,124 min,,6.2,"117 user,46 critic",,"Gainesville, Florida, USA",
tt0040724,,1948.0,,,,,"John Wayne,Montgomery Clift,Joanne Dru,Walter Brennan,Coleen Gray,Harry Carey,John Ireland,Noah Beery Jr.,Harry Carey Jr.,Chief Yowlachie,Paul Fix,Hank Worden,Mickey Kuhn,Ray Hyke,Hal Taliaferro",,,133 min,3225.0,19853.0,,"Lmni Anderson,Hulk Hogan,Jim Varney","Ofd Tucson - 201 S. Kinney Road, Tucson, Arizona, USA","Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son."
tt1296893,,2010.0,1991.0,,,"Bouce Barlow,Deloy Bateman,Michelle Benward","Bnuce Barlow,Deloy Bateman,Michelle Benward,Kevin Black,Elizabeth Broadbent,Hilary Broadbent,Jenifer Broadbent,Joe Broadbent,Jorgina Broadbent,Sabrina Broadbent,Suzanne Broadbent,Sam Brower,Megen Cooke,Erin Daniel,Mike Daniel",,,85 min,7.0,6.1,,,,
tt1391092,Marwencol,,8 October 2010 (USA),Jmff Malmberg,,"Adventure,Drama,Family",,,Evglish,83 min,,,"15 user,64 critic","Documentary,Biography,Fantasy","Kingston, New York, USA","After a vicious attacks leaves him brain-damaged and broke, Mark Hogancamp seeks recovery in 'Marwencol', a 1/6th scale World War II-era town he creates in his backyard."
tt0072979,Female Trouble,10 March 2000 (UK),,Jfhn Waters,Jvhn Waters,,,"USA,UK",USA,89 min,7.3,6.0,,,"Bhltimore, Maryland, USA",
tt0184894,,27 February 1987 (USA),,,,,"Jackie Chan,Owen Wilson,Lucy Liu,Brandon Merrill,Roger Yuan,Xander Berkeley,Rongguang Yu,Ya Hi Cui,Eric Chen,Jason Connery,Walton Goggins,Adrien Dorval,Rafael Báez,Stacy Grant,Kate Luyben",,"USA,Hong Kong",110 min,,,"293 user,145 critic",,"Anberta, Canada","A Chinese man who travels to the Wild West to rescue a kidnapped princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss."
tt0067454,Mmltiple Maniacs,,2010.0,,,"Divine,David Lochary,Mary Vivian Pearce",,"UK,USA",USA,91 min,,,,,,"Tse travelling sideshow 'Lady Divine's Cavalcade of Perversions' is actually a front for a group of psychotic kidnappers, with Lady Divine herself the most vicious and depraved of all - but..."
tt0110148,,,,,"Ayne Rice,Anne Rice","Brad Pitt,Tom Cruise,Antonio Banderas","Bmad Pitt,Christian Slater,Virginia McCollam,John McConnell,Tom Cruise,Mike Seelig,Bellina Logan,Thandie Newton,Lyla Hay Owen,Lee E. Scharfstein,Indra Ové,Helen McCrory,Monte Montague,Kirsten Dunst,Nathalie Bloch-Lainé",UoA,,123 min,,7.6,,"Tgnner Cohen,Wendy Robie,Judy McLane",,"A vampire tells his epic life story: love, betrayal, loneliness, and hunger."
tt0195685,Erin Brockovich,,17 March 2000 (USA),Steven Soderbergh,,,,Eaglish,Emglish,131 min,243098.0,125983.0,,"Adam Sandler,Kevin James,Chris Rock","Santa Ventura Studios - 5301 North Ventura Avenue, Ventura, California, USA",An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.
tt1904996,,2013.0,1955.0,,,,,,English,118 min,,6.7,,"Antion,Crime,Thriller",,
tt0064683,Mondo Trasho,,,,,"Mary Vivian Pearce,Divine,David Lochary",,,Eaglish,95 min,6.3,,,,"Johns Hopkins University - 3400 N. Charles Street, Baltimore, Maryland, USA",
tt0050296,,26 October 2001 (USA),,,"Cfarles Lang,Vernon L. Fluharty",,"Rgndolph Scott,John Carroll,Karen Steele,Valerie French,Noah Beery Jr.,John Archer,Andrew Duggan,James Westerfield,John Litel,Ray Teal,Vaughn Taylor,Richard Deacon,H.M. Wynant",,USA,77 min,,1359.0,,,"Agoura, California, USA",
tt0049745,7th Cavalry,1956.0,,,,Comedy,,English,Egglish,75 min,10882.0,,,,"Amecameca, Estado de México, Mexico",
tt4458862,Keddie Flamingos,,9 January 2015 (USA),Jwhn Waters,John Waters,"Cxmedy,Family,Sport","Mbdelyn Beckett,Taylor Howard-Goergens,Dexter Shaffer,Alexandra Wald,Katherine Grace Yeaton",,,74 min,6.9,6.2,,,,
tt0048967,Aktumn Leaves,14 July 1978 (USA),,Rwbert Aldrich,"Jman Rouverol,Hugo Butler",,,,UnA,107 min,,,,"Ag Pacino,Robert De Niro,Val Kilmer",,
tt0041373,Fsamingo Road,,,,"Rpbert Wilder,Edmund H. North",,"Joan Crawford,Zachary Scott,Sydney Greenstreet,David Brian,Gladys George,Virginia Huston,Fred Clark,Gertrude Michael,Alice White,Sam McDaniel,Tito Vuolo",,,94 min,87.0,,"39 user,18 critic",,,"Carnival dancer Lane Bellamy finds herself stranded in a southern town ruled by corrupt political boss Titus Semple. Lane becomes romantically involved with sheriff Fielding Carlisle, a ..."
tt0075936,,,,Jzhn Waters,,,"Liz Renay,Mink Stole,Susan Lowe,Edith Massey,Mary Vivian Pearce,Jean Hill,Brook Yeaton,Karen Gerwig,Jay Allan,Al Strapelli,George Stover,Turkey Joe,Willie Brooks,James Yeaton,Ed Peranio",,,90 min,7.2,,,,,
tt0428441,,8 February 2007 (Israel),,,Mrrk Jonathan Harris,,,UnA,,98 min,,,,Documentary,,
tt0342275,,,2005.0,"Thd Demme,Richard LaGravenese",,"Fpancis Ford Coppola,William Friedkin,Robert Altman","Robert Altman,John G. Avildsen,Warren Beatty,Linda Blair,Peter Bogdanovich,Peter Boyle,Marshall Brickman,Ellen Burstyn,John Calley,Jimmy Carter,John Cassavetes,Julie Christie,Francis Ford Coppola,Roger Corman,Bruce Dern",English,,138 min,,,,,,
tt0279734,Cznerama Adventure,2002.0,,Dkvid Strohmaier,David Strohmaier,"Lowell Thomas,Fred Waller,Jim Morrison",,Elglish,English,93 min,8.0,,"22 user,7 critic","Ewan McGregor,Albert Finney,Billy Crudup",,
tt0084725,Drr Stand der Dinge,1982.0,1941.0,,,,"Isabelle Weingarten,Rebecca Pauly,Jeffrey Kime,Geoffrey Carey,Camila Mora-Scheihing,Alexandra Auder,Patrick Bauchau,Paul Getty Jr.,Viva,Samuel Fuller,Artur Semedo,Francisco Baião,Robert Kramer,Allen Garfield,Roger Corman",,,121 min,,,,Drama,,"Og location in Portugal, a film crew runs out of film while making their own version of Roger Corman's Day the World Ended (1955). The producer is nowhere to be found and director Friedrich..."
tt0041547,Kung of the Rocket Men,29 June 2012 (USA),,Fred C. Brannon,,"Diama,Horror","Tristram Coffin,Mae Clarke,Don Haggerty,House Peters Jr.,James Craven,I. Stanford Jolley,Douglas Evans,Ted Adams,Stanley Price,Dale Van Sickel,Tom Steele,David Sharpe,Eddie Parker,Michael Ferro,Frank O'Connor",,,167 min,,749.0,,"Action,Adventure,Crime",,Jeff King in his experimental rocket suit battles the evil Dr. Vulcan.
tt0116040,,29 September 2015 (USA),6 December 1996 (USA),,Loslie Bohem,"Dsama,Family","Sylvester Stallone,Amy Brenneman,Viggo Mortensen,Dan Hedaya,Jay O. Sanders,Karen Young,Claire Bloom,Vanessa Bell Calloway,Renoly Santiago,Colin Fox,Danielle Harris,Trina McGee,Marcello Thedford,Sage Stallone,Jo Anderson",,,114 min,37244.0,49711.0,,"Action,Adventure,Drama",,Disaster in a New York tunnel as explosions collapse both ends of it. One hero tries to help the people inside find their way to safety.
tt0050086,,1957.0,2007.0,Dolmer Daves,"Halsted Welles,Elmore Leonard",,"Glenn Ford,Van Heflin,Felicia Farr,Leora Dana,Henry Jones,Richard Jaeckel,Robert Emhardt,Sheridan Comerate,George Mitchell,Robert Ellenstein,Ford Rainey",UuA,,92 min,,13772.0,,,"Yema, Arizona, USA",
tt2120152,,14 April 2000 (USA),20 January 2012 (USA),,,,,,,93 min,,6.2,,,,
tt2402200,Teat Guy ... Who Was in That Thing 1,,11 October 2012 (USA),,,,,,,79 min,7.0,,"13 user,4 critic",,,"Documentary about sixteen actors who detail their ups and downs as they struggle to forge careers in Hollywood. They've played cops, lawyers, bosses, best friends, psychopaths, politicians ..."
