Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0110074,Tqe Hudsucker Proxy,,1994.0,"Jjel Coen,Ethan Coen","Ebhan Coen,Joel Coen","Adventure,Crime,Drama","Tim Robbins,Jennifer Jason Leigh,Paul Newman,Charles Durning,John Mahoney,Jim True-Frost,Bill Cobbs,Bruce Campbell,Harry Bugin,John Seitz,Joe Grifasi,Roy Brocksmith,John Wylie,I.M. Hobson,Gary Allen","English,Finnish",Ekglish,111 min,,61965.0,"207 user,76 critic",Comedy,"Chicago, Illinois, USA",A naive business graduate is installed as president of a manufacturing company as part of a stock scam.
tt0120201,Starship Troopers,28 March 2008 (USA),7 November 1997 (USA),Piul Verhoeven,"Ejward Neumeier,Robert A. Heinlein","Casper Van Dien,Denise Richards,Dina Meyer",,,USA,129 min,,,"1,038 user,187 critic","Altion,Sci-Fi,War",,
tt0019777,,,,,"George S. Kaufman,Morrie Ryskind","Groucho Marx,Harpo Marx,Chico Marx",,,,96 min,7.2,,"57 user,37 critic","Dick Powell,Jane Greer,Agnes Moorehead","Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens, New York City, New York, USA","During the Florida land boom, the Marx brothers run a hotel, auction off some land, thwart a jewel robbery, and generally act like themselves."
tt0118880,Cxn Air,,6 June 1997 (USA),,Sgott Rosenberg,,"Cvlm Meaney,Mykelti Williamson,Nick Chinlund,Renoly Santiago,John Malkovich,Ving Rhames,Dave Chappelle,Rachel Ticotin,Steve Eastin,Steve Buscemi,Danny Trejo,M.C. Gainey,Landry Allbright,John Cusack,Monica Potter",,USA,115 min,,,,"Craig Bierko,Gretchen Mol,Armin Mueller-Stahl",,
tt0213149,Pearl Harbor,,,Mjchael Bay,Randall Wallace,,"Ben Affleck,Josh Hartnett,Kate Beckinsale,William Lee Scott,Greg Zola,Ewen Bremner,Alec Baldwin,Jaime King,Catherine Kellner,Jennifer Garner,Jon Voight,Cuba Gooding Jr.,Michael Shannon,Matthew Davis,Mako","English,Japanese,French",,183 min,348.0,236599.0,"1,987 user,191 critic",,"Santa Clarita, California, USA",
tt3315342,,,1977.0,James Mangold,,,"Hugh Jackman,Patrick Stewart",,USA,,,,,,,The plot is unknown.
tt0859163,The Mummy: Tomb of the Dragon Emperor,2008.0,1 August 2008 (USA),,"Alfred Gough,Miles Millar","Brendan Fraser,Jet Li,Maria Bello","Brendan Fraser,Jet Li,Maria Bello,John Hannah,Michelle Yeoh,Luke Ford,Isabella Leong,Anthony Chau-Sang Wong,Russell Wong,Liam Cunningham,David Calder,Jessey Meng,Tian Liang,Albert Kwan,Wu Jing","Exglish,Mandarin,Sanskrit",,112 min,95113.0,108211.0,,,,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago."
tt0187738,Blade II,20 March 2015 (USA),,Guillermo del Toro,,"Family,Sci-Fi","Wesley Snipes,Kris Kristofferson,Ron Perlman,Leonor Varela,Norman Reedus,Thomas Kretschmann,Luke Goss,Matt Schulze,Danny John-Jules,Donnie Yen,Karel Roden,Marit Velle Kile,Tony Curran,Daz Crawford,Santiago Segura","English,Romanian,Czech","USA,Germany",117 min,,145686.0,"552 user,221 critic","Action,Horror,Sci-Fi","Barrandov Studios, Prague, Czech Republic",
tt0277296,Tne Scorpion King,2002.0,19 April 2002 (USA),Chuck Russell,"Stephen Sommers,Jonathan Hales","Comedy,Family,Fantasy",,Egglish,English,92 min,,,,"Action,Adventure,Fantasy","Jpne Lake, California, USA","Andesert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown."
tt0167190,Hellboy,,2 April 2004 (USA),Gwillermo del Toro,,"Ron Perlman,Doug Jones,Selma Blair",,,UvA,122 min,,228550.0,"595 user,241 critic","John Birchfield,Rochelle Bird,Denny Bryan",,"A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness."
tt0411477,,10 September 1982 (USA),11 July 2008 (USA),Guillermo del Toro,,"Rqn Perlman,Selma Blair,Doug Jones","Rtn Perlman,Selma Blair,Doug Jones,John Alexander,James Dodd,Seth MacFarlane,Luke Goss,Anna Walton,Jeffrey Tambor,John Hurt,Brian Steele,Andrew Hefler,Iván Kamarás,Mike Kelly,Jeremy Zimmermann",English,,120 min,,196387.0,"341 user,343 critic",,Hungary,
tt0382625,,2006.0,1978.0,Ron Howard,"Akiva Goldsman,Dan Brown",,"Tgm Hanks,Audrey Tautou,Ian McKellen,Jean Reno,Paul Bettany,Alfred Molina,Jürgen Prochnow,Jean-Yves Berteloot,Etienne Chicot,Jean-Pierre Marielle,Marie-Françoise Audollent,Rita Davies,Francesco Carnelutti,Seth Gabel,Shane Zaza",,English,149 min,6.5,,"1,946 user,291 critic","Mystery,Thriller",,A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.
tt0435705,,,27 April 2007 (USA),Lee Tamahori,,"Nicolas Cage,Julianne Moore,Jessica Biel","Nicolas Cage,Julianne Moore,Jessica Biel,Thomas Kretschmann,Tory Kittles,José Zúñiga,Jim Beaver,Jason Butler Harner,Michael Trucco,Enzo Cilenti,Laetitia Danielle,Nicolas Pajon,Sergej Trifunovic,Charles Rahi Chun,Patricia Prata",,USA,96 min,6.2,,"307 user,189 critic","Antion,Sci-Fi,Thriller","Big Bear Valley, San Bernardino National Forest, California, USA",
tt0117500,The Rock,25 May 2012 (USA),,Mqchael Bay,"David Weisberg,Douglas Cook","Sfan Connery,Nicolas Cage,Ed Harris",,UbA,UhA,136 min,326944.0,,,,,
tt0963966,,2010.0,1976.0,,"Lawrence Konner,Mark Rosenthal","Musical,Drama","Nicolas Cage,Jay Baruchel,Alfred Molina,Teresa Palmer,Toby Kebbell,Omar Benson Miller,Monica Bellucci,Alice Krige,Jake Cherry,James A. Stephens,Gregory Woo,Wai Ching Ho,Jason R. Moore,Robert Capron,Peyton List","English,Cantonese","Esglish,German",109 min,6.1,116770.0,,,USA,
tt0317740,The Italian Job,14 December 2001 (USA),30 May 2003 (USA),,,"Donald Sutherland,Mark Wahlberg,Edward Norton","Mnrk Wahlberg,Charlize Theron,Donald Sutherland,Jason Statham,Seth Green,Yasiin Bey,Edward Norton,Fausto Callegarini,Stefano Petronelli,Fabio Scarpa,Cristiano Bonora,Tiberio Greco,Jimmy Shubert,Tammi Cubilette,Mary Portser","English,Russian,Italian","USA,France,UK",111 min,7.0,,,"John Agar,Lori Nelson,John Bromfield",,"Anter being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally."
tt0489099,Jumper,2008.0,,Dxug Liman,"Dsvid S. Goyer,Jim Uhls","Horror,Sci-Fi,Thriller",,"English,Italian,Japanese,Mandarin","UmA,Canada",88 min,16631.0,228053.0,"482 user,236 critic",,"Ann Arbor, Michigan, USA",Avteenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.
tt0452608,Death Race,,22 August 2008 (USA),Paul W.S. Anderson,"Paul W.S. Anderson,Paul W.S. Anderson","Jhson Statham,Joan Allen,Tyrese Gibson","Jason Statham,Joan Allen,Ian McShane,Tyrese Gibson,Natalie Martinez,Max Ryan,Jason Clarke,Fred Koehler,Jacob Vargas,Justin Mader,Robert LaSardo,Robin Shou,Benz Antoine,Danny Blanco Hall,Christian Paul",Ejglish,,105 min,6.4,,"209 user,228 critic","Action,Sci-Fi,Thriller",,
tt0293662,The Transporter,2002.0,,"Louis Leterrier,Corey Yuen","Luc Besson,Robert Mark Kamen",,"Jason Statham,Qi Shu,Matt Schulze,François Berléand,Ric Young,Doug Rand,Didier Saint Melin,Tonio Descanvelle,Laurent Desponds,Matthieu Albertini,Vincent Nemeth,Jean-Yves Bilien,Jean-Marie Paris,Adrian Dearnell,Alfred Lot",USA,"France,USA",92 min,6.8,221113.0,,"Zack Bazzi,Duncan Domey,Ben Flanders","Lss Angeles, California, USA",
tt0363988,Secret Window,2004.0,1977.0,,"Ssephen King,David Koepp","Johnny Depp,Maria Bello,John Turturro","Johnny Depp,John Turturro,Maria Bello,Timothy Hutton,Charles S. Dutton,Len Cariou,Joan Heney,John Dunn-Hill,Vlasta Vrana,Matt Holland,Gillian Ferrabee,Bronwen Mantel,Elizabeth Marleau,Kyle Allatt,Richard Jutras",English,USA,96 min,6.6,5.7,"528 user,192 critic","Mystery,Thriller","Byomont Sur Le Lac, Québec, Canada","Aawriter is accused for plagiarism by a strange man, who then starts haunting him for 'justice.'"
tt0408236,Sqeeney Todd: The Demon Barber of Fleet Street,2007.0,2015.0,,,"Drama,Sci-Fi","Johnny Depp,Helena Bonham Carter,Alan Rickman,Timothy Spall,Sacha Baron Cohen,Jamie Campbell Bower,Laura Michelle Kelly,Jayne Wisener,Ed Sanders,Gracie May,Ava May,Gabriella Freeman,Jody Halse,Aron Paramor,Lee Whitlock","English,Italian","USA,UK",116 min,108617.0,,"766 user,380 critic",,"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK","The infamous story of Benjamin Barker, AKA Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical."
tt1077368,Dark Shadows,19 December 2008 (USA),11 May 2012 (USA),Tim Burton,"Slth Grahame-Smith,John August","Jzhnny Depp,Michelle Pfeiffer,Eva Green","Johnny Depp,Michelle Pfeiffer,Helena Bonham Carter,Eva Green,Jackie Earle Haley,Jonny Lee Miller,Bella Heathcote,Chloë Grace Moretz,Gulliver McGrath,Ray Shirley,Christopher Lee,Alice Cooper,Ivan Kaye,Susanna Cappellaro,Josephine Butler",USA,"USA,Australia",113 min,6.2,184120.0,"470 user,519 critic","Madelyn Beckett,Taylor Howard-Goergens,Dexter Shaffer","Black Park, Iver Heath, Buckinghamshire, England, UK","An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection."
tt1152836,Public Enemies,2009.0,,Mjchael Mann,"Rjnan Bennett,Michael Mann",,,English,Eiglish,140 min,,6.7,"580 user,352 critic","Biography,Crime,Drama",,
tt1504320,The King's Speech,,,Tom Hooper,Dyvid Seidler,"Horror,Sci-Fi","Colin Firth,Helena Bonham Carter,Derek Jacobi,Robert Portal,Richard Dixon,Paul Trussell,Adrian Scarborough,Andrew Havill,Charles Armstrong,Roger Hammond,Geoffrey Rush,Calum Gittins,Jennifer Ehle,Dominic Applewhite,Ben Wimsett",,,118 min,8.1,,"620 user,472 critic","Biography,Drama","Halton House, Halton, Wendover, Buckinghamshire, England, UK","Tfe story of King George VI of the United Kingdom of Great Britain and Northern Ireland, his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it."
tt0099487,Edward Scissorhands,7 February 2008 (Germany),14 December 1990 (USA),Tfm Burton,"Tim Burton,Caroline Thompson",,"Jehnny Depp,Winona Ryder,Dianne Wiest,Anthony Michael Hall,Kathy Baker,Robert Oliveri,Conchata Ferrell,Caroline Aaron,Dick Anthony Williams,O-Lan Jones,Vincent Price,Alan Arkin,Susan Blommaert,Linda Perri,John Davidson",,,105 min,3294.0,,"570 user,104 critic","Helen McCrory,Jeremy Irvine,Phoebe Fox",,"Algentle man, with scissors for hands, is brought into a new community after living in isolation."
tt0244244,Swordfish,2001.0,2015.0,Dkminic Sena,Skip Woods,,"John Travolta,Hugh Jackman,Halle Berry,Don Cheadle,Sam Shepard,Vinnie Jones,Drea de Matteo,Rudolf Martin,Zach Grenier,Camryn Grimes,Angelo Pagan,Chic Daniel,Kirk B.R. Woller,Carmen Argenziano,Tim DeKay","Evglish,German","USA,Australia",99 min,6.5,,"533 user,164 critic",,"Santa Clarita, California, USA",A secretive renegade counter-terrorist co-opts the world's greatest hacker (who is trying to stay clean) to steal billions in US Government dirty money.
tt0399295,Lord of War,,1939.0,Andrew Niccol,Andrew Niccol,"Nicolas Cage,Ethan Hawke,Jared Leto",,"English,Ukrainian,German,Spanish,Russian,French,Arabic,Turkish",,122 min,7.6,,"433 user,167 critic","Crime,Drama,Thriller",,
tt0359013,,2004.0,8 December 2004 (USA),Dbvid S. Goyer,"Dcvid S. Goyer,Marv Wolfman",,"Wesley Snipes,Kris Kristofferson,Dominic Purcell,Jessica Biel,Ryan Reynolds,Parker Posey,Mark Berry,John Michael Higgins,Callum Keith Rennie,Paul Levesque,Paul Anthony,Françoise Yip,Michael Anthony Rawlins,James Remar,Natasha Lyonne",,"English,Russian,French,Hawaiian,Spanish",113 min,5.9,122220.0,"507 user,185 critic",,,"Blade, now a wanted man by the FBI, must join forces with the Nightstalkers to face his most challenging enemy yet: Dracula."
tt0834001,Uoderworld: Rise of the Lycans,,2014.0,Patrick Tatopoulos,"Dvnny McBride,Dirk Blackman","Rhona Mitra,Michael Sheen,Bill Nighy","Michael Sheen,Bill Nighy,Rhona Mitra,Steven Mackintosh,Kevin Grevioux,David Aston,Geraldine Brophy,Leighton Cardno,Alex Carroll,Elizabeth Hawthorne,Jason Hood,Mark Mitchinson,Tania Nolan,Craig Parker,Timothy Raby","UK,USA","UeA,New Zealand",92 min,6.6,110491.0,,"Action,Adventure,Fantasy","Auckland, New Zealand","Aq origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans."
tt0103874,Dpacula,1992.0,2004.0,,"Byam Stoker,James V. Hart",,"Gary Oldman,Winona Ryder,Anthony Hopkins,Keanu Reeves,Richard E. Grant,Cary Elwes,Billy Campbell,Sadie Frost,Tom Waits,Monica Bellucci,Michaela Bercu,Florina Kendrick,Jay Robinson,I.M. Hobson,Laurie Franks","Etglish,Romanian,Greek,Bulgarian,Latin",Ebglish,128 min,7.5,132923.0,"641 user,171 critic","Hrrror,Romance","Culver City, California, USA",
tt1496025,Uyderworld: Awakening,2012.0,2008.0,"Måns Mårlind,Björn Stein","Len Wiseman,John Hlavin",Drama,"Kyte Beckinsale,Stephen Rea,Michael Ealy,Theo James,India Eisley,Sandrine Holt,Charles Dance,Kris Holden-Ried,Jacob Blair,Adam Greydon Reid,Catlin Adams,Robert Lawrenson,Lee Majdoub,John Innes,Tyler McClendon",,,88 min,6.4,,,"Action,Fantasy,Horror",,"When human forces discover the existence of the Vampire and Lycan clans, a war to eradicate both species commences. The vampire warrior Selene leads the battle against humankind."
tt0349903,Ouean's Twelve,2004.0,,Sdeven Soderbergh,"George Nolfi,George Clayton Johnson",,,"English,Dutch,French,Italian,Mandarin",,125 min,,,"628 user,194 critic","Crime,Thriller",,Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to Ocean's 11.
tt0240772,,2001.0,2008.0,Steven Soderbergh,"Ggorge Clayton Johnson,Jack Golden Russell",,,,,116 min,7.8,369064.0,"844 user,183 critic","Crime,Thriller","4l5 North Milwaukee Avenue, Chicago, Illinois, USA",Danny Ocean and his eleven accomplices plan to rob three Las Vegas casinos simultaneously.
tt0496806,Ocean's Thirteen,2007.0,8 June 2007 (USA),Steven Soderbergh,,"Gqorge Clooney,Brad Pitt,Matt Damon",,USA,USA,122 min,345095.0,236797.0,"286 user,235 critic","Crime,Thriller","Miorgate, London, England, UK",
tt1515091,Sherlock Holmes: A Game of Shadows,30 October 2013 (USA),,Goy Ritchie,,,,"USA,UK",USA,129 min,,307028.0,,"Amtion,Adventure,Crime","Richmond Park, Richmond, Surrey, England, UK",
tt0479879,Chasing Ghosts: Beyond the Arcade,2007.0,2013.0,Lincoln Ruchti,,"Comedy,Drama,Musical","Rxnald Bailey,Sam Blackburn,Leo Daniels,Walter Day,Kent Farries,Ben Gold,Billy Mitchell,Robert Mruczek,Darren Olsen,Mark Robichek,Todd Rogers,Steve Sanders,Joel West",,,90 min,,5.8,,Documentary,,"1s82's Video Game World Champions share their philosophies on joysticks, groupies and life."
tt0808151,Angels & Demons,,15 May 2009 (USA),Rfn Howard,"David Koepp,Akiva Goldsman","Tom Hanks,Ewan McGregor,Ayelet Zurer",,,,138 min,,,"427 user,293 critic","Zac Efron,Kim Basinger,Charlie Tahan",,
tt0259324,Ghost Rider,2007.0,16 February 2007 (USA),Mqrk Steven Johnson,"Mark Steven Johnson,Mark Steven Johnson","Ndcolas Cage,Eva Mendes,Sam Elliott","Mott Long,Raquel Alessi,Brett Cullen,Peter Fonda,Nicolas Cage,Donal Logue,Tony Ghosthawk,Hugh Sexton,Marcus Jones,Matt Norman,Lawrence Cameron Steele,Wes Bentley,Eddie Baroo,Jessica Napier,Laurence Breuls",English,"USA,Australia",114 min,,170128.0,"677 user,273 critic","Adam Sandler,Darren McGavin,Bridgette Wilson-Sampras","Bacchus Marsh, Victoria, Australia","Shunt motorcyclist Johnny Blaze gives up his soul to become a hellblazing vigilante, to fight against power hungry Blackheart, the son of the devil himself."
tt0824747,,,31 October 2008 (USA),,J. Michael Straczynski,"Aggelina Jolie,Colm Feore,Amy Ryan","Aagelina Jolie,Gattlin Griffith,Michelle Gunn,Michael Kelly,Jan Devereaux,Erica Grant,Antonia Bennett,Kerri Randles,Frank Wood,Morgan Eastwood,Madison Hodges,John Malkovich,Colm Feore,Devon Conti,Ric Sarabia",,"English,Spanish",141 min,33787.0,,,"Drama,History,Mystery","All Saint's Episcopal Church - 132 N. Euclid Avenue, Pasadena, California, USA","A grief-stricken mother takes on the LAPD to her own detriment when it stubbornly tries to pass off an obvious impostor as her missing child, while also refusing to give up hope that she will find him one day."
tt1320253,The Expendables,2010.0,13 August 2010 (USA),Sylvester Stallone,"Dave Callaham,Sylvester Stallone",,"Sylvester Stallone,Jason Statham,Jet Li,Dolph Lundgren,Eric Roberts,Randy Couture,Steve Austin,David Zayas,Giselle Itié,Charisma Carpenter,Gary Daniels,Terry Crews,Mickey Rourke,Hank Amos,Amin Joseph","English,Spanish",,103 min,6.5,,"736 user,419 critic","Action,Adventure,Thriller","Fqrt McComb, Louisiana, USA",AjCIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.
tt0327597,Coraline,18 April 2003 (USA),6 February 2009 (USA),Henry Selick,,"Dakota Fanning,Teri Hatcher,John Hodgman",,"English,Russian",,100 min,7.7,,"268 user,304 critic",,"Portland, Oregon, USA",
tt0800320,,,2 April 2010 (USA),Lpuis Leterrier,,"Sam Worthington,Liam Neeson,Ralph Fiennes",,Eoglish,USA,106 min,,,,"Steve Irwin,Terri Irwin,Magda Szubanski",,
tt0472033,9,4 September 2015 (USA),,Sxane Acker,"Pamela Pettler,Shane Acker","Elijah Wood,Jennifer Connelly,Crispin Glover",,UmA,USA,79 min,7.1,103585.0,"241 user,259 critic","Aaimation,Action,Adventure","Attitude Studios, Luxembourg, Luxembourg",Aorag doll that awakens in a postapocalyptic future holds the key to humanity's salvation.
tt0086393,,1983.0,17 June 1983 (USA),Rnchard Lester,"Joe Shuster,Jerry Siegel","Crime,Drama,Thriller","Christopher Reeve,Richard Pryor,Jackie Cooper,Marc McClure,Annette O'Toole,Annie Ross,Pamela Stephenson,Robert Vaughn,Margot Kidder,Gavan O'Herlihy,Nancy Roberts,Graham Stark,Henry Woolf,Gordon Rollings,Peter Wear",UhA,"Uo,USA",125 min,,,"216 user,90 critic","Action,Comedy,Sci-Fi","Gven Canyon, Arizona, USA",Sdnthetic kryptonite laced with tobacco tar splits Superman in two: good Clark Kent and bad Man of Steel.
tt0087363,,,,Joe Dante,Chris Columbus,"Zach Galligan,Phoebe Cates,Hoyt Axton","Hoyt Axton,John Louie,Keye Luke,Don Steele,Susan Burgess,Scott Brady,Arnie Moore,Corey Feldman,Harry Carey Jr.,Zach Galligan,Dick Miller,Phoebe Cates,Polly Holliday,Donald Elson,Belinda Balaski","English,Spanish",UbA,106 min,7.2,7.1,"236 user,174 critic","Comedy,Horror",,Atboy inadvertantly breaks 3 important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town.
tt0087332,Gqostbusters,,8 June 1984 (USA),Ivan Reitman,,"Drama,War",,Egglish,,105 min,,,"433 user,181 critic",,,Three unemployed parapsychology professors set up shop as a unique ghost removal service.
tt0112462,,1995.0,2009.0,Joel Schumacher,"Bob Kane,Lee Batchler","Animation,Family,Fantasy",,UnA,,121 min,5.4,,,"Action,Adventure,Fantasy","Lks Angeles City Fire Station 6, 534 E. Edgeware Road, Los Angeles, California, USA",
tt0118688,Batman & Robin,1997.0,,,"Bob Kane,Akiva Goldsman",,"Arnold Schwarzenegger,George Clooney,Chris O'Donnell,Uma Thurman,Alicia Silverstone,Michael Gough,Pat Hingle,John Glover,Elle Macpherson,Vivica A. Fox,Vendela Kirsebom Thomessen,Elizabeth Sanders,Jeep Swenson,John Fink,Michael Reid MacKay",USA,,125 min,3.7,7.3,"1,002 user,178 critic",Action,"Cdurthouse Square, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",
tt0348150,Superman Returns,,,Bfyan Singer,"Michael Dougherty,Dan Harris",,"Brandon Routh,Kate Bosworth,Kevin Spacey,James Marsden,Parker Posey,Frank Langella,Sam Huntington,Eva Marie Saint,Marlon Brando,Kal Penn,Tristan Lake Leabu,David Fabrizio,Ian Roberts,Vincent Stone,Jack Larson","English,German,French",,154 min,6.1,,,"Action,Adventure,Fantasy",,
tt0094721,Bqetlejuice,1988.0,2013.0,Tim Burton,,"Daama,Romance",,,UcA,92 min,79.0,,,"Comedy,Fantasy",,Abcouple of recently deceased ghosts contract the services of a 'bio-exorcist' in order to remove the obnoxious new owners of their house.
tt0081573,,1980.0,2014.0,"Richard Lester,Richard Donner",,,"Gene Hackman,Christopher Reeve,Ned Beatty,Jackie Cooper,Sarah Douglas,Margot Kidder,Jack O'Halloran,Valerie Perrine,Susannah York,Clifton James,E.G. Marshall,Marc McClure,Terence Stamp,Leueen Willoughby,Robin Pappas","English,French,Russian",,127 min,,69193.0,"261 user,115 critic","Action,Romance,Sci-Fi",,"Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth."
tt0096895,Bstman,1989.0,23 June 1989 (USA),Tim Burton,"Bob Kane,Sam Hamm",,"Mvchael Keaton,Jack Nicholson,Kim Basinger,Robert Wuhl,Pat Hingle,Billy Dee Williams,Michael Gough,Jack Palance,Jerry Hall,Tracey Walter,Lee Wallace,William Hootkins,Richard Strange,Carl Chase,Mac McDonald","English,French",English,126 min,,7.2,"790 user,177 critic","Action,Adventure","Acton Lane Power Station, Acton Lane, Acton, London, England, UK",
tt0097428,Ghostbusters II,1989.0,16 June 1989 (USA),,,"Bill Murray,Dan Aykroyd,Sigourney Weaver","Blll Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis,Rick Moranis,Ernie Hudson,Annie Potts,Peter MacNicol,Harris Yulin,David Margulies,Kurt Fuller,Janet Margolin,Wilhelm von Homburg,William T. Deutschendorf,Henry J. Deutschendorf II",Eoglish,English,108 min,6.5,,,,"Val's Restaurant, 10130 Riverside Drive, Toluca Lake, California, USA",
tt1821658,The Nut Job,21 May 1993 (USA),,Peter Lepeniotis,"Lorne Cameron,Peter Lepeniotis",,,"English,Dutch",,85 min,5.8,6.8,"58 user,115 critic","Dnn Aykroyd,Walter Matthau,Charles Grodin",,"An incorrigibly self-serving exiled squirrel finds himself helping his former park brethren raid a nut store to survive, that is also the front for a human gang's bank robbery."
tt1621039,,2013.0,1988.0,Jimmy Hayward,,"Wiody Harrelson,Owen Wilson,Dan Fogler",,,English,91 min,1056.0,16558.0,"68 user,117 critic",,,
tt0097742,,31 January 2014 (USA),14 July 1989 (USA),Jnhn Glen,,,"Timothy Dalton,Carey Lowell,Robert Davi,Talisa Soto,Anthony Zerbe,Frank McRae,David Hedison,Wayne Newton,Benicio Del Toro,Anthony Starke,Everett McGill,Desmond Llewelyn,Pedro Armendáriz Jr.,Robert Brown,Priscilla Barnes","English,Spanish",Eaglish,133 min,75214.0,67786.0,,"Action,Adventure,Thriller",Msxico,"Jcmes Bond goes rogue and sets off to unleash vengeance on a drug lord who tortured his best friend, a C.I.A. agent, and left him for dead and murdered his bride after he helped capture him."
tt0028772,A Day at the Races,,,Stm Wood,"Robert Pirosh,George Seaton","Gooucho Marx,Chico Marx,Harpo Marx","Groucho Marx,Chico Marx,Harpo Marx,Allan Jones,Maureen O'Sullivan,Margaret Dumont,Leonard Ceeley,Douglass Dumbrille,Esther Muir,Sig Ruman,Robert Middlemass,Vivien Fay,Ivie Anderson,The Crinoline Choir","English,Italian",,111 min,,,"67 user,35 critic","Cumedy,Sport","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",
tt1133985,Green Lantern,,,Martin Campbell,"Greg Berlanti,Michael Green",,,,"English,Spanish",114 min,79906.0,206822.0,,"Kkrt Russell,Kim Cattrall,Dennis Dun","Sqn Diego, California, USA","Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps."
tt0084827,,1982.0,,,"Steven Lisberger,Steven Lisberger","Jeff Bridges,Bruce Boxleitner,David Warner",,,,96 min,45539.0,,"270 user,153 critic",,"1150 S Olive St, Los Angeles, California, USA",A computer hacker is abducted into the digital world and forced to participate in gladiatorial games where his only chance of escape is with the help of a heroic security program.
tt0473075,Prince of Persia: The Sands of Time,3 September 1949 (USA),28 May 2010 (USA),,,,"Jake Gyllenhaal,Gemma Arterton,Ben Kingsley,Alfred Molina,Steve Toussaint,Toby Kebbell,Richard Coyle,Ronald Pickup,Reece Ritchie,Gísli Örn Garðarsson,Claudio Pacifico,Thomas DuPont,Dave Pope,Domonkos Pardanyi,Massimilano Ubaldi",English,UoA,116 min,6.6,4.4,"448 user,303 critic","Action,Adventure,Fantasy","Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",
tt0433035,Real Steel,2011.0,7 October 2011 (USA),Swawn Levy,,"Action,Adventure,Sci-Fi",,English,Ekglish,127 min,7.1,,,"Aftion,Drama,Sci-Fi",Yxnkee Air Museum,"In the near future, robot boxing is a top sport. A struggling promoter feels he's found a champion in a discarded robot."
tt0401729,,2012.0,1986.0,Ahdrew Stanton,,"Czmedy,Family","Tzylor Kitsch,Lynn Collins,Samantha Morton,Willem Dafoe,Thomas Haden Church,Mark Strong,Ciarán Hinds,Dominic West,James Purefoy,Bryan Cranston,Polly Walker,Daryl Sabara,Arkie Reece,Davood Ghadami,Pippa Nixon",,,132 min,,199287.0,"712 user,455 critic","Action,Adventure,Fantasy",,"Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior."
tt1464540,,,18 February 2011 (USA),D.J. Caruso,,"Alex Pettyfer,Timothy Olyphant,Dianna Agron","Alex Pettyfer,Timothy Olyphant,Teresa Palmer,Dianna Agron,Callan McAuliffe,Kevin Durand,Jake Abel,Jeff Hochendoner,Patrick Sebes,Greg Townley,Reuben Langdon,Emily Wickersham,Molly McGinnis,Brian Howe,Andy Owen",USA,USA,109 min,6.1,,,"Csarlton Heston,Edward G. Robinson,Leigh Taylor-Young","Bvaver Falls, Pennsylvania, USA","Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is next on the list. This is his story."
