id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
855912,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",English,,1879-1379,,0.0,0.0,1/14/01,-,"{""E. A. Martin"",""L. F. Costa"",""H. Li"",""Y. Zhang"",""M. P. Viana"",""S. M. Rafelski"",""W. F. Marshall""}"
710727,Physical activity moderates time-of-day differences in older adults' working memory performance.,,eng,Circulation,1932-6203,0.0,0.0,1/14/01,431-446 16p,{NULL}
816996,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",Chin. J. Evid.-Based Med.,eng,Circulation,1932-6203,0.0,0.0,1/1/75,69-74,"{""C.P. Richter"",""L.H. Riley Jr.""}"
625016,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,1/5/07,-,{NULL}
275675,An exploration of self-reported negative affect by adolescents as a reason for smoking: implications for tobacco prevention and intervention programs,eng,Prev Med,Circulation,0091-7435,0.0,0.0,1/14/01,589-96,{NULL}
967376,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",English,,2044-6055,,0.0,0.0,1/14/01,922-9,{NULL}
640230,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1075-2730,0.0,0.0,1/14/01,212-8,"{""Justin W Timbie"",""Marcela Horvitz-Lennon"",""Sharon-Lise T Normand"",""Richard G Frank""}"
625663,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Arch.Gen.Psychiatry,0003-990X,0.0,0.0,1/4/07,-,"{""Paola Bollini"",""Giuseppe Tibaldi"",""Bruce Kupelnick"",""Carmine Munizza"",""Sandro Pampallona""}"
480649,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal tear: A prospective cohort study,,eng,,,0.0,0.0,1/15/01,-,{NULL}
782541,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",English,eng,,1569-9285,0.0,0.0,1/14/01,733,"{""D. G. Nezic""}"
692358,"The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded, placebo-controlled investigation",,eng,,1932-6203,0.0,0.0,1/3/01,-,"{""A Green"",""J Lewis"",""C Worsfold"",""J Saranga""}"
836847,Tcoracic Aortic Aneurysm: Reading the Enemy's Playbook,eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
867207,Egrly predicting of blood component quality by Statistical Process Control,,eng,2072-6643,0042-9007,0.0,0.0,1/14/01,227,"{""H. Jungk"",""W. Madla"",""V. Schottstedt"",""T. Alt""}"
253149,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,0007-1250 1472-1465,0.0,0.0,1/14/01,185-185,"{""A. S. Lee"",""S. Davies"",""P. C. Naik""}"
929971,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,,1932-6203,0.0,0.0,1/11/01,341-51,{NULL}
470385,Fetal cleft lip and palate detection by three-dimensional ultrasonography,,eng,Circulation,1932-6203,0.0,0.0,1/14/01,314-320,"{""Lee W."",""Kirk J.S."",""Shaheen K.W."",""Romero R."",""Hodges A.N."",""Comstock C.H.""}"
731703,Substance Abuse and Trauma in Incarcerated Women,,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,"{""NCT01413984 ""}"
113399,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,,,,0.0,0.0,1/1/89,-,{NULL}
685178,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,"{""Mark Kern"",""Karen Dikeman"",""Barbara Grande"",""Marta Kazandjian"",""Terilynn Nitschke"",""Stephanie Daniels"",""Benson Massey"",""Reza Shaker"",""Caryn Easterling""}"
653325,Asmeta-analysis of two genome-wide association studies identifies 3 new loci for alcohol dependence.,Pddiatrics,eng,Circulation,1932-6203,0.0,0.0,1/14/01,1419-25,{NULL}
893573,Crowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,eng,eng,,978-1-4503-3459-4,0.0,0.0,1/14/01,761-762,{NULL}
56272,Ivpaired default network functional connectivity in autosomal dominant Alzheimer disease.,eng,,,1526-632X,0.0,0.0,8/20/13,736-44,"{""Virginia D Buckles"",""Andrew J Saykin"",""Eric McDade"",""Stephen P Salloway"",""Aaron P Schultz"",""Peter R Schofield"",""Randall Bateman"",""Adam M Brickman"",""Nick C Fox"",""John C Morris"",""John M Ringman"",""Christopher C Rowe"",""Paul Thompson"",""Clifford Jack"",""Beau M Ances"",""Allison M Goate"",""Robert A Koeppe"",""Stephen Correia"",""Jasmeer P Chhatwal"",""Caroline A Sullivan"",""Anne M Fagan"",""Richard Mayeux"",""Daniel S Marcus"",""Tammie L S Benzinger"",""Keith Johnson"",""Reisa A Sperling"",""Chengjie Xiong""}"
737786,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials,,eng,Circulation,0901-5027,0.0,0.0,1/14/01,-,{NULL}
680306,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1943-569X,0.0,0.0,1/14/01,-,{NULL}
53877,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,,,1932-6203,0.0,0.0,1/14/01,37-41 DO  - 10.1080/10810730902805788,"{""Sheu-jen Huang"",""Maiga Chang"",""Wen-chi Hung"",""Janie Chang""}"
504928,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,,,1932-6203,0.0,0.0,1/7/01,-,{NULL}
198650,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1932-6203,0.0,0.0,1/1/92,-,{NULL}
671386,Comparison between incidental malignant and benign breast lesions detected by computed tomography: a systematic review.,eng,Jyurnal of medical imaging and radiation oncology,,1754-9485,0.0,0.0,1/13/10,-,{NULL}
981412,"Pzant Kunitz proteinase inhibitor attenuates inflammation, oxidative stress and remodeling induced by elastase in mice",,eng,,,0.0,0.0,1/14/01,-,"{wN. M. Pinheiro"",""R. Almeida-Reis"",""L. Oliva"",""M. A. Martins"",""M. L. V. Oliva"",""O. A. Theodoro-Junior"",""E. A. Leick"",""I. F. L. C. Tibrio"",""C. M. Prado"",""R. F. Righetti"",""B. T. M. Oliveira""}"
785472,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,0045-7167,1932-6203,0.0,0.0,1/12/01,e35061,"{""G. Rahav"",""G. Regev-Yochay"",""I. Abullaish"",""A. Elhamdany"",""R. Malley"",""M. Raz"",""A. Goral"",""Y. Roytman"",""B. Shainberg"",""M. Varon"",""A. Ziv""}"
734077,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",English,eng,,1932-6203,0.0,0.0,1/14/01,-,"{""M. Niewada"",""J. Paweska"",""A. Budaj"",""T. Macioch"",""P. Perkowski""}"
46028,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,,1533-4406,0301-5548,0.0,0.0,1/14/01,7-Jan,{NULL}
743129,Harmonal and dietary characteristics in obese human subjects with and without food addiction.,eng,Nktrients,Nktrients,,0.0,0.0,1/14/01,-,{NULL}
392246,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,1/14/01,23-31,{NULL}
904889,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,Chin. Med,,1932-6203,0.0,0.0,1/14/01,-,{NULL}
360147,Treatment of large vessel vasculitis,eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,435-442,{NULL}
670289,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,Tvmour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour Biol.,1423-0380,0.0,0.0,1/14/01,2777-85,{NULL}
821702,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",ProQuest LLC,CNS Drugs,,,0.0,0.0,1/6/01,-,{NULL}
188890,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,,Scand J Infect Dis Suppl,,0.0,0.0,1/14/01,22-34,"{""R Asanger"",""P M Shah"",""F M Kahan""}"
321660,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",English,eng,,,0.0,0.0,1/14/01,390-3,{NULL}
427455,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,Applied nursing research : ANR,Circulation,,0.0,0.0,1/14/01,251-6,{NULL}
246204,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,1/14/01,64-70,"{""J. Oskam"",""J. H. Hegeman"",""J. Palen"",""H. J. Duis"",""P. A. M. Vierhout""}"
857402,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",Leukemia and Lymphoma,JOURNAL OF CHEMICAL PHYSICS,,,0.0,0.0,1/7/01,84301,{NULL}
704357,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,,,0.0,0.0,1/10/01,-,"{""A. Sudo"",""S. Ishiguro"",""K. Iida""}"
716785,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,1/14/01,119-125 7p,{NULL}
746065,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,eng,eng,Circulation,0048-7848 (Print) 0048-7848,0.0,0.0,1/14/01,39-44,{NULL}
738322,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",Wmrld J Pediatr Congenit Heart Surg,eng,Circulation,1932-6203,0.0,0.0,1/1/93,327-32,"{""S. Pelofsky"",""P. D. Hunter""}"
934177,An Assessment of Voluntary Adolescent Mental Health Screening and Referral in a Children's Hospital Emergency Department,,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
351534,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,Sicial Science and Medicine,,1932-6203,0.0,0.0,1/3/01,-,{NULL}
872389,Bzle acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,eng,Gut,Gut,1932-6203,0.0,0.0,1/1/12,835-42,{NULL}
499983,Tze role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,Ayesthesia And Analgesia,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
452432,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
320139,Ixpact of second-line drug resistance on tuberculosis treatment outcomes in the United States: MDR-TB is bad enough,eng,eng,,1932-6203,0.0,0.0,1/12/01,1331-4,{NULL}
735083,Mhscle variables of importance for physiological performance in competitive football.,eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,"{""Sebastien Racinais"",""Olivier Girard"",""Lars Nybo"",""Magni Mohr"",""Martin Thomassen""}"
978471,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,,,0.0,0.0,1/3/01,663-695,"{""Gary P. Wormser"",""Alvin E. Friedman-Kien"",""Miguel Sanchez""}"
152626,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,,,,0.0,0.0,1/10/01,-,"{""D. D. Town"",""C. P. Chen"",""Y. N. Su"",""W. CN  - PubMed DA  - Dec DO  - 10.1016/s1028-4559(10)60117-9 DP  - NLM ET  - 2011/01/05 Wang"",""C. W. Pan"",""C. C. Lee"",""F. J. Tsai"",""P. C. Wu"",""M. C. Huang""}"
90272,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,Radiology,Radiology,,0.0,0.0,1/14/01,-,"{""Qiao-Hong Hu"",""Zhi-Liang Huang"",""Xiao-Ming Fan"",""Shuang-Xi Chen"",""Xiang-Yang Song"",""Xiao-Ying Qiu""}"
776651,The endoplasmic reticulum-associated VP7 of rotavirus is targeted to axons and dendrites in polarized neurons,eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
931361,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,,,,0.0,0.0,1/9/01,590-6,"{""R. Kern"",""A. Pronovost"",""P. Peng""}"
623358,Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,,,Circulation,1932-6203,0.0,0.0,1/14/01,159-86,"{""Paschal Sheeran"",""Richard Cooke""}"
385940,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1467-1107,0.0,0.0,1/14/06,-,"{""Jesper I Reimers"",""Sabrina G Ellese"",""Henrik  Andersen""}"
951168,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,"{""Christian T. L. Janssen""}"
515254,Radiographic detection of artificially created horizontal root fracture using different cone beam CT units with small fields of view.,,eng,Circulation,0250-832X,0.0,0.0,1/14/01,20120261,{NULL}
674623,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1578-2735,0.0,0.0,1/13/05,196-203,{NULL}
226419,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",ENG,eng,,Z Erkr Atmungsorgane Folia Bronchol,0.0,0.0,7/15/01,-,{NULL}
178078,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,,,0.0,0.0,1/6/01,173-181,{NULL}
453637,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
57483,Multiple dural arteriovenous fistulas presenting as rapidly progressive dementia.,eng,English,,Foot & ankle international,0.0,0.0,1/14/01,130-2,{NULL}
462849,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,,1932-6203,0.0,0.0,,-,{NULL}
338547,Nrw therapies in soft tissue sarcoma,,eng,Circulation,1744-7623,0.0,0.0,1/14/01,-,{NULL}
438808,Dfscemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology,eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
352040,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,,eng,Circulation,1932-6203,0.0,0.0,1/14/01,26-Jan,{NULL}
887131,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1179-1969,0.0,0.0,1/9/12,-,{NULL}
182296,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,331-373,"{iAitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Katz Koppitz L Aguilar"",""Lisa M. Mitchell""}"
49847,"[minggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective, multi-center, randomized, placebo-controlled, double-blind trial]",,eng,Circulation,1932-6203,0.0,0.0,1/14/01,"392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective, multi-center, randomized, placebo-controlled, double-blind trial]-",{NULL}
524073,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1932-6203,0.0,0.0,12/1/97,-,{NULL}
348813,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,eng,eng,Cardiology in the young,1932-6203,0.0,0.0,1/14/01,527-33,{NULL}
427933,"Cknsciousness, coma, and caring for the brain-injured patient.",eng,eng,Circulation,1932-6203,0.0,0.0,1/5/10,-,{NULL}
6862,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004,eng,English,,1932-6203,0.0,0.0,1/14/01,842-848,"{""A. Wotherspoon"",""M.M. Taj"",""N. Hadzic"",""M. Burke"",""R. Hobson"",""S.E. Height"",""M. Viskaduraki"",""C.R. Pinkerton""}"
853676,"Pslsed cyclophosphamide, thalidomide and dexamethasone: an oral regimen for previously treated patients with multiple myeloma.",,eng,Circulation,1466-4860,0.0,0.0,1/4/01,-,"{lMeletios A Dimopoulos"",""Nikolaos Anagnostopoulos"",""Markela P Zorzou"",""Athanasios Anagnostopoulos"",""Eleni Efstathiou"",""Christos Poziopoulos"",""George Hamilos"",""Vassiliki Grigoraki"",""Dimitra Gika"",""Athanasios Zomas"",""Irini Xilouri""}"
556116,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,Besic and Clinical Pharmacology and Toxicology,eng,,,0.0,0.0,1/14/01,-,{NULL}
734870,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1099-1166,0.0,0.0,9/15/10,-,"{""Stephen E Gilman"",""Chaoqiang Jiang"",""Kar Keung Cheng"",""C Mary Schooling"",""Tai Hing Lam"",""Michael Y Ni"",""Gabriel M Leung"",""Weisen Zhang""}"
540850,Gsucocorticosteroid treatment of vasogenic oedema,eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
465756,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,,,{NULL}
762269,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1932-6203,0.0,0.0,1/9/09,461-7,{NULL}
441902,Pharmacotherapy for inherited colorectal cancer. [Review] [42 refs],eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
950233,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,Aling & Mental Health,,,0.0,0.0,1/5/01,146-152,{NULL}
621415,The link between smoking and impotence: two decades of evidence.,eng,Supplement: Active Living Research - Niche to Norm,Circulation,0091-7435,0.0,0.0,1/1/06,447-52,{NULL}
633877,Sgapled haemorrhoidopexy for the treatment of haemorrhoids: a systematic review.,eng,,,1463-1318,0.0,0.0,1/9/03,233-43; discussion 243,{NULL}
756208,Rapid diagnosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).,eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,217-26,{NULL}
97853,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,,1932-6203,0.0,0.0,1/9/01,870-5,{NULL}
720775,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",English,,,,0.0,0.0,1/12/01,-,{NULL}
294439,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,0012-835X,0.0,0.0,1/14/01,-,{NULL}
375430,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",English,eng,,,0.0,0.0,1/15/01,-,"{""M. Thomas"",""E. Fairholme"",""N. Nichols"",""M. George""}"
689666,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,1471-2407,0.0,0.0,1/14/01,8,"{""Franco Roviello"",""Daniele Marrelli"",""Carla Vindigni"",""Valeria Pascale"",""Giovanni Corso""}"
896848,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,Jmurnal Of Anesthesia,J Anesth,1438-8359,0.0,0.0,1/15/08,-,"{""Michiko Osuda"",""Satoshi Kazuma"",""Michiaki Yamakage"",""Shunsuke Tachibana"",""Tomo Hayase""}"
231182,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,,,,0.0,0.0,1/10/01,131-137,{NULL}
232896,Dztecting and monitoring the symptoms of Parkinson's disease using smartphones: A pilot study.,ENG,eng,Parkinsonism Relat. Disord.,1873-5126,0.0,0.0,1/14/01,-,"{""S Arora"",""A Zhan"",""S Donohue"",""E R Dorsey"",""K M Biglan"",""V Venkataraman"",""M A Little""}"
798716,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,eng,eng,Circulation,0041-4301,0.0,0.0,1/8/07,373-6,{NULL}
704812,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,,1932-6203,0.0,0.0,1/1/01,149-57,{NULL}
203084,Specific collaborative group intervention for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial,,,0954-3007,-4928,0.0,0.0,1/14/01,106-119,"{""Sauer N."",""Szecsenyi J."",""Faber R."",""Guthrie E."",""Schaefert R."",""Herzog W."",""Boelter R."",""Wild B."",""Kaufmann C."",""Schellberg D.""}"
81959,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Dns. Esophagus,1932-6203,0.0,0.0,1/14/01,-,{NULL}
235924,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,1469-493X,0750-7658,0.0,0.0,1/6/01,-,"{""F. Bolandard"",""M. Bonnin"",""P. Duband"",""J. E. Bazin"",""J. P. Mission""}"
291020,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,eng,Circulation,0022-4707,0.0,0.0,1/13/02,-,"{""O Serresse"",""C Boudreau-Lariviere"",""S Grelier"",""R Zory""}"
408188,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,,1932-6203,0.0,0.0,1/14/01,-,"{""Silke Zimmermann"",""Stefan A Stachelhaus"",""Christiane Hollmann""}"
283460,Extended-release naltrexone plus medical management alcohol treatment in primary care: Findings at 15 months,,,,1932-6203,0.0,0.0,1/12/01,458-462,{NULL}
563505,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,,,2314-6141,0.0,0.0,1/14/01,316272,"{""Valeria Panebianco"",""Flavio Barchetti""}"
761676,The Impact of Culture on Learning: Exploring Student Perceptions,eng,eng,Circulation,1750-497X,0.0,0.0,1/14/01,-,"{""Prem Ramburuth"",""Massimiliano Tani""}"
923043,[Changes in plasma concentrations of human hepatocyte growth factor before and after major intra-abdominal surgery under nitrous oxide-sevoflurane anesthesia].,,eng,Circulation,0021-4892,0.0,0.0,10/1/94,1556-9,{NULL}
248075,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,dut,Injury,1932-6203,0.0,0.0,1/14/01,1112-6,{NULL}
313030,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,,,1932-6203,0.0,0.0,1/11/01,673-692,"{""Carey E. Andrzejewski""}"
885384,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1932-6203,0.0,0.0,3/1/84,239-46,"{""O Widholm"",""A M Lehtinen"",""J Hovorka""}"
361906,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1539-3704,0.0,0.0,2/14/09,347-55,"{iWaleed Alhazzani"",""Lehana Thabane"",""Deborah J Cook"",""Wojciech Szczeklik"",""Anees Sindi"",""Qi Zhou"",""Sultan Altayyar"",""Anna Wludarczyk"",""Gordon H Guyatt"",""[Collective Name] Fluids in Sepsis and Septic Shock Group"",""Michael Wang"",""Guowei Li"",""Roman Jaeschke"",""Diane Heels-Ansdell"",""Alison Fox-Robichaud"",""Bram Rochwerg"",""Fayez Alshamsi"",""Wang-Chun Ip"",""Djillali Annane"",""Lawrence Mbuagbaw""}"
180827,Cl2 emission inventories for Chinese cities in highly urbanized areas compared with European cities,,eng,,1932-6203,0.0,0.0,1/12/01,298-308,{NULL}
723057,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,PLoS ONE [Electronic Resource],,,0.0,0.0,1/14/01,-,{NULL}
894502,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility,,,,1932-6203,0.0,0.0,1/5/01,143-153,"{""David B. Finkelstein""}"
793410,Nomogram to predict anastomotic leakage after laparoscopic anterior resection with intracorporeal rectal transection and double-stapling technique anastomosis for rectal cancer.,eng,spa,Hepatogastroenterology,1932-6203,0.0,0.0,1/14/07,1257-61,"{""Qiang Huang"",""Yang Wu"",""Zhi Qiang Zhu"",""Wei Liang"",""Feng Shao"",""Han Hui Yao""}"
816944,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",English,eng,,1932-6203,0.0,0.0,1/14/01,392-398,{NULL}
632040,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,,,0.0,0.0,1/12/01,e50836,"{mTalal Ibrahim"",""Mohamad Al Tannir"",""Imad M Tleyjeh"",""Abed Allehibi"",""Musa A Garbati"",""Abdur Rahman Khan"",""Muhammad Riaz"",""Alex J Sutton"",""Larry M Baddour"",""Faisal A Alasmari"",""Mushabab AlGhamdi"",""Aref A Bin Abdulhak"",""Patricia J Erwin""}"
752280,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,,1932-6203,0.0,0.0,1/14/01,9-Jan,"{""C. Y. Yang"",""T. N. Wang"",""H. F. Chiu"",""C. H. Lee"",""J. F. Chiu"",""Y. C. Ko""}"
716594,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",,,,1932-6203,0.0,0.0,1/4/01,-,{NULL}
919751,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,English,Anesth Analg,1932-6203,0.0,0.0,1/14/01,-,{NULL}
60309,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,,0092-8240,0.0,0.0,1/14/01,875-916,{NULL}
757176,[zlinical characteristics in non-symptomatic infants with tuberculosis whose diagnostic clue was regular tuberculin skin test prior to BCG vaccination].,Ctchrane Database Syst Rev,eng,Kekkaku,Chin.J.Evid.-Based Med.,0.0,0.0,1/5/08,565-9,"{""Shinya Kondo"",""Tomoo Miyagawa""}"
261329,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,eng,Circulation,1932-6203,0.0,0.0,1/14/01,-,{NULL}
615903,"13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications, DS-RT 2009",eng,Bvitish journal of sports medicine,Br J Sports Med,1473-0480,0.0,0.0,1/9/01,Jun-70,{NULL}
