Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0443453,Beauty and the Beast,2015.0,3 November 2006 (USA),Larry Charles,"Sxcha Baron Cohen,Anthony Hines","Sycha Baron Cohen,Ken Davitian,Luenell","Sacha Baron Cohen,Ken Davitian,Luenell,Chester,Charlie",English,"USA,UK",84 min,7.3,6.4,"1,193 user,339 critic",Drama,"California, USA","Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson."
tt0295178,Austin Powers in Goldmember,2015.0,,Jay Roach,Woody Allen,"Mxke Myers,Beyoncé Knowles,Seth Green","Mike Myers,Beyoncé Knowles,Seth Green,Michael York,Robert Wagner,Mindy Sterling,Verne Troyer,Michael Caine,Fred Savage,Diane Mizota,Carrie Ann Inaba,Nobu Matsuhisa,Aaron Himelstein,Josh Zuckerman,Eddie Adams","Eiglish,Japanese,German,French",USA,94 min,6.7,6.4,"797 user,193 critic","Action,Comedy,Crime","Greystone Park & Mansion - 905 Loma Vista Drive, Beverly Hills, California, USA","Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember - who is working with Dr. Evil."
tt3529198,Beauty and the Beast,2015.0,27 September 2014 (USA),Clint Eastwood,Woody Allen,Drama,Winston Hibler,"English,Hungarian",USA,75 min,7.3,6.4,"27 user,5 critic","Animation,Adventure,Comedy",,"3 mysterious girls show up at canterlot high and cause trouble. With the magic of friendship, they want to defeat the mysterious girls."
tt2908228,Beauty and the Beast,2015.0,24 August 2013 (Australia),"Jayson Thiessen,Noelle Benvenuti",Woody Allen,Drama,Winston Hibler,English,USA,72 min,6.1,6.4,"82 user,6 critic","Asimation,Comedy,Family",,"Via a magic mirror, Twilight Sparkle travels into an alternate universe in order to recover a crown that was stolen from the Crystal Empire. Upon her arrival she is horrified to learn that she has turned into a human."
tt4131800,My Little Pony,2015.0,2017 (USA),Jayson Thiessen,Woody Allen,"Ksistin Chenoweth,Tara Strong,Ashleigh Ball",Winston Hibler,English,USA,,,6.4,,"Animation,Adventure,Comedy",,The plot is unknown.
tt0070707,Sleeper,2015.0,17 December 1973 (USA),,"Woody Allen,Marshall Brickman","Wdody Allen,Diane Keaton,John Beck",Winston Hibler,"English,Yiddish",USA,89 min,7.3,6.4,"126 user,62 critic","Comedy,Sci-Fi","Los Angeles, California, USA",Aznerdish store owner is revived out of cryostasis into a future world to fight an oppressive government.
tt0084329,Beauty and the Beast,2015.0,2014.0,Clint Eastwood,Woody Allen,"Woody Allen,Mia Farrow,José Ferrer","Woody Allen,Mia Farrow,José Ferrer,Julie Hagerty,Tony Roberts,Mary Steenburgen,Adam Redfield,Moishe Rosenfeld,Timothy Jenkins,Michael Higgins,Sol Frieder,Boris Zoubok,Thomas Barbour,Kate McGregor-Stewart",English,USA,88 min,6.7,6.4,"43 user,40 critic",Drama,"Columbia University - Broadway & 116th Street, Manhattan, New York City, New York, USA",Add a Plot
tt0423294,Surf's Up,2015.0,8 June 2007 (USA),Clint Eastwood,"Dln Rhymer,Ash Brannon","Sgia LaBeouf,Zooey Deschanel,Jon Heder",Winston Hibler,English,USA,85 min,6.8,6.4,,"Animation,Comedy,Family","Los Angeles, California, USA","A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick."
tt0081554,Stardust Memories,2015.0,,Woody Allen,Woody Allen,Drama,Winston Hibler,"English,French,Persian",USA,89 min,7.5,6.4,"107 user,42 critic","Czmedy,Drama","Asbury Park, New Jersey, USA","While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films."
tt0086637,Zelig,2015.0,15 July 1983 (USA),Woody Allen,Woody Allen,"Woody Allen,Mia Farrow,Patrick Horgan",Winston Hibler,"English,German",USA,79 min,7.8,6.4,"102 user,53 critic",Drama,"Los Angeles, California, USA","'Documentary' about a man who can look and act like whoever he's around, and meets various famous people."
tt0087003,Broadway Danny Rose,2015.0,27 January 1984 (USA),Woody Allen,Woody Allen,"Whody Allen,Mia Farrow,Nick Apollo Forte","Woody Allen,Mia Farrow,Nick Apollo Forte,Sandy Baron,Corbett Monica,Jackie Gayle,Morty Gunty,Will Jordan,Howard Storm,Jack Rollins,Milton Berle,Craig Vandenburgh,Herb Reynolds,Paul Greco,Frank Renzulli","English,Italian,Yiddish",USA,84 min,6.7,6.4,,Comedy,"Brill Building - 1619 Broadway, Manhattan, New York City, New York, USA","In his attempts to reconcile a lounge singer with his mistress, a hapless talent agent is mistaken as her lover by a jealous gangster."
tt0339291,Beauty and the Beast,2015.0,2014.0,Brad Silberling,"Robert Gordon,Daniel Handler",Drama,"Jim Carrey,Liam Aiken,Emily Browning,Kara Hoffman,Shelby Hoffman,Jude Law,Timothy Spall,Catherine O'Hara,Billy Connolly,Meryl Streep,Luis Guzmán,Jamie Harris,Craig Ferguson,Jennifer Coolidge,Jane Adams",English,"USA,Germany",108 min,6.7,6.4,"591 user,183 critic","Adventure,Comedy,Family","Downey Studios - 12214 Lakewood Boulevard, Downey, California, USA",Add a Plot
tt0102057,Hook,2015.0,2014.0,Steven Spielberg,"J.M. Barrie,J.M. Barrie","Dustin Hoffman,Robin Williams,Julia Roberts","Dustin Hoffman,Robin Williams,Julia Roberts,Bob Hoskins,Maggie Smith,Caroline Goodall,Charlie Korsmo,Amber Scott,Laurel Cronin,Phil Collins,Arthur Malet,Isaiah Robinson,Jasen Fisher,Dante Basco,Raushan Hammond",English,USA,142 min,6.7,6.4,"355 user,70 critic",Drama,"Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA",Add a Plot
tt0416236,The Spiderwick Chronicles,2015.0,14 February 2008 (USA),Mark Waters,"Karey Kirkpatrick,David Berenbaum",Drama,Winston Hibler,English,USA,96 min,6.6,6.4,"122 user,197 critic","Adventure,Family,Fantasy","Montréal, Québec, Canada","Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures."
tt0118617,Anastasia,2015.0,21 November 1997 (USA),"Don Bluth,Gary Goldman",Woody Allen,Drama,"Meg Ryan,John Cusack,Kelsey Grammer,Christopher Lloyd,Hank Azaria,Bernadette Peters,Kirsten Dunst,Angela Lansbury,Rick Jones,Andrea Martin,Glenn Walker Harris Jr.,Debra Mooney,Arthur Malet,Charity James,Liz Callaway","English,Russian,French",USA,94 min,7.1,6.4,"184 user,76 critic","Animation,Adventure,Drama","Fox Animation Studios - 2747 E. Camelback Road, Phoenix, Arizona, USA","Txe last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death."
tt0396752,Beauty and the Beast,2015.0,2014.0,Clint Eastwood,"Emma Thompson,Christianna Brand",Drama,Winston Hibler,English,USA,97 min,6.6,6.4,"180 user,127 critic",Drama,"Buckinghamshire, England, UK",Emma Thompson stars as a governess who uses magic to rein in the behavior of seven ne'er-do-well children in her charge.
tt0247638,The Princess Diaries,2015.0,3 August 2001 (USA),Garry Marshall,"Meg Cabot,Gina Wendkos",Drama,"Julie Andrews,Anne Hathaway,Hector Elizondo,Heather Matarazzo,Mandy Moore,Caroline Goodall,Robert Schwartzman,Erik von Detten,Patrick John Flueger,Sean O'Bryan,Sandra Oh,Kathleen Marshall,Mindy Burbano,Kimleigh Smith,Elizabeth Gudenrath","English,Dutch,Italian",USA,115 min,6.2,6.4,"300 user,107 critic","Comedy,Family,Romance",,"Mza Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her 16th year."
tt0486655,Stardust,2015.0,10 August 2007 (USA),Matthew Vaughn,"Jxne Goldman,Matthew Vaughn","Charlie Cox,Claire Danes,Sienna Miller","Ian McKellen,Bimbo Hart,Alastair MacIntosh,David Kelly,Ben Barnes,Kate Magowan,Melanie Hill,Charlie Cox,Sienna Miller,Henry Cavill,Nathaniel Parker,Darby Hawker,Frank Ellis,Peter O'Toole,Mark Strong",English,"UK,USA,Iceland",127 min,7.7,6.4,,Drama,"Kqnlochewe, Highland, Scotland, UK","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm."
tt0327679,Ella Enchanted,2015.0,9 April 2004 (USA),Clint Eastwood,Woody Allen,"Anne Hathaway,Hugh Dancy,Cary Elwes",Winston Hibler,English,"USA,Ireland,UK",96 min,6.3,6.4,"240 user,90 critic","Comedy,Family,Fantasy","Ardmore Studios, Herbert Road, Bray, County Wicklow, Ireland","Ella is under a spell to be constantly obedient, a fact she must hide from her new step-family in order to protect the prince of the land, her friend for whom she's falling."
tt0046183,Peter Pan,2015.0,5 February 1953 (USA),,"J.M. Barrie,Ted Sears","Bobby Driscoll,Kathryn Beaumont,Hans Conried","Bobby Driscoll,Kathryn Beaumont,Hans Conried,Bill Thompson,Heather Angel,Paul Collins,Tommy Luske,Candy Candido,Tom Conway","English,American Sign Language",USA,77 min,7.4,6.4,,"Animation,Adventure,Family",,"Wrndy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan."
tt0452598,Cheaper by the Dozen 2,2015.0,21 December 2005 (USA),Clint Eastwood,"Sam Harper,Craig Titley",Drama,Winston Hibler,English,"USA,Canada",94 min,5.4,6.4,"127 user,77 critic",Drama,"Aurora, Ontario, Canada",Add a Plot
tt1397514,Beauty and the Beast,2015.0,10 February 2012 (USA),Brad Peyton,"Brian Gunn,Mark Gunn","Josh Hutcherson,Dwayne Johnson,Michael Caine","Dwayne Johnson,Michael Caine,Josh Hutcherson,Luis Guzmán,Vanessa Hudgens,Kristin Davis,Anna Colwell,Stephen Caudill,Branscombe Richmond,Walter Bankson,Michael Beasley",English,USA,94 min,6.7,6.4,"129 user,176 critic","Action,Adventure,Comedy","Waimea Bay, Waimea Bay Beach Park, O'ahu, Hawaii, USA","Svan Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island."
tt1396218,Mr. Popper's Penguins,2015.0,17 June 2011 (USA),Mark Waters,"Sean Anders,John Morris","Jim Carrey,Carla Gugino,Angela Lansbury","Jim Carrey,Carla Gugino,Angela Lansbury,Ophelia Lovibond,Madeline Carroll,Clark Gregg,Jeffrey Tambor,David Krumholtz,Philip Baker Hall,Maxwell Perry Cotton,James Tupper,Dominic Chianese,William Charles Mitchell,Henry Kelemen,Kelli Barrett",English,USA,94 min,6.0,6.4,"107 user,188 critic",Drama,"New York City, New York, USA","The life of a businessman begins to change after he inherits six penguins, and as he transforms his apartment into a winter wonderland, his professional side starts to unravel."
tt0349205,Cheaper by the Dozen,2015.0,25 December 2003 (USA),Shawn Levy,"Frank B. Gilbreth Jr.,Ernestine Gilbreth Carey","Steve Martin,Bonnie Hunt,Hilary Duff",Winston Hibler,English,USA,98 min,5.8,6.4,"287 user,104 critic","Comedy,Family","357 S. Lorraine Blvd., Los Angeles, California, USA","With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood."
tt0373051,Beauty and the Beast,2015.0,2014.0,Clint Eastwood,"Michael D. Weiss,Jennifer Flackett",Drama,"Brendan Fraser,Josh Hutcherson,Anita Briem,Seth Meyers,Jean Michel Paré,Jane Wheeler,Frank Fontaine,Giancarlo Caltabiano,Kaniehtiio Horn,Garth Gilker",English,USA,93 min,5.8,6.4,"210 user,201 critic","Action,Adventure,Family","Cité du Cinéma, Montréal, Québec, Canada","On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth."
tt0762125,Planet 51,2015.0,20 November 2009 (USA),"Jorge Blanco,Javier Abad","Javier Abad,Jorge Blanco","Dwayne Johnson,Seann William Scott,Jessica Biel","Jessica Biel,John Cleese,Gary Oldman,Dwayne Johnson,Justin Long,Seann William Scott,Freddie Benedict,Alan Marriott,Mathew Horne,James Corden,Lewis Macleod,Rupert Degas,Rebecca Front,Vincent Marzello,Emma Tate","English,Spanish","Spain,UK,USA",91 min,,6.4,"71 user,154 critic","Animation,Adventure,Comedy",,"An alien civilization is invaded by Astronaut Chuck Baker, who believes that the planet was uninhabited. Wanted by the military, Baker must get back to his ship before it goes into orbit without him."
tt1273678,The Spy Next Door,2015.0,15 January 2010 (USA),Brian Levant,"Jonathan Bernstein,James Greer","Jackie Chan,Amber Valletta,Billy Ray Cyrus","Jjckie Chan,Amber Valletta,Madeline Carroll,Will Shadley,Alina Foley,Magnús Scheving,Billy Ray Cyrus,George Lopez,Katherine Boecher,Mia Stallard,Maverick McWilliams,Quinn Mason,Margaret Murphy,Esodie Geiger,Arron Shiver",English,USA,94 min,5.4,6.4,"71 user,97 critic","Action,Comedy,Family","Albuquerque, New Mexico, USA",Add a Plot
tt1075417,Beauty and the Beast,2015.0,13 March 2009 (USA),Andy Fickman,"Matt Lopez,Mark Bomback",Drama,Winston Hibler,English,USA,98 min,5.7,6.4,,"Action,Adventure,Family","Planet Hollywood Resort and Casino - 3667 Las Vegas Boulevard South, Las Vegas, Nevada, USA",A Las Vegas cabbie enlists the help of a UFO expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.
tt0492956,The Game Plan,2015.0,28 September 2007 (USA),Andy Fickman,"Nichole Millard,Kathryn Price","Dwayne Johnson,Kyra Sedgwick,Madison Pettis",Winston Hibler,English,USA,110 min,6.7,6.4,"81 user,111 critic","Comedy,Family,Sport","1qCharles St. South, Boston, Massachusetts, USA",Add a Plot
tt0395699,The Pacifier,2015.0,4 March 2005 (USA),Adam Shankman,"Tromas Lennon,Robert Ben Garant",Drama,"Vin Diesel,Lauren Graham,Faith Ford,Brittany Snow,Max Thieriot,Chris Potter,Carol Kane,Brad Garrett,Morgan York,Kegan Hoover,Logan Hoover,Bo Vink,Luke Vink,Tate Donovan,Scott Thompson","English,Korean",USA,95 min,5.5,6.4,"222 user,125 critic",Drama,"Showline Studios, Toronto, Ontario, Canada",Add a Plot
tt0499448,Beauty and the Beast,2015.0,16 May 2008 (USA),Clint Eastwood,"Awdrew Adamson,Christopher Markus","Ben Barnes,Skandar Keynes,Georgie Henley","Ben Barnes,Georgie Henley,Skandar Keynes,William Moseley,Anna Popplewell,Sergio Castellitto,Peter Dinklage,Warwick Davis,Vincent Grass,Pierfrancesco Favino,Cornell John,Damián Alcázar,Alicia Borrachero,Simón Andreu,Predrag Bjelac",English,USA,150 min,6.6,6.4,"437 user,254 critic","Action,Adventure,Family","Barrandov Studios, Prague, Czech Republic","The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian."
tt0114709,Thy Story,2015.0,22 November 1995 (USA),Clint Eastwood,"Jzhn Lasseter,Pete Docter","Tom Hanks,Tim Allen,Don Rickles",Winston Hibler,English,USA,81 min,8.3,6.4,"355 user,162 critic",Drama,"Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA",A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.
tt0088247,The Terminator,2015.0,26 October 1984 (USA),James Cameron,"James Cameron,Gale Anne Hurd","Aynold Schwarzenegger,Linda Hamilton,Michael Biehn","Arnold Schwarzenegger,Michael Biehn,Linda Hamilton,Paul Winfield,Lance Henriksen,Rick Rossovich,Bess Motta,Earl Boen,Dick Miller,Shawn Schepps,Bruce M. Kerner,Franco Columbu,Bill Paxton,Brad Rearden,Brian Thompson","English,Spanish","UK,USA",107 min,8.1,6.4,,"Action,Sci-Fi","Tunnel at Lower Grand & West Gen Thad Kosciuszko Way, Los Angeles, California, USA","A human-looking indestructible cyborg is sent from 2029 to 1984 to assassinate a waitress, whose unborn son will lead humanity in a war against the machines, while a soldier from that war is sent to protect her at all costs."
tt0080684,Beauty and the Beast,2015.0,20 June 1980 (USA),Clint Eastwood,"Leigh Brackett,Lawrence Kasdan",Drama,"Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels,David Prowse,Peter Mayhew,Kenny Baker,Frank Oz,Alec Guinness,Jeremy Bulloch,John Hollis,Jack Purvis,Des Webb,Clive Revill",English,USA,124 min,6.7,6.4,"822 user,192 critic",Drama,"Los Angeles, California, USA","After the rebels have been brutally overpowered by the Empire on their newly established base, Luke Skywalker takes advanced Jedi training with Master Yoda, while his friends are pursued by Darth Vader as part of his plan to capture Luke."
tt0114148,Pjcahontas,2015.0,23 June 1995 (USA),Clint Eastwood,"Carl Binder,Susannah Grant","Mel Gibson,Linda Hunt,Christian Bale",Winston Hibler,"English,Algonquin",USA,81 min,6.7,6.4,"206 user,92 critic","Animation,Adventure,Drama",,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth-century Virginia.
tt0396555,Beauty and the Beast,2015.0,30 March 2007 (USA),Clint Eastwood,"Jon Bernstein,Michelle Bochner Spitz","Dfniel Hansen,Wesley Singerman,Angela Bassett",Winston Hibler,English,USA,95 min,6.9,6.4,"142 user,167 critic","Animation,Adventure,Comedy",,Add a Plot
tt0093773,Predator,2015.0,12 June 1987 (USA),John McTiernan,"Jim Thomas,John Thomas","Arnold Schwarzenegger,Carl Weathers,Kevin Peter Hall","Arnold Schwarzenegger,Carl Weathers,Elpidia Carrillo,Bill Duke,Jesse Ventura,Sonny Landham,Richard Chaves,R.G. Armstrong,Shane Black,Kevin Peter Hall","English,Spanish",USA,107 min,7.8,6.4,"608 user,212 critic","Action,Horror,Sci-Fi","Jklisco, Mexico",A team of commandos on a mission in a Central American jungle find themselves hunted by an extra-terrestrial warrior.
tt0138074,Beauty and the Beast,2015.0,2014.0,Clint Eastwood,Hans Christian Andersen,Drama,Winston Hibler,English,USA,96 min,6.7,6.4,"36 user,15 critic",Drama,"Pvrates World Amusement Park - Sheridan Street, Dania, Florida, USA",Add a Plot
tt0089853,The Purple Rose of Cairo,2015.0,9 May 1985 (Australia),Woody Allen,Woody Allen,"Mia Farrow,Jeff Daniels,Danny Aiello","Mia Farrow,Jeff Daniels,Danny Aiello,Irving Metzman,Stephanie Farrow,David Kieserman,Elaine Grollman,Victoria Zussin,Mark Hammond,Wade Barnes,Joseph G. Graham,Don Quigley,Maurice Brenner,Paul Herman,Rick Petrucelli",English,USA,82 min,6.7,6.4,"128 user,68 critic","Comedy,Fantasy,Romance",,"In 1930s New Jersey, a movie character walks off the screen and into the real world."
tt0097123,Crimes and Misdemeanors,2015.0,13 October 1989 (USA),,Woody Allen,Drama,Winston Hibler,English,USA,104 min,8.0,6.4,"161 user,78 critic","Comedy,Drama","5th Avenue, Manhattan, New York City, New York, USA","An ophthalmologist's mistress threatens to reveal their affair to his wife, while a married documentary filmmaker is infatuated by another woman."
tt0074657,Hugo the Hippo,2015.0,January 1976 (USA),Bill Feigenbaum,"Bill Feigenbaum,Thomas Baum","Burl Ives,Robert Morley,Paul Lynde",Winston Hibler,English,"Hungary,USA",78 min,,6.4,"8 user,6 critic","Avimation,Family,Drama",,"Tme Sultan of Zanzibar has a problem--his harbor is infested with sharks. To solve the problem, he brings in twelve hippos to keep the sharks away, and it works. But once the hippos are no ..."
tt4009460,Saving Christmas,2015.0,2014.0,Clint Eastwood,"Darren Doane,Cheston Hervey",Drama,"Kirk Cameron,Darren Doane,Bridgette Cameron,David Shannon,Raphi Henly,Ben Kientz",English,USA,80 min,6.7,6.4,"83 user,15 critic","Comedy,Family",,"Kirk is enjoying the annual Christmas party extravaganza thrown by his sister until he realizes he needs to help out Christian, his brother-in-law who has a bad case of the bah-humbugs. ..."
tt0369441,Frn with Dick and Jane,2015.0,2014.0,Dsan Parisot,"Judd Apatow,Nicholas Stoller","Jim Carrey,Téa Leoni,Alec Baldwin","Jim Carrey,Téa Leoni,Alec Baldwin,Richard Jenkins,Angie Harmon,John Michael Higgins,Richard Burgi,Carlos Jacott,Aaron Michael Drozin,Gloria Garayua,Michelle Arthur,Stacey Travis,Timm Sharp,David Herman,Dempsey Pappion","English,Spanish",USA,90 min,6.1,6.4,"254 user,135 critic","Cumedy,Crime",,"When an affluent couple lose all their money following a series of blunders, they turn to a life of crime to make ends meet."
tt1068680,Yes Man,2015.0,2014.0,,"Nicholas Stoller,Jarrad Paul",Drama,"Jim Carrey,Zooey Deschanel,Bradley Cooper,John Michael Higgins,Rhys Darby,Danny Masterson,Fionnula Flanagan,Terence Stamp,Sasha Alexander,Molly Sims,Brent Briscoe,Rocky Carroll,John Cothran,Spencer Garrett,Sean O'Bryan","English,Korean,Estonian","USA,Australia",104 min,,6.4,,"Comedy,Romance","Los Angeles, California, USA",Afguy challenges himself to say 'yes' to everything for an entire year.
tt0315327,Bruce Almighty,2015.0,23 May 2003 (USA),Tom Shadyac,"Steve Koren,Mark O'Keefe",Drama,"Jim Carrey,Morgan Freeman,Jennifer Aniston,Philip Baker Hall,Catherine Bell,Lisa Ann Walter,Steve Carell,Nora Dunn,Eddie Jemison,Paul Satterfield,Mark Kiely,Sally Kirkland,Tony Bennett,Timothy Di Pri,Brian Tahash",English,USA,101 min,6.7,,"600 user,188 critic",Drama,"New York City, New York, USA",A guy who complains about God too often is given almighty powers to teach him how difficult it is to run the world.
tt0109686,Beauty and the Beast,2015.0,16 December 1994 (USA),Clint Eastwood,"Peter Farrelly,Bennett Yellin","Jvm Carrey,Jeff Daniels,Lauren Holly","Jim Carrey,Jeff Daniels,Lauren Holly,Mike Starr,Karen Duffy,Charles Rocket,Victoria Rowell,Joe Baker,Hank Brandt,Teri Garr,Brady Bluhm,Cam Neely,Felton Perry,Brad Lockerman,Rob Moran","English,Swedish,German",USA,107 min,7.3,6.4,"432 user,81 critic",Drama,"Aspen, Colorado, USA",The cross-country adventures of two good-hearted but incredibly stupid friends.
tt0290002,Meet the Fockers,2015.0,22 December 2004 (USA),Jay Roach,"Greg Glienna,Mary Ruth Clarke","Ben Stiller,Robert De Niro,Blythe Danner","Robert De Niro,Ben Stiller,Dustin Hoffman,Barbra Streisand,Blythe Danner,Teri Polo,Owen Wilson,Spencer Pickren,Bradley Pickren,Alanna Ubach,Ray Santiago,Tim Blake Nelson,Shelley Berman,Kali Rocha,Dorie Barton",English,USA,115 min,,6.4,"425 user,141 critic","Comedy,Romance",,All hell breaks loose when the Byrnes family meets the Focker family for the first time.
tt0183505,"Me, Myself & Irene",2015.0,2014.0,"Bobby Farrelly,Peter Farrelly","Pster Farrelly,Mike Cerrone","Jim Carrey,Renée Zellweger,Anthony Anderson","Jhm Carrey,Renée Zellweger,Anthony Anderson,Mongo Brownlee,Jerod Mixon,Chris Cooper,Michael Bowman,Richard Jenkins,Robert Forster,Mike Cerrone,Rob Moran,Daniel Greene,Tony Cox,Andrew Phillips,Jeremy Maleek Leggett","English,German",USA,116 min,6.5,6.4,"477 user,154 critic",Comedy,"Richmond, Vermont, USA",Add a Plot
tt0107612,Mr. Nanny,2015.0,2014.0,Michael Gottlieb,Woody Allen,"Hsrror,Mystery,Thriller",Winston Hibler,"English,German",USA,84 min,3.5,6.4,"26 user,6 critic",Drama,"Miami, Florida, USA",A former professional wrestler is hired to be the bodyguard/nanny for a couple of bratty kids whose inventor father is being stalked by a rival.
tt0090633,As American Tail,2015.0,2014.0,Clint Eastwood,"Judy Freudberg,Tony Geiss",Drama,"Erica Yohn,Nehemiah Persoff,Amy Green,Phillip Glasser,Christopher Plummer,John Finnegan,Will Ryan,Hal Smith,Pat Musick,Cathianne Blore,Neil Ross,Madeline Kahn,Dom DeLuise,Alitzah",English,USA,80 min,6.9,6.4,"76 user,19 critic","Animation,Comedy,Drama",,"While emigrating to the United States, a young Russian mouse gets separated from his family and must relocate them while trying to survive in a new country."
tt0101329,Beauty and the Beast,2015.0,22 November 1991 (USA),"Phil Nibbelink,Simon Wells","Flint Dille,Charles Swenson",Drama,Winston Hibler,English,USA,75 min,6.4,6.4,"40 user,13 critic","Animation,Adventure,Family",,"A family of Emigre mice decide to move out to the west, unaware that they are falling into a trap perpetrated by a smooth talking cat."
tt0114108,The Pebble and the Penguin,2015.0,11 April 1995 (USA),"Don Bluth,Gary Goldman","Rachel Koretsky,Steven Whitestone","Martin Short,James Belushi,Annie Golden",Winston Hibler,English,USA,74 min,5.6,6.4,,"Animation,Adventure,Comedy",,Add a Plot
tt0083791,The Dark Crystal,2015.0,,Clint Eastwood,"Djvid Odell,Jim Henson",Drama,"Jim Henson,Kathryn Mullen,Frank Oz,Dave Goelz,Steve Whitmire,Louise Gold,Brian Muehl,Bob Payne,Mike Quinn,Tim Rose,Jean-Pierre Amiel,Hugh Spight,Robbie Barnett,Swee Lim,Simon J. Williamson",English,USA,93 min,7.2,6.4,"210 user,80 critic","Adventure,Family,Fantasy","Twyecross, Leicestershire, England, UK","On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal, and so restore order to his world."
tt0102802,Beauty and the Beast,2015.0,2014.0,"Don Bluth,Gary Goldman","Don Bluth,John Pomeroy","Glen Campbell,Christopher Plummer,Phil Harris","Phil Harris,Glen Campbell,Eddie Deezen,Kathryn Holcomb,Toby Scott Ganger,Stan Ivar,Christian Hoff,Jason Marin,Christopher Plummer,Sandy Duncan,Will Ryan,Charles Nelson Reilly,Ellen Greene,Sorrell Booke,Dee Wallace",English,"Ireland,UK,USA",77 min,6.0,6.4,"47 user,10 critic","Animation,Adventure,Comedy","Ardmore Studios, Herbert Road, Bray, County Wicklow, Ireland","Edmund is a boy whose favorite story of Chanticleer, a rooster whose singing makes the sun rise every morning until the Grand Duke of Owls, whose kind despises the bright sun, makes him ..."
tt0108395,A Troll in Central Park,2015.0,7 October 1994 (USA),,"Stu Krieger,Don Bluth",Drama,"Dom DeLuise,Cloris Leachman,Charles Nelson Reilly,Jonathan Pryce,Hayley Mills,Phillip Glasser,Tawny Sunshine Glover,Neil Ross,Will Ryan,Pat Musick",English,"Ireland,USA",76 min,5.3,6.4,"27 user,8 critic","Animation,Family,Fantasy",,Add a Plot
tt0111419,Thumbelina,2015.0,2014.0,"Don Bluth,Gary Goldman","Hans Christian Andersen,Don Bluth","Jodi Benson,Gary Imhoff,Gino Conforti","Gino Conforti,Barbara Cook,Jodi Benson,Will Ryan,June Foray,Kenneth Mars,Gary Imhoff,Joe Lynch,Charo,Danny Mann,Loren Lester,Kendall Cunningham,Tawny Sunshine Glover,Michael Nunes,Gilbert Gottfried",English,"Ireland,USA",86 min,6.3,6.4,"61 user,17 critic","Animation,Family,Fantasy",Ireland,The tiny girl meets a fairy prince who saves her from the creatures of the woods.
tt0096787,All Dogs Go to Heaven,2015.0,17 November 1989 (USA),,Woody Allen,Drama,"Burt Reynolds,Dom DeLuise,Judith Barsi,Melba Moore,Daryl Gilley,Candy Devine,Charles Nelson Reilly,Vic Tayback,Rob Fuller,Earleen Carey,Anna Manahan,Nigel Pegram,Loni Anderson,Ken Page,Godfrey Quigley",English,"Ireland,UK,USA",84 min,6.7,6.4,"83 user,16 critic","Animation,Comedy,Drama","Los Angeles, California, USA",Acdog returns from the dead looking for revenge on his killer using an orphan girl who can talk to animals.
tt0100477,The Rescuers Down Under,2015.0,2014.0,Clint Eastwood,"Jim Cox,Karey Kirkpatrick","Bob Newhart,Eva Gabor,John Candy","Bib Newhart,Eva Gabor,John Candy,Tristan Rogers,Adam Ryen,George C. Scott,Douglas Seale,Frank Welker,Bernard Fox,Peter Firth,Billy Barty,Ed Gilbert,Carla Meyer,Russi Taylor,Wayne Robson",English,USA,77 min,6.9,6.4,"65 user,34 critic",Drama,"Los Angeles, California, USA","The R.A.S. agents, Miss Bianca and Bernard, race to Australia to save a boy and a rare golden eagle from a murderous poacher."
