Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0086216,Rumble Fish,2014.0,21 October 1983 (USA),Francis Ford Coppola,"S.E. Hinton,S.E. Hinton","Matt Dillon,Mickey Rourke,Diane Lane","Matt Dillon,Mickey Rourke,Diane Lane,Dennis Hopper,Diana Scarwid,Vincent Spano,Nicolas Cage,Chris Penn,Laurence Fishburne,William Smith,Michael Higgins,Glenn Withrow,Tom Waits,Herb Rice,Maybelle Wallace",English,"USA,France",94 min,,6.8,"119 user,57 critic",Drama,"Sapulpa, Oklahoma, USA",Add a Plot
tt0302674,Gerry,2014.0,20 September 2002 (Greece),Gus Van Sant,"Casey Affleck,Matt Damon","Casey Affleck,Matt Damon","Casey Affleck,Matt Damon",English,"USA,Argentina,Jordan",103 min,6.2,6.8,"288 user,103 critic","Adventure,Drama,Mystery",Argentina,A friendship between two young men is tested when they go for a hike in a desert and forget to bring any water or food with them.
tt3547802,Searching for Camelot,2014.0,,Roger Paradiso,Woody Allen,"Judith Malina,Danijela Stajnfeld,Jack Engelhard","Judith Malina,Danijela Stajnfeld,Jack Engelhard,Tom Chapin,David Amram,Augustus Wilson,Romeo Lacandola,Erica Lee Hammond,Dermot McEvoy,Avery Miles,David Cesar,Alfredo Guenzani,Chris Johnson,Richard Reeves,Kevin Necciai",English,USA,91 min,,,,"Documentary,Biography,Drama",,Follows the 'Camelot' years of Jack and Jackie Kennedy.
tt0100054,Lord of the Flies,2014.0,16 March 1990 (USA),Harry Hook,"William Golding,Jay Presson Allen","Balthazar Getty,Chris Furrh,Danuel Pipoly","Balthazar Getty,Chris Furrh,Danuel Pipoly,James Badge Dale,Andrew Taft,Edward Taft,Gary Rule,Terry Wells,Braden MacDonald,Angus Burgin,Martin Zentz,Brian Jacobs,Vincent Amabile,David Weinstein,Chuck Bell",English,USA,90 min,6.4,6.8,"135 user,35 critic","Adventure,Drama,Thriller","Hamakua Coast, Hawaii, USA","Stranded on an island, a group of schoolboys degenerate into savagery."
tt1161864,The Rite,2014.0,28 January 2011 (USA),Mikael Håfström,"Michael Petroni,Matt Baglio","Cnlin O'Donoghue,Anthony Hopkins,Ciarán Hinds","Anthony Hopkins,Colin O'Donoghue,Alice Braga,Ciarán Hinds,Toby Jones,Rutger Hauer,Marta Gastini,Maria Grazia Cucinotta,Arianna Veronesi,Andrea Calligari,Chris Marquette,Torrey DeVitto,Ben Cheetham,Marija Karan,Rosa Pianeta","English,Welsh,Italian,Latin,Russian,Hungarian",USA,114 min,6.4,6.8,"195 user,262 critic","Drama,Horror,Mystery","Blue Island, Illinois, USA",An American seminary student travels to Italy to take an exorcism course.
tt0371257,Stay,2014.0,21 October 2005 (USA),Marc Forster,David Benioff,"Ejan McGregor,Naomi Watts,Ryan Gosling","Ewan McGregor,Ryan Gosling,Kate Burton,Naomi Watts,Elizabeth Reaser,Bob Hoskins,Janeane Garofalo,BD Wong,John Tormey,José Ramón Rosario,Becky Ann Baker,Lisa Kron,Gregory Mitchell,John Dominici,Jessica Hecht",English,USA,99 min,6.9,6.8,"343 user,137 critic","Drama,Mystery,Thriller","Columbia University - Broadway & 116th Street, Manhattan, New York City, New York, USA",This movie focuses on the attempts of a psychiatrist to prevent one of his patients from committing suicide while trying to maintain his own grip on reality.
tt0141926,U-571,2014.0,21 April 2000 (USA),Jonathan Mostow,Woody Allen,"Matthew McConaughey,Bill Paxton,Harvey Keitel","Matthew McConaughey,Bill Paxton,Harvey Keitel,Jon Bon Jovi,David Keith,Thomas Kretschmann,Jake Weber,Jack Noseworthy,Tom Guiry,Will Estes,Terrence 'T.C.' Carson,Erik Palladino,Dave Power,Derk Cheetwood,Matthew Settle","English,German",USA,116 min,6.6,6.8,"599 user,178 critic","Action,War","Cinecittà Studios, Cinecittà, Rome, Lazio, Italy",A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.
tt0462504,Rescue Dawn,2014.0,,Werner Herzog,Werner Herzog,"Christian Bale,Steve Zahn,Jeremy Davies","Zach Grenier,Marshall Bell,Christian Bale,Toby Huss,Pat Healy,GQ,James Oliver,Brad Carr,Saichia Wongwiroj,François Chau,Teerawat Mulvilai,Yuttana Muenwaja,Kriangsak Ming-olo,Somkuan 'Kuan' Siroon,Chorn Solyda","English,Lao,Vietnamese",USA,120 min,7.4,6.8,"198 user,197 critic","Adventure,Biography,Drama",USA,A U.S. fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Viet Nam War.
tt0238380,Equilibrium,2014.0,6 December 2002 (USA),Kurt Wimmer,Kurt Wimmer,"Christian Bale,Sean Bean,Emily Watson","Christian Bale,Dominic Purcell,Sean Bean,Christian Kahrmann,John Keogh,Sean Pertwee,William Fichtner,Angus Macfadyen,David Barrash,Dirk Martens,Taye Diggs,Matthew Harbour,Maria Pia Calzone,Emily Siewert,Emily Watson",English,USA,107 min,7.5,6.8,"1,126 user,144 critic","Action,Drama,Sci-Fi","Berlin, Germany","In a Fascist future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system."
tt0114898,Waterworld,2014.0,28 July 1995 (USA),Kevin Reynolds,"Peter Rader,David Twohy","Kevin Costner,Jeanne Tripplehorn,Dennis Hopper","Kevin Costner,Chaim Girafi,Rick Aviles,R.D. Call,Zitto Kazann,Leonardo Cimino,Zakes Mokae,Luke Ka'ili Jr.,Anthony DeMasters,Willy Petrovic,Jack Kehler,Jeanne Tripplehorn,Lanny Flaherty,Robert A. Silverman,Gerard Murphy",English,USA,135 min,6.1,6.8,"298 user,90 critic","Action,Adventure,Sci-Fi","Huntington Beach, California, USA","In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw 'smokers,' and reluctantly helps a woman and a young girl try to find dry land."
tt0381849,3:10 to Yuma,2014.0,7 September 2007 (USA),James Mangold,"Halsted Welles,Michael Brandt","Russell Crowe,Christian Bale,Ben Foster","Russell Crowe,Christian Bale,Logan Lerman,Dallas Roberts,Ben Foster,Peter Fonda,Vinessa Shaw,Alan Tudyk,Luce Rains,Gretchen Mol,Lennie Loftin,Rio Alexander,Johnny Whitworth,Shawn Howell,Pat Ricotti","English,Chinese",USA,122 min,7.8,6.8,"557 user,291 critic",,"Clifton, Arizona, USA",Add a Plot
tt0162650,Shaft,2014.0,16 June 2000 (USA),John Singleton,,"Samuel L. Jackson,Vanessa Williams,Christian Bale","Samuel L. Jackson,Vanessa Williams,Jeffrey Wright,Christian Bale,Busta Rhymes,Dan Hedaya,Toni Collette,Richard Roundtree,Ruben Santiago-Hudson,Josef Sommer,Lynne Thigpen,Philip Bosco,Pat Hingle,Lee Tergesen,Daniel von Bargen","English,German,Spanish",USA,99 min,,6.8,"295 user,160 critic","Action,Crime,Thriller","Broadway & 20th Street, Chelsea, Manhattan, New York City, New York, USA",New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.
tt0134847,Pitch Black,2014.0,18 February 2000 (USA),Dxvid Twohy,"Jim Wheat,Ken Wheat","Radha Mitchell,Cole Hauser,Vin Diesel","Vin Diesel,Radha Mitchell,Cole Hauser,Keith David,Lewis Fitz-Gerald,Claudia Black,Rhiana Griffith,John Moore,Simon Burke,Les Chantery,Sam Sari,Firass Dirani,Ric Anderson,Vic Wilson,Angela Moore","English,Arabic",USA,109 min,7.1,6.8,"802 user,215 critic","Action,Horror,Sci-Fi","Queensland, Australia","A commercial transport ship and its crew are marooned on a planet full of bloodthirsty creatures that only come out to feast at night. But then, they learn that a month-long eclipse is about to occur."
tt0372784,Batman Begins,2014.0,15 June 2005 (USA),Christopher Nolan,"Bob Kane,David S. Goyer","Christian Bale,Michael Caine,Ken Watanabe","Christian Bale,Michael Caine,Liam Neeson,Katie Holmes,Gary Oldman,Cillian Murphy,Tom Wilkinson,Rutger Hauer,Ken Watanabe,Mark Boone Junior,Linus Roache,Morgan Freeman,Larry Holden,Gerard Murphy,Colin McFarlane","Edglish,Urdu,Mandarin","USA,UK",140 min,8.3,6.8,"2,659 user,466 critic","Action,Adventure","Coalhouse Fort, East Tilbury, Essex, England, UK","After training with his mentor, Batman begins his war on crime to free the crime-ridden Gotham City from corruption that the Scarecrow and the League of Shadows have cast upon it."
tt0117913,A Time to Kill,2014.0,24 July 1996 (USA),Woody Allen,"John Grisham,Akiva Goldsman","Matthew McConaughey,Sandra Bullock,Samuel L. Jackson","Matthew McConaughey,Sandra Bullock,Samuel L. Jackson,Kevin Spacey,Oliver Platt,Charles S. Dutton,Brenda Fricker,Donald Sutherland,Kiefer Sutherland,Patrick McGoohan,Ashley Judd,Tonea Stewart,Rae'Ven Larrymore Kelly,Darrin Mitchell,LaConte McGrew",English,USA,149 min,7.4,6.8,"232 user,69 critic","Crime,Drama,Thriller","Canton, Mississippi, USA","A young lawyer defends a black man accused of murdering two men who raped his 10-year-old daughter, sparking a rebirth of the K.K.K."
tt0986263,Surrogates,2014.0,25 September 2009 (USA),Jonathan Mostow,"Michael Ferris,John D. Brancato","Bruce Willis,Radha Mitchell,Ving Rhames",Winston Hibler,English,USA,89 min,6.3,6.8,"247 user,253 critic","Action,Sci-Fi,Thriller",,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates."
tt0433387,Harsh Times,2014.0,10 November 2006 (USA),David Ayer,David Ayer,"Christian Bale,Eva Longoria,Freddy Rodríguez","Christian Bale,Freddy Rodríguez,Eva Longoria,Chaka Forman,Tammy Trull,J.K. Simmons,Michael Monks,Samantha Esteban,Tania Verafield,Noel Gugliemi,Adriana Millan,Geo Corvera,Cesar Garcia,Terry Crews,Emilio Rivera","English,Spanish,Korean",USA,116 min,6.4,6.8,"217 user,118 critic","Action,Crime,Drama","Baja California, Mexico",A tough-minded drama about two friends in South Central Los Angeles and the violence that comes between them.
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2014.0,15 July 2011 (USA),David Yates,"Steve Kloves,J.K. Rowling","Daniel Radcliffe,Emma Watson,Rupert Grint","Ralph Fiennes,Michael Gambon,Alan Rickman,Daniel Radcliffe,Rupert Grint,Emma Watson,Evanna Lynch,Domhnall Gleeson,Clémence Poésy,Warwick Davis,John Hurt,Helena Bonham Carter,Graham Duff,Anthony Allgood,Rusty Goffe",English,USA,130 min,8.1,6.8,"795 user,464 critic","Adventure,Drama,Fantasy","England, UK","Harry, Ron and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts."
tt0073195,Jaws,2014.0,20 June 1975 (USA),Steven Spielberg,"Peter Benchley,Carl Gottlieb","Roy Scheider,Robert Shaw,Richard Dreyfuss","Roy Scheider,Robert Shaw,Richard Dreyfuss,Lorraine Gary,Murray Hamilton,Carl Gottlieb,Jeffrey Kramer,Susan Backlinie,Jonathan Filley,Ted Grossman,Chris Rebello,Jay Mello,Lee Fierro,Jeffrey Voorhees,Craig Kingsbury",English,USA,124 min,8.1,6.8,"925 user,373 critic","Adventure,Drama,Thriller","Martha's Vineyard, Massachusetts, USA",Add a Plot
tt0119567,The Lost World: Jurassic Park,2014.0,23 May 1997 (USA),Steven Spielberg,"Michael Crichton,David Koepp","Jeff Goldblum,Julianne Moore,Pete Postlethwaite","Jeff Goldblum,Julianne Moore,Pete Postlethwaite,Arliss Howard,Richard Attenborough,Vince Vaughn,Vanessa Lee Chester,Peter Stormare,Harvey Jason,Richard Schiff,Thomas F. Duffy,Joseph Mazzello,Ariana Richards,Thomas Rosales Jr.,Camilla Belle","English,Spanish",USA,129 min,6.5,6.8,"543 user,171 critic","Action,Adventure,Sci-Fi","Jurassic Kahili Ranch, Kilauea, Kauai, Hawaii, USA",A research team is sent to the Jurassic Park Site B island to study the dinosaurs there while another team approaches with another agenda.
tt1821549,Nebraska,2014.0,24 January 2014 (USA),Alexander Payne,Bob Nelson,"Bruce Dern,Will Forte,June Squibb","Bruce Dern,Will Forte,June Squibb,Bob Odenkirk,Stacy Keach,Mary Louise Wilson,Rance Howard,Tim Driscoll,Devin Ratray,Angela McEwan,Glendora Stitt,Elizabeth Moore,Kevin Kunkel,Dennis McCoig,Ronald Vosta","English,Spanish",USA,115 min,7.8,6.8,"265 user,421 critic","Adventure,Comedy,Drama","Plainview, Nebraska, USA","An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million-dollar Mega Sweepstakes Marketing prize."
tt0163025,Jurassic Park III,2014.0,18 July 2001 (USA),Joe Johnston,"Michael Crichton,Peter Buchman","Sam Neill,William H. Macy,Téa Leoni","Sam Neill,William H. Macy,Téa Leoni,Alessandro Nivola,Trevor Morgan,Michael Jeter,John Diehl,Bruce A. Young,Laura Dern,Taylor Nichols,Mark Harelik,Julio Oscar Mechoso,Blake Michael Bryan,Sarah Danielle Goldberg,Linda Park","English,Spanish",USA,92 min,5.9,6.8,"1,226 user,194 critic","Action,Adventure,Sci-Fi","Jbrassic Kahili Ranch, Kilauea, Kauai, Hawaii, USA","A decidedly odd couple with ulterior motives convince Dr. Alan Grant to go to Isla Sorna (the second InGen dinosaur lab.), resulting in an unexpected landing...and unexpected new inhabitants on the island."
tt0099423,Die Hard 2,2014.0,4 July 1990 (USA),Renny Harlin,"Walter Wager,Steven E. de Souza","Bruce Willis,William Atherton,Bonnie Bedelia","Bruce Willis,Bonnie Bedelia,William Atherton,Reginald VelJohnson,Franco Nero,William Sadler,John Amos,Dennis Franz,Art Evans,Fred Dalton Thompson,Tom Bower,Sheila McCarthy,Don Harvey,Tony Ganios,Peter Nelson","English,Spanish",USA,124 min,6.4,6.8,"308 user,136 critic","Action,Thriller","Alpena Airport, Alpena, Michigan, USA","John McClane attempts to avert disaster as rogue military officials seize control of Dulles International Airport in Washington, D.C."
tt0337978,Live Free or Die Hard,2014.0,27 June 2007 (USA),Len Wiseman,"Mwrk Bomback,Mark Bomback","Bruce Willis,Justin Long,Timothy Olyphant","Bruce Willis,Timothy Olyphant,Justin Long,Maggie Q,Cliff Curtis,Jonathan Sadowski,Andrew Friedman,Kevin Smith,Yorgo Constantine,Cyril Raffaelli,Chris Palermo,Mary Elizabeth Winstead,Sung Kang,Zeljko Ivanek,Christina Chang","English,Italian,French","USA,UK",128 min,7.2,6.8,"773 user,351 critic","Action,Adventure,Thriller","105 Freeway, Los Angeles, California, USA",John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.
tt0074860,Marathon Man,2014.0,8 October 1976 (USA),John Schlesinger,"William Goldman,William Goldman",Drama,"Dustin Hoffman,Laurence Olivier,Roy Scheider,William Devane,Marthe Keller,Fritz Weaver,Richard Bright,Marc Lawrence,Allen Joseph,Tito Goya,Ben Dova,Lou Gilbert,Jacques Marin,James Wing Woo,Nicole Deslauriers","English,French,German,Spanish,Yiddish",USA,125 min,7.5,6.8,"156 user,81 critic","Ctime,Thriller","Champs Elysées, Paris 8, Paris, France","A graduate history student is unwittingly caught in the middle of an international conspiracy involving stolen diamonds, an exiled Nazi war criminal, and a rogue government agent."
tt0360717,King Kong,2014.0,,Peter Jackson,"Fwan Walsh,Philippa Boyens","Naomi Watts,Jack Black,Adrien Brody","Naomi Watts,Jack Black,Adrien Brody,Thomas Kretschmann,Colin Hanks,Andy Serkis,Evan Parke,Jamie Bell,Lobo Chan,John Sumner,Craig Hall,Kyle Chandler,William Johnson,Mark Hadlow,Geraldine Brophy",English,USA,187 min,7.3,6.8,"2,611 user,441 critic","Aztion,Adventure,Drama","Beach Road, Parnell, Auckland, New Zealand","In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with leading lady Ann Darrow."
tt0783538,Lady Magdalene's,2014.0,,J. Neil Schulman,J. Neil Schulman,"Nichelle Nichols,Ethan Keogh,Susan Smythe",Winston Hibler,English,USA,116 min,2.4,6.8,"7 user,6 critic","Action,Comedy,Music","Front Sight Resorts, Nevada, USA","In this action comedy, Jack Goldwater, an IRS agent on loan to the Federal Air Marshal Service, is relieved of field duty after insulting a powerful U.S. Senator, and finds himself exiled ..."
tt2637580,Don't Go to the Reunion,2014.0,9 August 2013 (USA),Steve Goltz,Kevin Sommerfield,"Kaleb Shorey,Nick Sommer,Stephanie Leigh Rose","Kaleb Shorey,Nick Sommer,Stephanie Leigh Rose,Marla Van Lanen,Johnathon Krautkramer,Mike Goltz,Kevin Sommerfield,Steve Goltz,Hannah Herdt,Elise McCready,Mercedes Redman,Jerry Lesperance,Tink,Spencer Harlan,Brady Simenson",English,USA,75 min,6.4,6.8,"6 user,66 critic","Horror,Mystery,Thriller",,A prank goes too far for the popular students at Hamilton High as they begin to pay for their actions 10 years later at their high school reunion.
tt0062864,Dr. Jekyll and Mr. Hyde,2014.0,29 January 1975 (France),Woody Allen,Woody Allen,"L.M. Kit Carson,Eileen Dietz,Louise Levine","L.M. Kit Carson,Eileen Dietz,Lorenzo Mans,Louise Levine,Fern McBride,Michel Lévine,Robert Lesser,Jack Baran",English,USA,74 min,6.8,6.8,"15 user,30 critic",Drama,,Young filmmaker decides to make a movie of his life.
tt0022913,Freaks,2014.0,20 February 1932 (USA),Tod Browning,Clarence Aaron 'Tod' Robbins,Drama,"Wallace Ford,Leila Hyams,Olga Baclanova,Roscoe Ates,Henry Victor,Harry Earles,Daisy Earles,Rose Dione,Daisy Hilton,Violet Hilton,Schlitze,Josephine Joseph,Johnny Eck,Frances O'Connor,Peter Robinson","English,German,French",USA,64 min,6.4,6.8,"248 user,179 critic","Drama,Horror","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA","A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance."
tt0024593,The Son of Kong,2014.0,22 December 1933 (USA),Ernest B. Schoedsack,Woody Allen,"Robert Armstrong,Helen Mack,Frank Reicher","Robert Armstrong,Helen Mack,Frank Reicher,John Marston,Victor Wong,Ed Brady",English,USA,70 min,5.8,6.8,"87 user,24 critic","Adventure,Comedy,Fantasy","Santa Catalina Island, Channel Islands, California, USA","The men who captured the giant ape King Kong, return to his island and find his equally gigantic, but far more friendly, son."
tt0472259,Alone with Her,2014.0,4 July 2008 (Mexico),Eric Nicholas,Eric Nicholas,"Ana Claudia Talancón,Colin Hanks,Jordana Spiro","Colin Hanks,Ana Claudia Talancón,Jordana Spiro,Jonathon Trent,Alex Boling,Tony Armatrading,Nicole Layson,Morgan Star","English,Spanish",USA,78 min,6.1,6.8,"31 user,70 critic",Drama,"Los Angeles, California, USA",A quiet but disturbed young man puts the life of a woman he's obsessed with under a virtual microscope when he installs hidden cameras throughout her house.
tt1237926,Snuff: A Documentary About Killing on Camera,2014.0,13 June 2008 (USA),Woody Allen,,"Larry C. Brubaker,Todd Cobery,Linda Flanders","Larry C. Brubaker,Todd Cobery,Linda Flanders,Michelle Lekas,Nathan Paulson,Mark L. Rosen,Ryan Schaddelee,Raymond P. Whalen,Julie Wilson",English,USA,76 min,5.5,6.8,"12 user,11 critic","Documentary,Horror","Minneapolis, Minnesota, USA","Feature film examining the existence of films in which people are murdered on camera and the culture surrounding them. Through interviews with former FBI Profilers, Cultural Academics, and ..."
tt0074751,King Kong,2014.0,17 December 1976 (USA),John Guillermin,"James Ashmore Creelman,Ruth Rose",Drama,"Jeff Bridges,Charles Grodin,Jessica Lange,John Randolph,Rene Auberjonois,Julius Harris,Jack O'Halloran,Dennis Fimple,Ed Lauter,Jorge Moreno,Mario Gallo,John Lone,Garry Walberg,John Agar,Keny Long",English,USA,134 min,5.8,6.8,"207 user,74 critic","Adventure,Fantasy,Horror","Stage 32, Paramount Pictures - 5555 Melrose Ave. Los Angeles, California, USA",A petroleum exploration expedition comes to an isolated island and encounters a colossal giant gorilla.
tt0036261,Phantom of the Opera,2014.0,27 August 1943 (USA),Arthur Lubin,"Eric Taylor,Samuel Hoffenstein","Nelson Eddy,Susanna Foster,Claude Rains","Nelson Eddy,Susanna Foster,Claude Rains,Edgar Barrier,Leo Carrillo,Jane Farrar,J. Edward Bromberg,Fritz Feld,Frank Puglia,Steven Geray,Barbara Everest,Hume Cronyn,Fritz Leiber,Nicki Andre,Gladys Blake",English,USA,92 min,6.5,6.8,"74 user,41 critic","Drama,Horror,Music","Stage 28, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",This is the story of a disfigured violinist who haunts the Paris Opera House
tt0032635,The Invisible Man Returns,2014.0,12 January 1940 (USA),Joe May,"H.G. Wells,Joe May","Cedric Hardwicke,Vincent Price,Nan Grey","Cedric Hardwicke,Vincent Price,Nan Grey,John Sutton,Cecil Kellaway,Alan Napier,Forrester Harvey",English,USA,81 min,6.5,6.8,"32 user,22 critic","Drama,Horror,Mystery","Universal Studios - 100 Universal City Plaza, Universal City, California, USA","The owner of a coal mining operation, falsely imprisoned for fratricide, takes a drug to make him invisible, despite its side effect: gradual madness."
tt0036931,House of Frankenstein,2014.0,1 December 1944 (USA),Erle C. Kenton,"Edward T. Lowe Jr.,Curt Siodmak","Boris Karloff,Lon Chaney Jr.,J. Carrol Naish","Boris Karloff,Lon Chaney Jr.,J. Carrol Naish,John Carradine,Anne Gwynne,Peter Coe,Lionel Atwill,George Zucco,Elena Verdugo,Sig Ruman,William Edmunds,Charles Miller,Philip Van Zandt,Julius Tannen,Hans Herbert",English,USA,71 min,6.2,6.8,"85 user,41 critic","Fantasy,Horror,Sci-Fi","Universal Studios - 100 Universal City Plaza, Universal City, California, USA",Add a Plot
tt0023293,The Old Dark House,2014.0,20 October 1932 (USA),James Whale,"J.B. Priestley,Benn W. Levy","Boris Karloff,Melvyn Douglas,Charles Laughton","Boris Karloff,Melvyn Douglas,Charles Laughton,Lilian Bond,Ernest Thesiger,Eva Moore,Raymond Massey,Gloria Stuart,Elspeth Dudgeon,Brember Wills",English,USA,72 min,7.3,6.8,"104 user,55 critic","Comedy,Horror","Universal Studios - 100 Universal City Plaza, Universal City, California, USA","Seeking shelter from a storm, five travelers are in for a bizarre and terrifying night when the stumble upon the Femm family estate."
tt0027194,,2014.0,13 May 1935 (USA),Stuart Walker,Woody Allen,"Henry Hull,Warner Oland,Valerie Hobson","Henry Hull,Warner Oland,Valerie Hobson,Lester Matthews,Lawrence Grant,Spring Byington,Clark Williams,J.M. Kerrigan,Charlotte Granville,Ethel Griffies,Zeffie Tilbury,Jeanne Bartlett","English,Cantonese,Latin",UhA,75 min,6.4,6.8,"74 user,39 critic","Drama,Fantasy,Horror","Universal Studios - 100 Universal City Plaza, Universal City, California, USA",Add a Plot
tt0034786,The Ghost of Frankenstein,2014.0,2016 (USA),Erle C. Kenton,"Scott Darling,Eric Taylor","Cedric Hardwicke,Lon Chaney Jr.,Ralph Bellamy","Lon Chaney Jr.,Cedric Hardwicke,Ralph Bellamy,Lionel Atwill,Bela Lugosi,Evelyn Ankers,Janet Ann Gallow,Barton Yarborough,Doris Lloyd,Leyland Hodgson,Olaf Hytten,Holmes Herbert",English,USA,67 min,6.1,6.8,"83 user,48 critic",Drama,"Universal Studios - 100 Universal City Plaza, Universal City, California, USA","When Ygor brings the monster to Dr. Ludwig Frankenstein for care, Ludwig gets the idea of replacing the monster's current criminal brain, with a normal brain."
tt0022835,Dr. Jekyll and Mr. Hyde,2014.0,3 January 1932 (USA),Rouben Mamoulian,"Samuel Hoffenstein,Percy Heath","Fredric March,Miriam Hopkins,Rose Hobart","Fredric March,Miriam Hopkins,Rose Hobart,Holmes Herbert,Halliwell Hobbes,Edgar Norton,Tempe Pigott",English,USA,98 min,7.7,6.8,"93 user,58 critic",Drama,"Busch Gardens - S. Grove Avenue, Pasadena, California, USA",Dr. Jekyll faces horrible consequences when he lets his dark side run wild with a potion that changes him into the animalistic Mr. Hyde.
tt2382396,Joe,2014.0,11 April 2014 (USA),David Gordon Green,"Gary Hawkins,Larry Brown","Nicolas Cage,Tye Sheridan,Gary Poulter",Winston Hibler,English,USA,117 min,6.9,6.8,"113 user,230 critic",Drama,"Austin, Texas, USA","An ex-con, who is the unlikeliest of role models, meets a 15-year-old boy and is faced with the choice of redemption or ruin."
tt0414426,Quid Pro Quo,2014.0,20 January 2008 (USA),Carlos Brooks,Carlos Brooks,"Nick Stahl,Vera Farmiga,Rachel Black","Nick Stahl,Rachel Black,Jessica Hecht,Jacob Pitts,Ashlie Atkinson,Jamie McShane,Pablo Schreiber,Jeane Fournier,Carmela Marner,Phil LaMarr,Matthew Carey,Ben Siegler,Michal Sinnott,Joshua Leonard,Vera Farmiga",English,USA,82 min,6.3,6.8,"19 user,34 critic",Drama,"La Conner, Washington, USA",A semi-paralyzed radio reporter is sent out to investigate a story that leads him into an odd subculture and on a journey of disturbing self-realization.
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2014.0,,Bill Condon,"Melissa Rosenberg,Stephenie Meyer","Kristen Stewart,Robert Pattinson,Taylor Lautner","Taylor Lautner,Gil Birmingham,Billy Burke,Sarah Clarke,Ty Olsson,Kristen Stewart,Ashley Greene,Jackson Rathbone,Peter Facinelli,Elizabeth Reaser,Kellan Lutz,Nikki Reed,Robert Pattinson,Christian Sloan,James Pizzinato","English,Portuguese",USA,117 min,4.9,6.8,"450 user,328 critic","Adventure,Drama,Fantasy","Angra dos Reis, Rio de Janeiro, Brazil","The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks."
tt0189998,Shadow of the Vampire,2014.0,26 January 2001 (USA),E. Elias Merhige,Steven Katz,"John Malkovich,Willem Dafoe,Udo Kier","John Malkovich,Willem Dafoe,Udo Kier,Cary Elwes,Catherine McCormack,Eddie Izzard,Aden Gillett,Nicholas Elliott,Ronan Vibert,Sophie Langevin,Myriam Muller,Milos Hlavac,Marja-Leena Junker,Derek Kueter,Norman Golightly","English,German,Luxembourgish",USA,92 min,6.9,6.8,"338 user,191 critic","Drama,Horror","Delux Productions, Contern, Luxembourg",The filming of Nosferatu (1922) is hampered by the fact that its star Max Schreck is taking the role of a vampire far more seriously than seems humanly possible.
tt0787470,Balls Out: Gary the Tennis Coach,2014.0,9 April 2009 (Australia),Danny Leiner,"Andy Stock,Rick Stempson","Seann William Scott,Randy Quaid,Brando Eaton","Seann William Scott,Randy Quaid,Brando Eaton,Emilee Wallace,A.D. Miles,Leonor Varela,Tim Williams,Ryan Simpkins,Conor Donovan,Allen Evangelista,Justin Chon,Vincent Coleman Taylor,Bryan Mitchell,Remington Dewan,Meredith Eaton",English,USA,92 min,5.5,6.8,"28 user,11 critic","Comedy,Sport","Lockhart, Texas, USA",A high school janitor has not recovered from his failed career as a tennis pro. He begins coaching his beloved sport to a group of misfits and leads them to the Nebraska State Championships.
tt0280969,My Little Eye,2014.0,4 October 2002 (UK),Marc Evans,"David Hilton,David Hilton","Sean Cw Johnson,Kris Lemche,Stephen O'Reilly","Sean Cw Johnson,Kris Lemche,Stephen O'Reilly,Laura Regan,Jennifer Sky,Bradley Cooper,Nick Mennell",English,"UK,USA,France,Canada",95 min,5.6,6.8,"210 user,74 critic","Horror,Mystery,Thriller","Clementsport, Nova Scotia, Canada","Five young people apply to live in an isolated house together for six months whilst their every move is filmed by numerous cameras. Each has their reason for wanting to be there - fame, ..."
