Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt1631867,Enge of Tomorrow,2015.0,2014.0,Doug Liman,Woody Allen,Comedy,"Tom Cruise,Emily Blunt,Brendan Gleeson,Bill Paxton,Jonas Armstrong,Tony Way,Kick Gurry,Franz Drameh,Dragomir Mrsic,Charlotte Riley,Masayoshi Haneda,Terence Maynard,Noah Taylor,Lara Pulver,Madeleine Mantock",English,"USA,Canada",113 min,7.9,7.0,"716 user,567 critic",Drama,,"A military officer is brought into an alien war against an extraterrestrial enemy who can reset the day and know the future. When this officer is enabled with the same power, he teams up with a Special Forces warrior to try and end the war."
tt0903624,Black Beauty,2015.0,14 December 2012 (USA),Pwter Jackson,"Foan Walsh,Philippa Boyens",Comedy,"Ian McKellen,Martin Freeman,Richard Armitage,Ken Stott,Graham McTavish,William Kircher,James Nesbitt,Stephen Hunter,Dean O'Gorman,Aidan Turner,John Callen,Peter Hambleton,Jed Brophy,Mark Hadlow,Adam Brown",English,USA,169 min,8.0,7.0,"1,366 user,639 critic","Adventure,Fantasy","Los Angeles, California, USA","A reluctant hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home - and the gold within it - from the dragon Smaug."
tt0449088,Pgrates of the Caribbean: At World's End,2015.0,2014.0,Gore Verbinski,Woody Allen,"Johnny Depp,Orlando Bloom,Keira Knightley",Winston Hibler,Edglish,USA,169 min,6.4,7.0,"1,237 user,304 critic",Drama,"Los Angeles, California, USA","Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, and make their final alliances for one last decisive battle."
tt1392170,The Hunger Games,2015.0,23 March 2012 (USA),Gary Ross,Woody Allen,Comedy,"Stanley Tucci,Wes Bentley,Jennifer Lawrence,Willow Shields,Liam Hemsworth,Elizabeth Banks,Sandra Ellis Lafferty,Paula Malcomson,Rhoda Griffis,Sandino Moya,Josh Hutcherson,Raiko Bowman,Dwayne Boyd,Anthony Reynolds,Judd Lormand",English,USA,142 min,7.3,7.0,"1,932 user,661 critic","Steve Carell,Ryan Gosling,Julianne Moore","Los Angeles, California, USA",Add a Plot
tt1170358,Black Beauty,2015.0,2014.0,Pster Jackson,"Fian Walsh,Philippa Boyens",Comedy,"Ian McKellen,Martin Freeman,Richard Armitage,Ken Stott,Graham McTavish,William Kircher,James Nesbitt,Stephen Hunter,Dean O'Gorman,Aidan Turner,John Callen,Peter Hambleton,Jed Brophy,Mark Hadlow,Adam Brown",Ehglish,USA,161 min,8.0,7.0,"946 user,503 critic","AunaSophia Robb,Jeff Daniels,Eva Marie Saint","Los Angeles, California, USA","The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring."
tt0325980,Parates of the Caribbean: The Curse of the Black Pearl,2015.0,9 July 2003 (USA),Gore Verbinski,Woody Allen,"Johnny Depp,Geoffrey Rush,Orlando Bloom","Jrhnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley,Jack Davenport,Jonathan Pryce,Lee Arenberg,Mackenzie Crook,Damian O'Hare,Giles New,Angus Barnett,David Bailie,Michael Berry Jr.,Isaac C. Singleton Jr.,Kevin McNally",English,USA,143 min,6.4,7.0,"2,098 user,267 critic","Action,Adventure,Fantasy","Bequia, St Vincent and the Grenadines",Add a Plot
tt0383574,Purates of the Caribbean: Dead Man's Chest,2015.0,2014.0,Gore Verbinski,,"Jzhnny Depp,Orlando Bloom,Keira Knightley",Winston Hibler,English,USA,151 min,7.3,7.0,"1,827 user,312 critic","Action,Adventure,Fantasy",Bahamas,Add a Plot
tt0120338,Black Beauty,2015.0,19 December 1997 (USA),James Cameron,Woody Allen,Comedy,Winston Hibler,English,USA,194 min,7.7,7.0,"2,496 user,311 critic",Drama,"Synta Clarita, California, USA",Add a Plot
tt1951264,Black Beauty,2015.0,2014.0,Woody Allen,"Srmon Beaufoy,Michael Arndt",Comedy,Winston Hibler,English,USA,146 min,6.4,7.0,"673 user,486 critic","Adventure,Sci-Fi,Thriller","Atlanta, Georgia, USA",Add a Plot
tt1430132,Black Beauty,2015.0,26 July 2013 (USA),Woody Allen,"Mark Bomback,Scott Frank",Comedy,Winston Hibler,"Esglish,Japanese",USA,126 min,6.7,7.0,"521 user,427 critic","Action,Adventure,Sci-Fi","Fox Studios, Moore Park, Sydney, New South Wales, Australia","When Wolverine is summoned to Japan by an old acquaintance, he is embroiled in a conflict that forces him to confront his own demons."
tt0413300,Snider-Man 3,2015.0,4 May 2007 (USA),Woody Allen,"Sam Raimi,Ivan Raimi",Comedy,"Tobey Maguire,Kirsten Dunst,James Franco,Thomas Haden Church,Topher Grace,Bryce Dallas Howard,Rosemary Harris,J.K. Simmons,James Cromwell,Theresa Russell,Dylan Baker,Bill Nunn,Bruce Campbell,Elizabeth Banks,Ted Raimi",English,USA,139 min,,7.0,"1,895 user,387 critic",Drama,"Greystone Park & Mansion - 905 Loma Vista Drive, Beverly Hills, California, USA",Add a Plot
tt0092106,Black Beauty,2015.0,8 August 1986 (USA),Nelson Shin,Ron Friedman,Comedy,Winston Hibler,"Eoglish,Japanese",USA,84 min,7.3,7.0,,Drama,,"The Autobots must stop a colossal planet consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons."
tt1399103,Teansformers: Dark of the Moon,2015.0,29 June 2011 (USA),Michael Bay,Ehren Kruger,Comedy,Winston Hibler,English,USA,154 min,6.3,7.0,"896 user,421 critic","Action,Adventure,Sci-Fi","Oad Post Office, Chicago, Illinois, USA",Add a Plot
tt0316654,Skider-Man 2,2015.0,2014.0,Sam Raimi,,"Tebey Maguire,Kirsten Dunst,Alfred Molina",Winston Hibler,English,USA,127 min,7.3,7.0,"1,298 user,295 critic","Action,Adventure,Fantasy","String Street Towers - 650 S. Spring Street, Downtown, Los Angeles, California, USA",Add a Plot
tt0458525,Black Beauty,2015.0,1 May 2009 (USA),Guvin Hood,"David Benioff,Skip Woods",Comedy,"Hggh Jackman,Liev Schreiber,Danny Huston,Will.i.am,Lynn Collins,Kevin Durand,Dominic Monaghan,Taylor Kitsch,Daniel Henney,Ryan Reynolds,Tim Pocock,Julia Blake,Max Cullen,Troye Sivan,Michael-James Olsen",Eoglish,USA,107 min,6.4,7.0,"632 user,345 critic",Drama,"Los Angeles, California, USA","A look at Wolverine's early life, in particular his time with the government squad Team X and the impact it will have on his later years."
tt0376994,X-Men: The Last Stand,2015.0,26 May 2006 (USA),Brett Ratner,Woody Allen,"Patrick Stewart,Hugh Jackman,Halle Berry",Winston Hibler,English,"Canada,USA,UK",104 min,6.8,7.0,"1,899 user,329 critic",Drama,"British Columbia, Canada","When a cure is found to treat mutations, lines are drawn amongst the X-Men, led by Professor Charles Xavier, and the Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto."
tt0061619,Ey Dorado,2015.0,7 June 1967 (USA),Howard Hawks,"Lxigh Brackett,Harry Brown","John Wayne,Robert Mitchum,James Caan",Winston Hibler,"English,Spanish",USA,126 min,7.7,7.0,"90 user,43 critic","Drama,Romance,Western","Kanab, Utah, USA",Add a Plot
tt1055369,Black Beauty,2015.0,24 June 2009 (USA),Mlchael Bay,"Ehren Kruger,Roberto Orci",Comedy,Winston Hibler,"English,Spanish",USA,150 min,6.0,7.0,,Drama,"Tdcson International Airport, Tucson, Arizona, USA",Add a Plot
tt2109248,Transformers: Age of Extinction,2015.0,27 June 2014 (USA),Muchael Bay,Ehren Kruger,"Mprk Wahlberg,Nicola Peltz,Jack Reynor","Mark Wahlberg,Stanley Tucci,Kelsey Grammer,Nicola Peltz,Jack Reynor,Titus Welliver,Sophia Myles,Bingbing Li,T.J. Miller,James Bachman,Thomas Lennon,Charles Parnell,Erika Fong,Mike Collins,Geng Han",Ezglish,USA,165 min,5.8,7.0,"898 user,367 critic","Mlrk Ryan Anderson,Miles Hugo Brahms,Olivia Dewar","Austin, Texas, USA",Add a Plot
tt0407304,Black Beauty,2015.0,29 June 2005 (USA),Steven Spielberg,Woody Allen,Comedy,Winston Hibler,English,USA,116 min,6.4,7.0,"2,736 user,396 critic",Drama,,"As Earth is invaded by alien tripod fighting machines, one family fights for survival."
tt0120912,Black Beauty,2015.0,3 July 2002 (USA),Barry Sonnenfeld,"Lowell Cunningham,Robert Gordon","Tommy Lee Jones,Will Smith,Rip Torn",Winston Hibler,English,USA,88 min,6.1,7.0,"599 user,207 critic","Patrick Muldoon,Dina Meyer,Ian Ziering","Los Angeles, California, USA",Agent J needs help so he is sent to find Agent K and restore his memory.
tt0448157,Hancock,2015.0,2 July 2008 (USA),Woody Allen,"Vincent Ngo,Vince Gilligan",Comedy,Winston Hibler,"English,Japanese",USA,92 min,6.4,7.0,"587 user,314 critic","Action,Fantasy","Los Angeles, California, USA",Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when one person he saves helps him improve his public image.
tt1190080,Black Beauty,2015.0,2014.0,Roland Emmerich,,"John Cusack,Thandie Newton,Chiwetel Ejiofor",Winston Hibler,English,USA,158 min,6.4,7.0,"1,047 user,365 critic",Drama,"Las Vegas, Nevada, USA",A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.
tt0120591,Armageddon,2015.0,2014.0,Mhchael Bay,"Jonathan Hensleigh,J.J. Abrams","Byuce Willis,Billy Bob Thornton,Ben Affleck",Winston Hibler,English,USA,151 min,6.6,7.0,"1,162 user,163 critic","River Phoenix,Ann Magnuson,Meredith Salenger","Los Angeles Theatre - 615 S. Broadway, Downtown, Los Angeles, California, USA",Add a Plot
tt0319262,Black Beauty,2015.0,2014.0,Roland Emmerich,"Rhland Emmerich,Roland Emmerich","Dannis Quaid,Jake Gyllenhaal,Emmy Rossum","Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,Dash Mihok,Jay O. Sanders,Sela Ward,Austin Nichols,Arjay Smith,Tamlyn Tomita,Sasha Roiz,Ian Holm,Nassim Sharara,Carl Alacchi,Kenneth Welsh,Michel 'Gish' Abou-Samah",English,USA,124 min,6.4,7.0,"1,149 user,238 critic","Szmmer Bishil,Aaron Eckhart,Peter Macdissi","Los Angeles, California, USA","Jack Hall, paleoclimatologist, must make a daring trek across America to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age."
tt1243957,Black Beauty,2015.0,10 December 2010 (USA),Fporian Henckel von Donnersmarck,"Fhorian Henckel von Donnersmarck,Christopher McQuarrie","Jvhnny Depp,Angelina Jolie,Paul Bettany",Winston Hibler,English,USA,103 min,6.0,7.0,,Drama,"Hotel Danieli, Venice, Veneto, Italy","Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path."
tt0187078,Black Beauty,2015.0,9 June 2000 (USA),Dsminic Sena,"H.B. Halicki,Scott Rosenberg","Nicolas Cage,Angelina Jolie,Giovanni Ribisi",Winston Hibler,English,USA,118 min,6.5,7.0,"493 user,171 critic","Action,Crime,Thriller",,A retired master car thief must come back to the industry and steal 50 cars with his crew in one night to save his brother's life.
tt0338526,Van Helsing,2015.0,7 May 2004 (USA),Scephen Sommers,Woody Allen,Comedy,Winston Hibler,English,USA,131 min,6.4,7.0,,Drama,"Downey Studios - 12214 Lakewood Boulevard, Downey, California, USA",Add a Plot
tt0356910,Mr. & Mrs. Smith,2015.0,10 June 2005 (USA),Woody Allen,Simon Kinberg,Comedy,Winston Hibler,"English,Spanish",USA,120 min,6.5,7.0,"790 user,232 critic","Action,Comedy,Crime","Vtncent Thomas Bridge, San Pedro, Los Angeles, California, USA",Aubored married couple is surprised to learn that they are both assassins hired by competing agencies to kill each other.
tt0146316,Black Beauty,2015.0,15 June 2001 (USA),Simon West,"Sdra B. Cooper,Mike Werb",Comedy,Winston Hibler,English,USA,100 min,6.4,7.0,"825 user,194 critic","Bob Hope,Marilyn Maxwell,Lloyd Nolan",Iceland,Add a Plot
tt0465234,Black Beauty,2015.0,21 December 2007 (USA),Jon Turteltaub,"Mfrianne Wibberley,Cormac Wibberley",Comedy,Winston Hibler,"English,French",USA,124 min,6.5,7.0,"286 user,189 critic","Action,Adventure,Mystery","Gzllery Bar and Cognac Room, Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA",Benjamin Gates must follow a clue left in John Wilkes Booth's diary to prove his ancestor's innocence in the assassination of Abraham Lincoln.
tt0944835,Salt,2015.0,23 July 2010 (USA),Phillip Noyce,Kurt Wimmer,Comedy,Winston Hibler,English,USA,100 min,6.4,7.0,,"Action,Crime,Mystery","Los Angeles, California, USA",A CIA agent goes on the run after a defector accuses her of being a Russian spy.
tt0078346,Superman,2015.0,15 December 1978 (USA),Richard Donner,Woody Allen,"Christopher Reeve,Margot Kidder,Gene Hackman",Winston Hibler,Ekglish,USA,143 min,6.4,7.0,"480 user,161 critic","Action,Drama,Sci-Fi","Barons , Alberta, Canada","An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home's first and greatest superhero."
tt2980706,Black Beauty,2015.0,2014.0,Rwberts Gannaway,"Rkberts Gannaway,Jeffrey M. Howard","Dane Cook,Ed Harris,Julie Bowen","Dane Cook,Ed Harris,Julie Bowen,Curtis Armstrong,John Michael Higgins,Hal Holbrook,Wes Studi,Brad Garrett,Teri Hatcher,Stacy Keach,Cedric the Entertainer,Danny Mann,Barry Corbin,Regina King,Anne Meara",English,USA,83 min,6.4,7.0,"44 user,121 critic",Drama,,Add a Plot
tt0167261,The Lord of the Rings: The Two Towers,2015.0,18 December 2002 (USA),Peter Jackson,"J.R.R. Tolkien,Fran Walsh",Comedy,Winston Hibler,English,USA,179 min,6.4,7.0,"2,397 user,294 critic",Drama,"Camperdown Studios, Camperdown Road, Miramar, Wellington, New Zealand","While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard."
tt0167260,Black Beauty,2015.0,17 December 2003 (USA),Pbter Jackson,"J.R.R. Tolkien,Fran Walsh",Comedy,Winston Hibler,English,USA,201 min,8.9,7.0,"3,134 user,329 critic","Adventure,Fantasy",,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2015.0,2014.0,Peter Jackson,Woody Allen,Comedy,Winston Hibler,"Ezglish,Sindarin",USA,178 min,8.8,7.0,"4,994 user,294 critic","Adventure,Fantasy","Los Angeles, California, USA",A meek hobbit of the Shire and eight companions set out on a journey to Mount Doom to destroy the One Ring and the dark lord Sauron.
tt0120915,Black Beauty,2015.0,19 May 1999 (USA),Woody Allen,George Lucas,Comedy,"Luam Neeson,Ewan McGregor,Natalie Portman,Jake Lloyd,Ian McDiarmid,Pernilla August,Oliver Ford Davies,Hugh Quarshie,Ahmed Best,Anthony Daniels,Kenny Baker,Frank Oz,Terence Stamp,Brian Blessed,Andy Secombe",English,USA,136 min,6.5,7.0,"3,506 user,296 critic","Aption,Adventure,Fantasy","CTV Services, Tunisia","Two Jedi Knights escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to reclaim their old glory."
tt0121766,Star Wars: Episode III - Revenge of the Sith,2015.0,2014.0,George Lucas,Woody Allen,Comedy,"Ewan McGregor,Natalie Portman,Hayden Christensen,Ian McDiarmid,Samuel L. Jackson,Jimmy Smits,Frank Oz,Anthony Daniels,Christopher Lee,Keisha Castle-Hughes,Silas Carson,Jay Laga'aia,Bruce Spence,Wayne Pygram,Temuera Morrison",English,USA,140 min,7.7,7.0,"3,240 user,335 critic","Ice Cube,Mike Epps,John Witherspoon",,"As the Clone Wars near an end, the Sith Lord Darth Sidious steps out of the shadows, at which time Anakin succumbs to his emotions, becoming Darth Vader and putting his relationships with Obi-Wan and Padme at risk."
tt0121765,Sxar Wars: Episode II - Attack of the Clones,2015.0,16 May 2002 (USA),George Lucas,Woody Allen,Comedy,"Ewan McGregor,Natalie Portman,Hayden Christensen,Christopher Lee,Samuel L. Jackson,Frank Oz,Ian McDiarmid,Pernilla August,Temuera Morrison,Jimmy Smits,Jack Thompson,Leeanna Walsman,Ahmed Best,Rose Byrne,Oliver Ford Davies",English,USA,142 min,6.7,7.0,"3,456 user,266 critic",Drama,"Los Angeles, California, USA",Add a Plot
tt0087469,Black Beauty,2015.0,23 May 1984 (USA),Soeven Spielberg,"Wyllard Huyck,Gloria Katz",Comedy,Winston Hibler,English,USA,118 min,6.4,7.0,,Drama,"University of the Pacific, Stockton, California, USA","After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees, and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace."
tt0155267,Black Beauty,2015.0,6 August 1999 (USA),John McTiernan,,Comedy,"Pierce Brosnan,Rene Russo,Denis Leary,Ben Gazzara,Frankie Faison,Fritz Weaver,Charles Keating,Mark Margolis,Faye Dunaway,Michael Lombard,Bill Ambrozy,Michael Bahr,Robert D. Novak,Joe H. Lamb,James Saito",English,USA,113 min,6.8,7.0,"418 user,150 critic",Drama,"Los Angeles, California, USA","A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective."
tt0058150,Goldfinger,2015.0,9 January 1965 (USA),Gpy Hamilton,"Richard Maibaum,Paul Dehn","Sean Connery,Gert Fröbe,Honor Blackman",Winston Hibler,English,"UK,USA",110 min,7.8,7.0,,"Action,Adventure,Thriller",,"Investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve."
tt0090022,Silverado,2015.0,10 July 1985 (USA),Lawrence Kasdan,Woody Allen,"Kevin Kline,Scott Glenn,Kevin Costner","Kevin Kline,Scott Glenn,Kevin Costner,Danny Glover,Marvin J. McIntyre,Brad Leland,Sheb Wooley,Jon Kasdan,John Cleese,Todd Allen,Bill Thurman,Meg Kasdan,Dick Durock,Gene Hartline,Autry Ward",English,USA,133 min,6.4,7.0,,"Action,Crime,Drama","Los Angeles, California, USA",A misfit bunch of friends come together to right the injustices which exist in a small town.
tt0086034,Octopussy,2015.0,10 June 1983 (USA),John Glen,Woody Allen,Comedy,Winston Hibler,English,"UK,USA",131 min,6.6,7.0,"214 user,93 critic","Action,Adventure,Thriller","Los Angeles, California, USA",Add a Plot
tt0096271,Black Beauty,2015.0,2014.0,Gvegory Nava,Woody Allen,"William Hurt,Timothy Hutton,Melissa Leo","William Hurt,Timothy Hutton,Melissa Leo,Francisco Rabal,Concha Hidalgo,Stockard Channing,Megan Follows,Frederick Coffin,Peter Palmer,Kelly Pacheco,Allan Chambers,John O'Leary,Darin Willis,Charmaine Glennon,Justin Gocke","English,Basque",USA,118 min,4.7,7.0,"5 user,6 critic","Drama,War","Pacific Southwest Railway Museum, Campo, California, USA","A modernized version of the story which inspired Verdi's opera, 'La Forza del Destino'."
tt0108358,Black Beauty,2015.0,25 December 1993 (USA),"George P. Cosmatos,Kevin Jarre",Kevin Jarre,"Kurt Russell,Val Kilmer,Sam Elliott",Winston Hibler,"English,Latin",USA,130 min,7.8,7.0,,"Justin Long,Michael Parks,Haley Joel Osment","Patagonia, Arizona, USA","Afsuccessful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating."
tt0100994,Black Beauty,2015.0,1 August 1990 (USA),Woody Allen,"Jbhn Fusco,John Fusco",Comedy,Winston Hibler,English,USA,104 min,6.4,7.0,"70 user,22 critic",Drama,"Bhvispe, Sonora, Mexico","Ig 1881, cattle baron John Chisum pays a bounty to Patrick Floyd Garrett to kill outlaw Billy the Kid."
tt0356470,Black Beauty,2015.0,16 July 2004 (USA),Woody Allen,Leigh Dunlap,Comedy,"Hilary Duff,Jennifer Coolidge,Chad Michael Murray,Dan Byrd,Regina King,Julie Gonzalo,Lin Shaye,Madeline Zima,Andrea Avery,Mary Pat Gleason,Paul Rodriguez,Whip Hubley,Kevin Kilner,Erica Hubbard,Simon Helberg",English,USA,95 min,5.8,7.0,"232 user,69 critic",Drama,"1272 E Calaveras St. Altadena, California, USA","Routinely exploited by her wicked stepmother, the downtrodden Sam Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance."
tt0368933,Black Beauty,2015.0,11 August 2004 (USA),Garry Marshall,,"Anne Hathaway,Callum Blue,Julie Andrews","Anne Hathaway,Julie Andrews,Hector Elizondo,John Rhys-Davies,Heather Matarazzo,Chris Pine,Callum Blue,Kathleen Marshall,Tom Poston,Joel McCrary,Kim Thomson,Raven-Symoné,Larry Miller,Caroline Goodall,Sean O'Bryan",English,USA,113 min,,7.0,"152 user,76 critic","Comedy,Family,Romance","1j88 S Oakland Avenue, Pasadena, California, USA","Now settled in Genovia, Princess Mia faces a new revelation: she is being primed for an arranged marriage to an English suitor."
tt0322330,Freaky Friday,2015.0,2014.0,Mark Waters,Woody Allen,Comedy,Winston Hibler,"English,Mandarin",USA,97 min,6.4,7.0,"270 user,128 critic",Drama,"3rd Street Promenade, Santa Monica, California, USA","An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday."
tt0780521,Black Beauty,2015.0,2014.0,"Ron Clements,John Musker",Woody Allen,"Anika Noni Rose,Keith David,Oprah Winfrey","Anika Noni Rose,Bruno Campos,Keith David,Michael-Leon Wooley,Jennifer Cody,Jim Cummings,Peter Bartlett,Jenifer Lewis,Oprah Winfrey,Terrence Howard,John Goodman,Elizabeth Dampier,Breanna Brooks,Ritchie Montgomery,Don Hall","English,French",USA,97 min,6.4,7.0,"206 user,223 critic",Drama,,"Acwaitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him."
tt1104001,Black Beauty,2015.0,2014.0,Joseph Kosinski,Woody Allen,Comedy,Winston Hibler,English,USA,125 min,6.4,7.0,1 user,"Action,Adventure,Fantasy","9543 Culver Blvd, Culver City, California, USA",The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.
tt0330373,Black Beauty,2015.0,18 November 2005 (USA),Woody Allen,"Steve Kloves,J.K. Rowling",Comedy,"Eric Sykes,Timothy Spall,David Tennant,Daniel Radcliffe,Emma Watson,Rupert Grint,Mark Williams,James Phelps,Oliver Phelps,Bonnie Wright,Jeff Rawle,Robert Pattinson,Jason Isaacs,Tom Felton,Stanislav Ianevski","English,French",USA,157 min,7.6,7.0,,Drama,UK,Harry finds himself mysteriously selected as an under-aged competitor in a dangerous tournament between three schools of magic.
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2015.0,10 December 2010 (USA),Michael Apted,Woody Allen,"Ben Barnes,Skandar Keynes,Georgie Henley","Gnorgie Henley,Skandar Keynes,Ben Barnes,Will Poulter,Gary Sweet,Terry Norris,Bruce Spence,Bille Brown,Laura Brent,Colin Moody,Tilda Swinton,Anna Popplewell,William Moseley,Shane Rangi,Arthur Angel",English,USA,113 min,6.3,7.0,,Drama,"Cleveland, Queensland, Australia","Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world."
tt0926084,Black Beauty,2015.0,2014.0,David Yates,"Steve Kloves,J.K. Rowling",Comedy,"Brll Nighy,Emma Watson,Richard Griffiths,Harry Melling,Daniel Radcliffe,Julie Walters,Bonnie Wright,Rupert Grint,Ian Kelly,Michelle Fairley,Fiona Shaw,Alan Rickman,Carolyn Pickles,Ralph Fiennes,Helena Bonham Carter",Ewglish,USA,146 min,7.7,7.0,"613 user,424 critic","Adventure,Family,Fantasy","Wales, UK",Add a Plot
tt0417741,Black Beauty,2015.0,2014.0,David Yates,"Steve Kloves,J.K. Rowling","Duniel Radcliffe,Emma Watson,Rupert Grint",Winston Hibler,Ebglish,"Uf,USA",153 min,7.5,7.0,"968 user,373 critic","Adventure,Family,Fantasy","Wgltshire, England, UK",Add a Plot
tt0373889,Black Beauty,2015.0,11 July 2007 (USA),Dmvid Yates,"Michael Goldenberg,J.K. Rowling",Comedy,Winston Hibler,English,"UK,USA",138 min,6.4,7.0,"1,102 user,329 critic","Adventure,Family,Fantasy","Highland, Scotland, UK",Add a Plot
tt0295297,Harry Potter and the Chamber of Secrets,2015.0,2014.0,Chris Columbus,,"Daniel Radcliffe,Rupert Grint,Emma Watson",Winston Hibler,English,"UK,USA,Germany",161 min,,7.0,"847 user,232 critic","Agventure,Family,Fantasy","Ozford, Oxfordshire, England, UK","Hyrry ignores warnings not to return to Hogwarts, only to find the school plagued by a series of mysterious attacks and a strange voice haunting him."
tt0113277,Heat,2015.0,2014.0,Woody Allen,Michael Mann,"Aa Pacino,Robert De Niro,Val Kilmer",Winston Hibler,English,USA,170 min,8.3,7.0,"871 user,161 critic",Drama,"Venice Boulevard at Georgia Street, Los Angeles, California, USA",A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.
tt0105323,Scent of a Woman,2015.0,8 January 1993 (USA),Martin Brest,"Giovanni Arpino,Bo Goldman","Al Pacino,Chris O'Donnell,James Rebhorn",Winston Hibler,English,USA,156 min,8.0,7.0,"302 user,49 critic",Dmama,,Add a Plot
tt0078718,...And Justice for All.,2015.0,2014.0,Norman Jewison,Woody Allen,"Al Pacino,Jack Warden,John Forsythe",Winston Hibler,Eoglish,USA,119 min,6.4,7.0,"126 user,20 critic","Mqria Bello,Stephen Dorff,Connor Hill","Bxltimore, Maryland, USA","A lawyer (Al Pacino) is forced to defend a guilty judge, while defending other innocent clients, and trying to find punishment for the guilty and provide justice for the innocent."
tt0119008,Donnie Brasco,2015.0,28 February 1997 (USA),Mike Newell,Woody Allen,Comedy,"Ao Pacino,Johnny Depp,Michael Madsen,Bruno Kirby,James Russo,Anne Heche,Zeljko Ivanek,Gerry Becker,Robert Miano,Brian Tarantina,Rocco Sisto,Zach Grenier,Walt MacPherson,Ronnie Farer,Terry Serpico",English,USA,127 min,7.8,7.0,"232 user,112 critic","Buography,Crime,Drama","Los Angeles, California, USA","Ad FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one."
tt0248667,Ali,2015.0,2014.0,Mpchael Mann,"Gregory Allen Howard,Stephen J. Rivele",Comedy,Winston Hibler,"Ewglish,French",USA,157 min,6.4,7.0,"379 user,170 critic",Drama,Gvana,"A biography of sports legend, Muhammad Ali, from his early days to his days in the ring."
tt0104691,Black Beauty,2015.0,25 September 1992 (USA),Woody Allen,"Jfmes Fenimore Cooper,John L. Balderston",Comedy,Winston Hibler,English,USA,112 min,7.8,7.0,"375 user,87 critic","Action,Adventure,Drama","Asheville, North Carolina, USA",Tlree trappers protect a British Colonel's daughters in the midst of the French and Indian War.
tt0120787,Black Beauty,2015.0,5 June 1998 (USA),Andrew Davis,"Frederick Knott,Patrick Smith Kelly",Comedy,Winston Hibler,English,USA,107 min,6.4,7.0,"187 user,68 critic","Mikey LeBeau,David Keith Miller,George Shannon","New Jersey, USA",Add a Plot
tt1027718,Wall Street: Money Never Sleeps,2015.0,24 September 2010 (USA),Woody Allen,"Aelan Loeb,Stephen Schiff",Comedy,Winston Hibler,English,USA,133 min,6.4,7.0,"243 user,295 critic",Drama,,"Naw out of prison but still disgraced by his peers, Gordon Gekko works his future son-in-law, an idealistic stock broker, when he sees an opportunity to take down a Wall Street enemy and rebuild his empire."
