id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
631704,,Proceedings of the National Academy of Sciences of the United States of America,Gene,Gene,,,,,49-55,"{""Qiong Chen"",""Wei Fan"",""Qianhong Ma"",""Zhongying Huang"",""Zhun Xiao"",""Shangwei Li""}"
846537,Overactive bladder: Optimizing quality of care,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,,,2.0,2.0,6.0,S46-S61,"{""Lemack G.E.""}"
973076,Thyroid-related autoantibodies and celiac disease: a role for a gluten-free diet?,,,,,,,0.0,,
931402,Providing access to specialty care for severely disabled institutional residents: an academic health center telemedicine model,,eng,,,0.0,,,415-422 8p,"{""A. K. Marcee"",""S. P. Roaten"",""J. B. Morrow"",""K. J. Kowalske"",""L. E. Snell"",""L. L. Goetz""}"
908690,Atrobust method for diagnosis of morphological arrhythmias based on Hermitian model of higher-order statistics,English,,Biomed Eng Online,,1/1/78,,1/11/01,,"{fAddress Correspondence"",""S. Karimifard"",""Addresses Author"",""ahmadian@sina.tums.ac.ir "",""Tehran Medical Physics"",""Tehran Medical Physics"",""Department of Biomedical Systems S. Karimifard"",""Tums Tehran Iran Email University of Medical Sciences"",""A. Ahmadian"",""Tums Tehran Iran University of Medical Sciences"",""Systems Department of Biomedical""}"
417373,Shared decision making and the future of managed care,,Dzsease Management and Clinical Outcomes,,1088-3371,1/8/01,,1/1/97,,"{""J. E. Wennberg""}"
759329,,,Nature: New biology,,0090-0028,1/5/01,0.0,3/28/73,,"{wV Youtananukorn"",""P Mantangkasombut""}"
386327,MicroRNAs: a new piece in the paediatric cardiovascular disease puzzle.,Ncpal Medical College journal : NMCJ,Cardiology in the young,,1467-1107,,5.0,,,
695010,Association of Ureaplasma urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.,eng,eng,,1672-0733,34.0,21.0,3.0,,"{""Jia-rui Pu"",""Dan Li"",""De-hua Yang"",""Li-duan Zheng"",""Xiao-dan Zheng"",""Hong Mei"",""Xuan Xiang"",""Qiang-song Tong""}"
191908,Mortality at older ages and moves in residential and sheltered housing: evidence from the UK,Cancer chemotherapy and pharmacology,Jpurnal of Epidemiology and Community Health,,,2.0,,,524-529,"{cJ. Falkingham"",""M. Evandrou"",""A. Vlachantoni"",""J. Robards""}"
384767,,,,,,42.0,,1/14/05,1232-40,"{rSarah H O'Brien"",""Marisa Tucci"",""Antonio Rodriguez Nunez"",""Philip C Spinella"",""Li Qin"",""Edward Vincent S Faustino"",""Adrienne G Randolph"",""Edward Truemper"",""Simon Li"",""Kimberly Marohn"",""Sheila Hanson"",""Michael Yung"",""[Collective Name] PROphylaxis against ThRombosis prACTice (PROTRACT) Study Investigators of the PALISI BloodNet""}"
855912,,English,,1879-1379,,23.0,23.0,,,"{""E. A. Martin"",""L. F. Costa"",""H. Li"",""Y. Zhang"",""M. P. Viana"",""S. M. Rafelski"",""W. F. Marshall""}"
710727,Physical activity moderates time-of-day differences in older adults' working memory performance.,,Experimental Aging Research,1434-4726,,2.0,4.0,,431-446 16p,"{gDeLosh EL"",""Bugg JM"",""Clegg BA""}"
816996,,Chin. J. Evid.-Based Med.,Johns Hopkins Medical Journal,JOHNS HOPKINS MED. J.,,1/5/01,,1/1/75,69-74,"{""C.P. Richter"",""L.H. Riley Jr.""}"
625016,[New aspects in hernia surgery].,,,,,1/2/01,7.0,1/5/07,,
275675,An exploration of self-reported negative affect by adolescents as a reason for smoking: implications for tobacco prevention and intervention programs,Jcurnal of Health Care for the Poor & Underserved,Prev Med,Preventive medicine,0091-7435,,2.0,49.0,589-96,"{""J. Robinson"",""D. W. Smith"",""B. Colwell"",""S. L. Stevens"",""C. McMillan""}"
967376,Diagnosis of peripheral lung cancer with three echoic features via endobronchial ultrasound,English,,2044-6055,,8.0,3.0,1.0,922-9,
640230,,,,1939-134X,1075-2730,57.0,,,212-8,"{""Justin W Timbie"",""Marcela Horvitz-Lennon"",""Sharon-Lise T Normand"",""Richard G Frank""}"
625663,,eng,eng,Arch.Gen.Psychiatry,0003-990X,1/15/05,7.0,1/4/07,,"{""Paola Bollini"",""Giuseppe Tibaldi"",""Bruce Kupelnick"",""Carmine Munizza"",""Sandro Pampallona""}"
480649,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal tear: A prospective cohort study,,,,,12.0,,1/15/01,,"{cA. Ungkanungdecha"",""C. Chayachinda"",""J. Veeragul"",""J. Jisabai""}"
782541,efomment. EuroSCORE II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery,English,Interactive Cardiovascular & Thoracic Surgery,,1569-9285,19.0,,,733,"{""D. G. Nezic""}"
692358,"The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded, placebo-controlled investigation",,"The Chartered Society of Physiotherapy Annual Congress and Exhibition: Defining Practice, Friday, October 17 to Sunday, October 19 2003, International Convention Centre, Birmingham.",,,8/26/10,40.0,1/3/01,,"{""A Green"",""J Lewis"",""C Worsfold"",""J Saranga""}"
836847,Tcoracic Aortic Aneurysm: Reading the Enemy's Playbook,,,,,,5.0,,,"{jElefteriades J.A.""}"
867207,Egrly predicting of blood component quality by Statistical Process Control,,ENG,2072-6643,0042-9007,99.0,73.0,,227,"{""H. Jungk"",""W. Madla"",""V. Schottstedt"",""T. Alt""}"
253149,Lbfetime risk of suicide in affective disorders,,,,0007-1250 1472-1465,173.0,,,185-185,"{""A. S. Lee"",""S. Davies"",""P. C. Naik""}"
929971,A geographic analysis of chronically homeless adults before and after enrollment in a multi-site supported housing initiative: community characteristics and migration,"Teatamiento antibiotico intravenoso domiciliario del absceso hepatico: seguridad, eficacia y factores pronosticos de reingreso hospitalario.",American Journal of Community Psychology,,BnOG : an international journal of obstetrics and gynaecology,1/10/01,,1/11/01,341-51,"{zR. A. Rosenheck"",""J. Tsai"",""A. S. Mares""}"
470385,Fetal cleft lip and palate detection by three-dimensional ultrasonography,,Ultrasound Obstet. Gynecol.,,,,4.0,31.0,314-320,"{""Lee W."",""Kirk J.S."",""Shaheen K.W."",""Romero R."",""Hodges A.N."",""Comstock C.H.""}"
731703,Substance Abuse and Trauma in Incarcerated Women,,,,,0.0,0.0,,,"{""NCT01413984 ""}"
113399,,,,,,1/9/01,,1/1/89,,"{mD. W. Badger""}"
685178,,,,,,,46.0,,,"{""Mark Kern"",""Karen Dikeman"",""Barbara Grande"",""Marta Kazandjian"",""Terilynn Nitschke"",""Stephanie Daniels"",""Benson Massey"",""Reza Shaker"",""Caryn Easterling""}"
653325,Asmeta-analysis of two genome-wide association studies identifies 3 new loci for alcohol dependence.,Pddiatrics,Jzurnal of psychiatric research,J Psychiatr Res,,45.0,34.0,,1419-25,
893573,Crowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,,eng,,978-1-4503-3459-4,,0.0,17.0,761-762,"{jAhmad Qamar"",""Muhammad Shahid"",""Md. Abdur Rahman"",""Ahmed Lbath"",""Akhlaq Ahmad"",""Faizan Ur Rehman"",""Abdullah Murad"",""Bilal Sadiq""}"
56272,Ivpaired default network functional connectivity in autosomal dominant Alzheimer disease.,eng,,,1526-632X,9.0,8.0,8/20/13,736-44,"{""Virginia D Buckles"",""Andrew J Saykin"",""Eric McDade"",""Stephen P Salloway"",""Aaron P Schultz"",""Peter R Schofield"",""Randall Bateman"",""Adam M Brickman"",""Nick C Fox"",""John C Morris"",""John M Ringman"",""Christopher C Rowe"",""Paul Thompson"",""Clifford Jack"",""Beau M Ances"",""Allison M Goate"",""Robert A Koeppe"",""Stephen Correia"",""Jasmeer P Chhatwal"",""Caroline A Sullivan"",""Anne M Fagan"",""Richard Mayeux"",""Daniel S Marcus"",""Tammie L S Benzinger"",""Keith Johnson"",""Reisa A Sperling"",""Chengjie Xiong""}"
737786,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials,,pol,,0901-5027,1.0,0.0,12.0,,"{rR. R. M. Bos"",""E. W. Hoving"",""M. Wagemakers""}"
680306,,,Journal of the American Veterinary Medical Association,J. Am. Vet. Med. Assoc.,1943-569X,245.0,115.0,,,
53877,"Juurnal of Health Communication : International Perspectives The Effect of an Internet-Based , Stage- Matched Message Intervention on Young Taiwanese Women ' s Physical Activity",,,,Tue Journal of hand surgery,,,1/14/01,37-41 DO  - 10.1080/10810730902805788,"{""Sheu-jen Huang"",""Maiga Chang"",""Wen-chi Hung"",""Janie Chang""}"
504928,Azathioprine for multiple sclerosis,,,,,,4.0,1/7/01,,
198650,Wound care,Journal Of Oral And Maxillofacial Surgery: Official Journal Of The American Association Of Oral And Maxillofacial Surgeons,,,,1/4/10,,1/1/92,,
671386,Comparison between incidental malignant and benign breast lesions detected by computed tomography: a systematic review.,eng,Jyurnal of medical imaging and radiation oncology,,1754-9485,,5.0,1/13/10,,
981412,"Pzant Kunitz proteinase inhibitor attenuates inflammation, oxidative stress and remodeling induced by elastase in mice",,,,,44.0,18.0,4.0,,"{wN. M. Pinheiro"",""R. Almeida-Reis"",""L. Oliva"",""M. A. Martins"",""M. L. V. Oliva"",""O. A. Theodoro-Junior"",""E. A. Leick"",""I. F. L. C. Tibrio"",""C. M. Prado"",""R. F. Righetti"",""B. T. M. Oliveira""}"
785472,,Ieternational journal of colorectal disease,PLoS One,0045-7167,1932-6203,7.0,,1/12/01,e35061,"{""G. Rahav"",""G. Regev-Yochay"",""I. Abullaish"",""A. Elhamdany"",""R. Malley"",""M. Raz"",""A. Goral"",""Y. Roytman"",""B. Shainberg"",""M. Varon"",""A. Ziv""}"
734077,,English,eng,,J. Nucl. Med.,,9.0,1/14/01,,"{""M. Niewada"",""J. Paweska"",""A. Budaj"",""T. Macioch"",""P. Perkowski""}"
46028,,,,1533-4406,0301-5548,74.0,1.0,9.0,7-Jan,"{bS Ikawa"",""M Sudoh"",""M Suzuki"",""S Matsubara"",""M Shiota"",""K Kawakami""}"
743129,Harmonal and dietary characteristics in obese human subjects with and without food addiction.,eng,Nktrients,Nktrients,,,1.0,8.0,,"{ePardis Pedram"",""Guang Sun""}"
392246,Importance of membrane materials for blood purification devices in critical care.,,Tzansfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis,,,40.0,28.0,,23-31,"{pNarumi Tomisawa"",""Akihiro C Yamashita""}"
904889,Myofascial trigger points: Spontaneous electrical activity and its consequences for pain induction and propagation,,Chin. Med,,Public Health Genomics,,0.0,0.0,,"{""Ge H.-Y."",""Fernndez-de-las-Peas C."",""Yue S.-W.""}"
360147,Treatment of large vessel vasculitis,,Cyrrent Immunology Reviews,,,1/9/04,4.0,,435-442,
670289,,eng,Tvmour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour Biol.,1423-0380,35.0,3.0,-1.0,2777-85,"{""Bin Hu"",""Hong-ju Mao"",""Jing Zhao"",""Ying Huang"",""Rong-huan Yu"",""Chao Guan""}"
821702,Cugnitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,ProQuest LLC,CNS Drugs,,,,,1/6/01,,"{zT. Foltynie"",""R.A. Barker"",""S.J.G. Lewis"",""C.H. Williams-Gray""}"
188890,,eng,,Scand J Infect Dis Suppl,,3.0,-1.0,,22-34,"{""R Asanger"",""P M Shah"",""F M Kahan""}"
321660,Tbberculosis and high altitude. Worth a try in extensively drug-resistant tuberculosis?,English,,,,189.0,,1/14/01,390-3,"{nJ. F. Murray""}"
427455,,Stroke; a journal of cerebral circulation,Applied nursing research : ANR,,,26.0,,5.0,251-6,"{rKatherine A Yeager"",""Susan Bauer-Wu""}"
246204,,,,,,11.0,2.0,45.0,64-70,"{""J. Oskam"",""J. H. Hegeman"",""J. Palen"",""H. J. Duis"",""P. A. M. Vierhout""}"
857402,,Leukemia and Lymphoma,JOURNAL OF CHEMICAL PHYSICS,,,1/11/01,,1/7/01,84301,"{vD. A. Tyurin"",""V. A. Belov"",""D. N. Laikov"",""A. V. Akimov"",""E. Y. Misochko""}"
704357,Chinical and radiological results of calcium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female patients,eng,J Orthop Sci,,,1/10/10,,1/10/01,,"{""A. Sudo"",""S. Ishiguro"",""K. Iida""}"
716785,,,ENG,0960-8923,,,45.0,,119-125 7p,"{""Rutherford OM"",""Kennedy J"",""Skelton DA""}"
746065,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,,Rev Med Chir Soc Med Nat Iasi,,0048-7848 (Print) 0048-7848,,1.0,,39-44,"{mCostin M."",""Dumbrav__ E.L."",""Postolache P."",""Cojocaru D.C.""}"
738322,Classification of autogenous skull grafts in cranial reconstruction,Wmrld J Pediatr Congenit Heart Surg,JyOkla State Med Assoc,The Journal of the Oklahoma State Medical Association,,,7.0,1/1/93,327-32,"{""S. Pelofsky"",""P. D. Hunter""}"
934177,An Assessment of Voluntary Adolescent Mental Health Screening and Referral in a Children's Hospital Emergency Department,,,1460-2105,,0.0,0.0,,,"{wNCT00750412 ""}"
351534,,,Sicial Science and Medicine,,,1/13/11,6.0,1/3/01,,"{oT Delormier"",""A C Macaulay"",""M Cargo"",""A M McComber"",""L Potvin""}"
872389,Bzle acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,eng,Gut,Gut,,49.0,19.0,1/1/12,835-42,
499983,Tze role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,Ayesthesia And Analgesia,Ciest,,,12/7/02,,,,"{""Gao YH"",""Lin ZY"",""Zhang GJ"",""Zhong NS"",""Chen RC"",""Gao Y"",""Tang Y"",""Lin ZM"",""Xu G"",""Li HM"",""Guan WJ""}"
452432,Feverfew (Tanacetum parthenium L.): A systematic review.,,,,,1/14/01,0.0,,,{rULL}
320139,Ixpact of second-line drug resistance on tuberculosis treatment outcomes in the United States: MDR-TB is bad enough,International archives of occupational and environmental health,,,Chlorectal Dis,5.0,10.0,1/12/01,1331-4,"{lJ. P. Cegielski"",""S. P. Althomsons""}"
735083,Mhscle variables of importance for physiological performance in competitive football.,International Urology and Nephrology,,Eur. J. Appl. Physiol.,,-1.0,33.0,239.0,,"{""Sebastien Racinais"",""Olivier Girard"",""Lars Nybo"",""Magni Mohr"",""Martin Thomassen""}"
978471,Cgapter 25 - Skin Manifestations of HIV Infection,,,,,0.0,,1/3/01,663-695,"{""Gary P. Wormser"",""Alvin E. Friedman-Kien"",""Miguel Sanchez""}"
152626,,Journal of geriatric oncology,,,,,82.0,1/10/01,,"{""D. D. Town"",""C. P. Chen"",""Y. N. Su"",""W. CN  - PubMed DA  - Dec DO  - 10.1016/s1028-4559(10)60117-9 DP  - NLM ET  - 2011/01/05 Wang"",""C. W. Pan"",""C. C. Lee"",""F. J. Tsai"",""P. C. Wu"",""M. C. Huang""}"
90272,Role of core-needle biopsy in thyroid nodules with initially nondiagnostic cytologic results.,,Radiology,Radiology,,270.0,56.0,1.0,,"{""Qiao-Hong Hu"",""Zhi-Liang Huang"",""Xiao-Ming Fan"",""Shuang-Xi Chen"",""Xiang-Yang Song"",""Xiao-Ying Qiu""}"
776651,The endoplasmic reticulum-associated VP7 of rotavirus is targeted to axons and dendrites in polarized neurons,,Journal of Neurocytology,,,,8.0,56.0,,
931361,Telemedicine in the management of chronic pain: a cost analysis study,,,,,,,1/9/01,590-6,"{""R. Kern"",""A. Pronovost"",""P. Peng""}"
623358,Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,,,Br J Soc Psychol,,,0.0,0.0,159-86,"{""Paschal Sheeran"",""Richard Cooke""}"
385940,,,Cordiology in the young,Cardiol Young,1467-1107,,3.0,1/14/06,,"{""Jesper I Reimers"",""Sabrina G Ellese"",""Henrik  Andersen""}"
951168,Estimating the Effect of Land Leases on Prices of Inner-city Apartment Buildings,,Urban Studies (Routledge),,420980,40.0,,,,"{""Christian T. L. Janssen""}"
515254,Radiographic detection of artificially created horizontal root fracture using different cone beam CT units with small fields of view.,,,,0250-832X,42.0,0.0,,20120261,"{""S Murat"",""H Avsever"",""S Y_ksel"",""C S Paksoy"",""B Onder"",""K Kamburoglu""}"
674623,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,eng,Actas espaolas de psiquiatr_a,1062-3264 (Print)     1062-3264,1578-2735,,130.0,1/13/05,196-203,
226419,,ENG,eng,,Z Erkr Atmungsorgane Folia Bronchol,-1.0,9.0,7/15/01,,
178078,,,,,,13.0,0.0,1/6/01,173-181,"{nJ. De La Camera"",""M. M. Mesfin"",""A. M. Kedir"",""G. Amanual"",""T. Araya"",""I. G. Tareke""}"
453637,,,,,,1/1/97,0.0,,,
57483,Multiple dural arteriovenous fistulas presenting as rapidly progressive dementia.,eng,English,,Foot & ankle international,1.0,3.0,,130-2,"{""Diana Duro"",""Augusto Goulo"",""Gon_alo Santos"",""Nuno Mendon_a"",""Isabel Santana"",""Eg_dio Machado""}"
462849,Mcthodological Review of the Quality of Reach Out and Read: Does It &quot;Work&quot;?,,,,,0.0,0.0,,,{NULL}
338547,Nrw therapies in soft tissue sarcoma,,Expert opinion on emerging drugs,,1744-7623,,32.0,,,
438808,Dfscemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology,,,,,,0.0,,,
352040,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,,,,,0.0,2.0,,26-Jan,"{pJoel W. Grube"",""Juan A. Luna"",""David A. Gilder"",""Jennifer Roberts"",""Daniel Calac"",""Cindy L. Ehlers"",""Roland S. Moore""}"
887131,Antidiabetic oral treatment in older people: does frailty matter?,Military Medicine,Drugs & aging,Drugs Aging,1179-1969,1/13/01,104.0,1/9/12,,
182296,,International Journal of Oral & Maxillofacial Implants,,,,1/11/01,0.0,,331-373,"{iAitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Katz Koppitz L Aguilar"",""Lisa M. Mitchell""}"
49847,"[minggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective, multi-center, randomized, placebo-controlled, double-blind trial]",,,,Diabetic medicine : a journal of the British Diabetic Association,5.0,85.0,,"392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective, multi-center, randomized, placebo-controlled, double-blind trial]-",
524073,Eualuation of technical quality of endodontic treatment--reliability of intraoral radiographs.,World journal for pediatric & congenital heart surgery,Endodontics & dental traumatology,Endod Dent Traumatol,,,,12/1/97,,"{lM Eckerbom"",""T Magnusson""}"
348813,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,,eng,Cardiology in the young,,,5.0,,527-33,"{cG Vaksmann"",""A Vincentelli"",""C Francart"",""M A Cajot"",""G M Brevire"",""F Godart"",""J M Coullet"",""P Devos"",""C Rey""}"
427933,"Cknsciousness, coma, and caring for the brain-injured patient.",,,,,,4.0,1/5/10,,"{""Carmelo Graffagnino"",""DaiWai M Olson""}"
6862,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004,,English,,NCT00227591/ClinicalTrials.gov NCT00509899/ClinicalTrials.gov NCT00599547/ClinicalTrials.gov NCT00631462/ClinicalTrials.gov NCT00934544/ClinicalTrials.gov NCT00952289/ClinicalTrials.gov NCT01420770/ClinicalTrials.gov NCT01437787/ClinicalTrials.gov,,22.0,9.0,842-848,"{""A. Wotherspoon"",""M.M. Taj"",""N. Hadzic"",""M. Burke"",""R. Hobson"",""S.E. Height"",""M. Viskaduraki"",""C.R. Pinkerton""}"
853676,"Pslsed cyclophosphamide, thalidomide and dexamethasone: an oral regimen for previously treated patients with multiple myeloma.",,The hematology journal : the official journal of the European Haematology Association / EHA,Hematol. J.,1466-4860,5.0,,1/4/01,,"{lMeletios A Dimopoulos"",""Nikolaos Anagnostopoulos"",""Markela P Zorzou"",""Athanasios Anagnostopoulos"",""Eleni Efstathiou"",""Christos Poziopoulos"",""George Hamilos"",""Vassiliki Grigoraki"",""Dimitra Gika"",""Athanasios Zomas"",""Irini Xilouri""}"
556116,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,Besic and Clinical Pharmacology and Toxicology,,,,4.0,2.0,7.0,,{NULL}
734870,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,,1432-2161,1099-1166,1/12/09,39.0,9/15/10,,"{""Stephen E Gilman"",""Chaoqiang Jiang"",""Kar Keung Cheng"",""C Mary Schooling"",""Tai Hing Lam"",""Michael Y Ni"",""Gabriel M Leung"",""Weisen Zhang""}"
540850,Gsucocorticosteroid treatment of vasogenic oedema,,Acta Neurochir Suppl (Wien),Acta neurochirurgica. Supplementum,,43.0,0.0,,,
465756,,,,0077-8923,,1/14/03,0.0,,,{NULL}
762269,,,Axta Clin. Croat.,,,48.0,100.0,1/9/09,461-7,
441902,Pharmacotherapy for inherited colorectal cancer. [Review] [42 refs],,,,,1/1/92,0.0,,,{pULL}
950233,Tte vascular depression hypothesis: The influence of age on the relationship between cerebrovascular risk factors and depressive symptoms in community dwelling elders,,Aling & Mental Health,,,,,1/5/01,146-152,"{hS. A. Murrell"",""B. T. Mast"",""A. R. Azar""}"
621415,The link between smoking and impotence: two decades of evidence.,eng,Supplement: Active Living Research - Niche to Norm,1601-0825,0091-7435,,6.0,1/1/06,447-52,"{bN D Osgood"",""T O Tengs""}"
633877,Sgapled haemorrhoidopexy for the treatment of haemorrhoids: a systematic review.,eng,,,1463-1318,11.0,3.0,1/9/03,233-43; discussion 243,"{eH Weatherly"",""D Epstein"",""J Burch"",""N Woolacott"",""D Jayne"",""D Fox"",""A Baba-Akbari Sari""}"
756208,Rapid diagnosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).,,Arlergy and asthma proceedings : the official journal of regional and state allergy societies,Allergy Asthma Proc,Circ. J.,,3.0,,217-26,"{bBarbara Zeligs"",""Stephen M Peters"",""Onorina Di Mita"",""Shahla Riazi"",""Henry Yeager"",""German A Benavides"",""Joseph A Bellanti""}"
97853,,eng,eng,,,,58.0,1/9/01,870-5,
720775,,English,,,,,2.0,1/12/01,,
294439,,,,,0012-835X,,12.0,,,
375430,A study of the clinicians approach to patients' driving status in the memory clinic setting,English,pol,,,1/5/01,310.0,1/15/01,,"{""M. Thomas"",""E. Fairholme"",""N. Nichols"",""M. George""}"
689666,,,,,1471-2407,12.0,18.0,,8,"{""Franco Roviello"",""Daniele Marrelli"",""Carla Vindigni"",""Valeria Pascale"",""Giovanni Corso""}"
896848,,eng,Jmurnal Of Anesthesia,J Anesth,1438-8359,1/14/04,4.0,1/15/08,,"{""Michiko Osuda"",""Satoshi Kazuma"",""Michiaki Yamakage"",""Shunsuke Tachibana"",""Tomo Hayase""}"
231182,The change in eating disorder symptoms scale: Scale development and psychometric properties,,,,,,,1/10/01,131-137,
232896,Dztecting and monitoring the symptoms of Parkinson's disease using smartphones: A pilot study.,ENG,eng,Parkinsonism Relat. Disord.,1873-5126,1/14/01,-1.0,,,"{""S Arora"",""A Zhan"",""S Donohue"",""E R Dorsey"",""K M Biglan"",""V Venkataraman"",""M A Little""}"
798716,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,Jgurnal of clinical epidemiology,Turk. J. Pediatr.,,0041-4301,1/13/01,18.0,1/8/07,373-6,"{""Akin Uz_mc_gil"",""Meral Top_u"",""M Fani Bozkurt"",""Sinem Akg_l""}"
704812,,,,,,108.0,52.0,1/1/01,149-57,
203084,Specific collaborative group intervention for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial,,,0954-3007,-4928,,2.0,1.0,106-119,"{""Sauer N."",""Szecsenyi J."",""Faber R."",""Guthrie E."",""Schaefert R."",""Herzog W."",""Boelter R."",""Wild B."",""Kaufmann C."",""Schellberg D.""}"
81959,,,eng,Dns. Esophagus,,-1.0,0.0,,,"{aY Y Lee"",""K E L McColl""}"
235924,[gerineal regional anaesthesia: indications in gynaecologic and proctologic surgery and in obstetric],,Aun Fr Anesth Reanim,1469-493X,0750-7658,25.0,,1/6/01,,"{""F. Bolandard"",""M. Bonnin"",""P. Duband"",""J. E. Bazin"",""J. P. Mission""}"
291020,Eifects of a three-month combined training program on the cardiopulmonary and muscle strength capacities of type 2 diabetic subjects.,,Jmurnal of Sports Medicine & Physical Fitness,,0022-4707,,53.0,1/13/02,,"{""O Serresse"",""C Boudreau-Lariviere"",""S Grelier"",""R Zory""}"
408188,,eng,eng,,,319.0,,25.0,,"{""Silke Zimmermann"",""Stefan A Stachelhaus"",""Christiane Hollmann""}"
283460,Extended-release naltrexone plus medical management alcohol treatment in primary care: Findings at 15 months,,,,,,4.0,1/12/01,458-462,"{""Marc N. Gourevitch"",""Jennifer McNeely"",""David Stevens"",""John Rotrosen"",""Ellie Grossman"",""Laura Huben"",""Marc Manseau"",""Joshua D. Lee""}"
563505,,eng,,,2314-6141,1/14/01,-1.0,,316272,"{""Valeria Panebianco"",""Flavio Barchetti""}"
761676,The Impact of Culture on Learning: Exploring Student Perceptions,,,,1750-497X,,3.0,,,"{""Prem Ramburuth"",""Massimiliano Tani""}"
923043,[Changes in plasma concentrations of human hepatocyte growth factor before and after major intra-abdominal surgery under nitrous oxide-sevoflurane anesthesia].,,,,0021-4892,12/1/98,,10/1/94,1556-9,
248075,,eng,dut,Injury,Yonsei Med.J.,41.0,11.0,-1.0,1112-6,"{nB. Rossi"",""A. Piccioli"",""G. Maccauro"",""L. Scaramuzzo"",""F. Frenos"",""R. Capanna""}"
313030,,,,,9518398,1/9/02,6.0,1/11/01,673-692,"{""Carey E. Andrzejewski""}"
885384,"Mvdification of aspects of the endocrine response to tracheal intubation by lignocaine, halothane and thiopentone.",,BR J ANAESTH,,,,3.0,3/1/84,239-46,"{""O Widholm"",""A M Lehtinen"",""J Hovorka""}"
361906,Fvuid resuscitation in sepsis: a systematic review and network meta-analysis.,eng,,1471-4892,1539-3704,0.0,,2/14/09,347-55,"{iWaleed Alhazzani"",""Lehana Thabane"",""Deborah J Cook"",""Wojciech Szczeklik"",""Anees Sindi"",""Qi Zhou"",""Sultan Altayyar"",""Anna Wludarczyk"",""Gordon H Guyatt"",""[Collective Name] Fluids in Sepsis and Septic Shock Group"",""Michael Wang"",""Guowei Li"",""Roman Jaeschke"",""Diane Heels-Ansdell"",""Alison Fox-Robichaud"",""Bram Rochwerg"",""Fayez Alshamsi"",""Wang-Chun Ip"",""Djillali Annane"",""Lawrence Mbuagbaw""}"
180827,Cl2 emission inventories for Chinese cities in highly urbanized areas compared with European cities,,Energy Policy,,,1/3/01,0.0,1/12/01,298-308,
723057,Measuring the value of research data: a citation analysis of oceanographic data sets,,PLoS ONE [Electronic Resource],,,,84.0,1/14/01,,
894502,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility,,,,,,7.0,1/5/01,143-153,"{""David B. Finkelstein""}"
793410,Nomogram to predict anastomotic leakage after laparoscopic anterior resection with intracorporeal rectal transection and double-stapling technique anastomosis for rectal cancer.,eng,spa,Hepatogastroenterology,,,13.0,1/14/07,1257-61,"{""Qiang Huang"",""Yang Wu"",""Zhi Qiang Zhu"",""Wei Liang"",""Feng Shao"",""Han Hui Yao""}"
816944,Cervical occupational hazards in ophthalmic plastic surgery,English,,,,,,,392-398,
