id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
59308,White matter diffusivity predicts memory in patients with subjective and mild cognitive impairment and normal CSF total tau levels.,,Journal of the International Neuropsychological Society : JINS,,,16.0,1.0,1/10/01,58-69,"{fRamune Grambaite"",""Anders M Fjell"",""Tormod Fladby"",""Kristine B Walhovd"",""Vidar Stenset"",""Ivar Reinvang""}"
610641,Comparison between open and closed suction systems: a systematic review.,ENGPOR,Revista Brasileira de terapia intensiva,,1982-4335,,,1/8/12,331-338,"{""Luiz Rogrio de Carvalho Oliveira"",""Nilza Aparecida Almeida de Carvalho"",""Flvio C L Cavalcanti Ara_jo"",""Izabela Menezes Pagotto"",""Paulo Chiavone""}"
631704,Awsociation between interleukin-10 promoter polymorphisms and endometriosis: a meta-analysis.,eng,Gene,Gene,1879-0038,1/7/01,113.0,2/15/13,49-55,"{""Qiong Chen"",""Wei Fan"",""Qianhong Ma"",""Zhongying Huang"",""Zhun Xiao"",""Shangwei Li""}"
846537,Overactive bladder: Optimizing quality of care,,Am. J. Managed Care,,,1/9/01,2.0,,S46-S61,"{""Lemack G.E.""}"
973076,,,,1473-4893,,7/15/14,3.0,1/2/09,245-8,"{vE. Mainardi"",""G. Moscato"",""A. Montanelli"",""M. Dotti"",""R. Nano""}"
931402,Providing access to specialty care for severely disabled institutional residents: an academic health center telemedicine model,,,,Science,20.0,2.0,1/9/01,415-422 8p,"{yA. K. Marcee"",""S. P. Roaten"",""J. B. Morrow"",""K. J. Kowalske"",""L. E. Snell"",""L. L. Goetz""}"
908690,A robust method for diagnosis of morphological arrhythmias based on Hermitian model of higher-order statistics,English,,,1475-925X,10.0,176.0,,22,"{""Address Correspondence"",""S. Karimifard"",""Addresses Author"",""ahmadian@sina.tums.ac.ir "",""Tehran Medical Physics"",""Tehran Medical Physics"",""Department of Biomedical Systems S. Karimifard"",""Tums Tehran Iran Email University of Medical Sciences"",""A. Ahmadian"",""Tums Tehran Iran University of Medical Sciences"",""Systems Department of Biomedical""}"
417373,Shared decision making and the future of managed care,,Dcsease Management and Clinical Outcomes,,Crit. Care Med.,,196.0,4.0,15-16,"{""J. E. Wennberg""}"
759329,Specific plasma factors blocking human maternal cell-mediated immune reaction to placental antigens.,eng,,,0090-0028,242.0,117.0,0.0,110-1,"{""V Youtananukorn"",""P Mantangkasombut""}"
386327,MicroRNAs: a new piece in the paediatric cardiovascular disease puzzle.,ProQuest LLC,Cardiology in the young,,1467-1107,23.0,,1/13/10,642-55,"{""Dalia Elimam"",""Keith A Webster"",""Ahmed Omran"",""Fei Yin"",""Lina A Shehadeh""}"
695010,Ahsociation of Ureaplasma urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.,eng,eng,JaHuazhong Univ Sci Technolog Med Sci,,1/1/05,2.0,1/14/04,265-9,"{""Jia-rui Pu"",""Dan Li"",""De-hua Yang"",""Li-duan Zheng"",""Xiao-dan Zheng"",""Hong Mei"",""Xuan Xiang"",""Qiang-song Tong""}"
191908,Murtality at older ages and moves in residential and sheltered housing: evidence from the UK,,eng,,,,6.0,1/14/01,524-529,"{""J. Falkingham"",""M. Evandrou"",""A. Vlachantoni"",""J. Robards""}"
384767,,,Critical care medicine,,1530-0293,42.0,5.0,,1232-40,"{""Sarah H O'Brien"",""Marisa Tucci"",""Antonio Rodriguez Nunez"",""Philip C Spinella"",""Li Qin"",""Edward Vincent S Faustino"",""Adrienne G Randolph"",""Edward Truemper"",""Simon Li"",""Kimberly Marohn"",""Sheila Hanson"",""Michael Yung"",""[Collective Name] PROphylaxis against ThRombosis prACTice (PROTRACT) Study Investigators of the PALISI BloodNet""}"
855912,Ajymmetric inheritance of mitochondrial content in aging budding yeast cells,English,"Molecular Biology of the Cell. Conference: Annual Meeting of the American Society for Cell Biology, ASCB",2044-6055,,1/14/01,24.0,1/12/01,,"{""E. A. Martin"",""L. F. Costa"",""H. Li"",""Y. Zhang"",""M. P. Viana"",""S. M. Rafelski"",""W. F. Marshall""}"
710727,Piysical activity moderates time-of-day differences in older adults' working memory performance.,Nmpal Medical College journal : NMCJ,Experimental Aging Research,,Appl Radiat Isot,,,8.0,431-446 16p,"{""DeLosh EL"",""Bugg JM"",""Clegg BA""}"
816996,,Horumon to rinsho. Clinical endocrinology,,JOHNS HOPKINS MED. J.,,7.0,2.0,1.0,69-74,"{rC.P. Richter"",""L.H. Riley Jr.""}"
625016,[New aspects in hernia surgery].,,,0030-1876 (Print) 0030-1876,0340-2592,0.0,7.0,1/5/07,774-9,"{zP E Goretzki"",""B J Lammers"",""T Otto""}"
275675,An exploration of self-reported negative affect by adolescents as a reason for smoking: implications for tobacco prevention and intervention programs,,Prev Med,Preventive medicine,0091-7435,41.0,21.0,135.0,589-96,"{""J. Robinson"",""D. W. Smith"",""B. Colwell"",""S. L. Stevens"",""C. McMillan""}"
967376,Dqagnosis of peripheral lung cancer with three echoic features via endobronchial ultrasound,English,English,0098-1354,,132.0,207.0,1/7/01,922-9,"{""H. C. Chen"",""S. M. Lin"",""C. L. Chou"",""C. T. Yu"",""H. P. Kuo"",""C. H. Kuo""}"
640230,A meta-analysis of labor supply effects of interventions for major depressive disorder.,eng,English,1538-7933,,1/12/07,2.0,1/6/02,212-8,"{""Justin W Timbie"",""Marcela Horvitz-Lennon"",""Sharon-Lise T Normand"",""Richard G Frank""}"
625663,,BMJ Open,Aechives of General Psychiatry,,0003-990X,10/15/13,,1/4/07,714-9,"{""Paola Bollini"",""Giuseppe Tibaldi"",""Bruce Kupelnick"",""Carmine Munizza"",""Sandro Pampallona""}"
480649,,,Jpurnal of Sexual Medicine,,Acta Derm. Venereol.,12.0,0.0,,58,"{""A. Ungkanungdecha"",""C. Chayachinda"",""J. Veeragul"",""J. Jisabai""}"
782541,eComment. EuroSCORE II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery,English,,Interact Cardiovasc Thorac Surg,1569-9285,3.0,5.0,24.0,733,"{oD. G. Nezic""}"
692358,"The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded, placebo-controlled investigation",,"The Chartered Society of Physiotherapy Annual Congress and Exhibition: Defining Practice, Friday, October 17 to Sunday, October 19 2003, International Convention Centre, Birmingham.",,,0.0,,1/3/01,10-Oct,"{bA Green"",""J Lewis"",""C Worsfold"",""J Saranga""}"
836847,,Earopean journal of heart failure,Curr. Probl. Cardiol.,,,,5.0,,203-277,"{wElefteriades J.A.""}"
867207,,,,0196-6553,,1/14/03,0.0,1/10/01,227,"{""H. Jungk"",""W. Madla"",""V. Schottstedt"",""T. Alt""}"
253149,,The European respiratory journal,Tje British Journal of Psychiatry,,0007-1250 1472-1465,,0.0,30.0,185-185,"{eA. S. Lee"",""S. Davies"",""P. C. Naik""}"
929971,,Hippokratia,American Journal of Community Psychology,,,2.0,3.0,1.0,341-51,"{""R. A. Rosenheck"",""J. Tsai"",""A. S. Mares""}"
470385,Fetal cleft lip and palate detection by three-dimensional ultrasonography,,Ultrasound Obstet. Gynecol.,,,1/10/10,4.0,,314-320,"{""Lee W."",""Kirk J.S."",""Shaheen K.W."",""Romero R."",""Hodges A.N."",""Comstock C.H.""}"
731703,,,,,,0.0,9.0,14.0,,"{""NCT01413984 ""}"
113399,,Neurosurgical Focus,,22-Mar,,8.0,0.0,1/1/89,323-326,"{""D. W. Badger""}"
685178,Rehabilitation of swallowing by exercise in tube-fed patients with pharyngeal dysphagia secondary to abnormal UES opening.,eng,English,,,122.0,62.0,10.0,1314-21,"{""Mark Kern"",""Karen Dikeman"",""Barbara Grande"",""Marta Kazandjian"",""Terilynn Nitschke"",""Stephanie Daniels"",""Benson Massey"",""Reza Shaker"",""Caryn Easterling""}"
653325,Aemeta-analysis of two genome-wide association studies identifies 3 new loci for alcohol dependence.,eng,Jjurnal of psychiatric research,0004-0010 (Print) 0004-0010,1879-1379,1.0,,4.0,1419-25,"{qMin Zeng"",""Yue Pan"",""Qunyuan Zhang"",""Ke-Sheng Wang"",""Nagesh Aragam"",""Xuefeng Liu""}"
893573,Cbowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,,Proceedings of the 23rd ACM international conference on Multimedia,,978-1-4503-3459-4,,289.0,36.0,761-762,"{""Ahmad Qamar"",""Muhammad Shahid"",""Md. Abdur Rahman"",""Ahmed Lbath"",""Akhlaq Ahmad"",""Faizan Ur Rehman"",""Abdullah Murad"",""Bilal Sadiq""}"
56272,,eng,Neurology,Nkurology,,0.0,8.0,70.0,736-44,"{qVirginia D Buckles"",""Andrew J Saykin"",""Eric McDade"",""Stephen P Salloway"",""Aaron P Schultz"",""Peter R Schofield"",""Randall Bateman"",""Adam M Brickman"",""Nick C Fox"",""John C Morris"",""John M Ringman"",""Christopher C Rowe"",""Paul Thompson"",""Clifford Jack"",""Beau M Ances"",""Allison M Goate"",""Robert A Koeppe"",""Stephen Correia"",""Jasmeer P Chhatwal"",""Caroline A Sullivan"",""Anne M Fagan"",""Richard Mayeux"",""Daniel S Marcus"",""Tammie L S Benzinger"",""Keith Johnson"",""Reisa A Sperling"",""Chengjie Xiong""}"
737786,,Swcial science & medicine (1982),,,,,0.0,23.0,1024-1025,"{""R. R. M. Bos"",""E. W. Hoving"",""M. Wagemakers""}"
680306,Mfta-analysis of the effects of sometribove zinc suspension on the production and health of lactating dairy cows.,eng,rus,Jh Am. Vet. Med. Assoc.,,245.0,5.0,1/14/09,550-64,"{""William W Thatcher"",""Normand R St-Pierre"",""Dale E Bauman"",""Joseph S Hogan"",""K Larry Smith"",""Robert J Collier"",""George A Milliken"",""Jan K Shearer""}"
53877,"Jsurnal of Health Communication : International Perspectives The Effect of an Internet-Based , Stage- Matched Message Intervention on Young Taiwanese Women ' s Physical Activity",,,,Geriatrics & gerontology international,0.0,,1/14/01,37-41 DO  - 10.1080/10810730902805788,"{""Sheu-jen Huang"",""Maiga Chang"",""Wen-chi Hung"",""Janie Chang""}"
504928,Azathioprine for multiple sclerosis,,en,,,1/13/02,4.0,1/7/01,,"{""Ilaria Casetta"",""Gerardo Iuliano"",""Graziella Filippini""}"
198650,Wiund care,,eng,,,1/14/09,0.0,1/1/92,27-32 ST  - Wound care-,{NULL}
671386,,eng,English,,,0.0,5.0,1/13/10,529-33,"{""Jasmin Abbas"",""Cholpan Jasaabuu"",""Andreas Gunter Bach"",""Alexey Surov"",""Dominik Schramm"",""Andreas Wienke""}"
981412,,,,,,3.0,0.0,1/14/01,,"{""N. M. Pinheiro"",""R. Almeida-Reis"",""L. Oliva"",""M. A. Martins"",""M. L. V. Oliva"",""O. A. Theodoro-Junior"",""E. A. Leick"",""I. F. L. C. Tibrio"",""C. M. Prado"",""R. F. Righetti"",""B. T. M. Oliveira""}"
785472,,eng,,,Croat.Med.J.,9.0,4.0,30.0,e35061,"{""G. Rahav"",""G. Regev-Yochay"",""I. Abullaish"",""A. Elhamdany"",""R. Malley"",""M. Raz"",""A. Goral"",""Y. Roytman"",""B. Shainberg"",""M. Varon"",""A. Ziv""}"
734077,Direct healthcare costs and cost-effectiveness of acute coronary syndrome secondary prevention with ticagrelor compared to clopidogrel: Economic evaluation from the public payer's perspective in Poland based on the PLATO trial results,Headache,,,,1/1/89,,1/14/01,823-830,"{vM. Niewada"",""J. Paweska"",""A. Budaj"",""T. Macioch"",""P. Perkowski""}"
46028,Changes in renal blood flow measured by radionuclide angiography following exhausting exercise in humans.,Journal of sports sciences,Eeropean journal of applied physiology and occupational physiology,,,1/12/01,38.0,1/1/96,7-Jan,"{""S Ikawa"",""M Sudoh"",""M Suzuki"",""S Matsubara"",""M Shiota"",""K Kawakami""}"
743129,Hormonal and dietary characteristics in obese human subjects with and without food addiction.,,Nytrients,,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1.0,,1/15/01,223-38,"{sPardis Pedram"",""Guang Sun""}"
392246,Importance of membrane materials for blood purification devices in critical care.,eng,eng,,1473-0502,40.0,1.0,,23-31,"{""Narumi Tomisawa"",""Akihiro C Yamashita""}"
904889,Mxofascial trigger points: Spontaneous electrical activity and its consequences for pain induction and propagation,,Cmin. Med,,,4.0,0.0,35.0,,"{""Ge H.-Y."",""Fernndez-de-las-Peas C."",""Yue S.-W.""}"
360147,Tkeatment of large vessel vasculitis,,Current Immunology Reviews,,1573-3955     1875-631X,,,1/11/01,435-442,"{kM. A. Alba"",""S. Prieto-Gonzalez"",""A. Garcia-Martinez"",""M. C. Cid"",""M. Butjosa"",""G. Espigol-Frigole"",""J. Hernandez-Rodriguez""}"
670289,,,,0042-9686,,1/13/10,37.0,1/14/03,2777-85,"{""Bin Hu"",""Hong-ju Mao"",""Jing Zhao"",""Ying Huang"",""Rong-huan Yu"",""Chao Guan""}"
821702,Ctgnitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,English,CoS Drugs,,J Plast Reconstr Aesthet Surg,4.0,,1/6/01,477-505,"{gT. Foltynie"",""R.A. Barker"",""S.J.G. Lewis"",""C.H. Williams-Gray""}"
188890,Incidence of multi-resistance in gram-negative aerobes from intensive care units of 10 German hospitals.,eng,,0045-4850,0300-8878,1/7/07,,1/1/91,22-34,"{""R Asanger"",""P M Shah"",""F M Kahan""}"
321660,Tuberculosis and high altitude. Worth a try in extensively drug-resistant tuberculosis?,English,,,,1/5/01,,1/14/01,390-3,"{zJ. F. Murray""}"
427455,,eng,eng,Appl Nurs Res,,1/14/09,4.0,1/13/11,251-6,"{jKatherine A Yeager"",""Susan Bauer-Wu""}"
246204,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly,,,,,,,2.0,64-70,"{""J. Oskam"",""J. H. Hegeman"",""J. Palen"",""H. J. Duis"",""P. A. M. Vierhout""}"
857402,Hagh resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers,Journal of Consulting and Clinical Psychology,JwURNAL OF CHEMICAL PHYSICS,JkChem Phys,1089-7690,127.0,,55.0,84301,"{bD. A. Tyurin"",""V. A. Belov"",""D. N. Laikov"",""A. V. Akimov"",""E. Y. Misochko""}"
704357,,eng,J Orthop Sci,,,15.0,39.0,1/10/01,204-9,"{kA. Sudo"",""S. Ishiguro"",""K. Iida""}"
716785,Ejplosive power and asymmetry in leg muscle function in frequent fallers and non-fallers aged over 65,,,,,31.0,,,119-125 7p,"{bRutherford OM"",""Kennedy J"",""Skelton DA""}"
746065,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,,Rev Med Chir Soc Med Nat Iasi,,,,,,39-44,"{rCostin M."",""Dumbrav__ E.L."",""Postolache P."",""Cojocaru D.C.""}"
738322,Cwassification of autogenous skull grafts in cranial reconstruction,eng,,Tve Journal of the Oklahoma State Medical Association,,86.0,,,327-32,"{cS. Pelofsky"",""P. D. Hunter""}"
934177,,,,,,1/7/10,0.0,,,"{wNCT00750412 ""}"
351534,Isplementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,English,,,,0.0,6.0,1/3/01,1295-1305,"{qT Delormier"",""A C Macaulay"",""M Cargo"",""A M McComber"",""L Potvin""}"
872389,Bple acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Gdt,0304-3959,0017-5749,49.0,6.0,1/1/12,835-42,"{""R H Dowling"",""G M Murphy"",""P B Hylemon"",""G French"",""M J Veysey"",""L A Thomas""}"
499983,The role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,,Czest,,,1/9/01,,1/15/01,1635-1643,"{uGao YH"",""Lin ZY"",""Zhang GJ"",""Zhong NS"",""Chen RC"",""Gao Y"",""Tang Y"",""Lin ZM"",""Xu G"",""Li HM"",""Guan WJ""}"
452432,,,,,,0.0,0.0,,,{NULL}
320139,,English,eng,,BMC oral health,16.0,,1/12/01,1331-4,"{qJ. P. Cegielski"",""S. P. Althomsons""}"
735083,Muscle variables of importance for physiological performance in competitive football.,Allergy and asthma proceedings : the official journal of regional and state allergy societies,,Eur. J. Appl. Physiol.,,,,0.0,,"{iSebastien Racinais"",""Olivier Girard"",""Lars Nybo"",""Magni Mohr"",""Martin Thomassen""}"
978471,Ciapter 25 - Skin Manifestations of HIV Infection,,,,Cxlorectal Dis,,,1/3/01,663-695,"{hGary P. Wormser"",""Alvin E. Friedman-Kien"",""Miguel Sanchez""}"
152626,Rtcurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling,eng,eng,,,11/7/05,0.0,1/10/01,544-7 ST  - Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling-,"{""D. D. Town"",""C. P. Chen"",""Y. N. Su"",""W. CN  - PubMed DA  - Dec DO  - 10.1016/s1028-4559(10)60117-9 DP  - NLM ET  - 2011/01/05 Wang"",""C. W. Pan"",""C. C. Lee"",""F. J. Tsai"",""P. C. Wu"",""M. C. Huang""}"
90272,Role of core-needle biopsy in thyroid nodules with initially nondiagnostic cytologic results.,eng,Rjdiology,Radiology,,270.0,0.0,1/14/02,629-30,"{jQiao-Hong Hu"",""Zhi-Liang Huang"",""Xiao-Ming Fan"",""Shuang-Xi Chen"",""Xiang-Yang Song"",""Xiao-Ying Qiu""}"
776651,,English,,,,1/14/12,8.0,1/1/93,616-626,"{""K. Kristensson"",""L. Svensson"",""H. B. Greenberg"",""K. Weclewicz""}"
931361,Tklemedicine in the management of chronic pain: a cost analysis study,,,,,56.0,8.0,1/9/01,590-6,"{""R. Kern"",""A. Pronovost"",""P. Peng""}"
623358,Moderation of cognition-intention and cognition-behaviour relations: a meta-analysis of properties of variables from the theory of planned behaviour.,eng,Tie British journal of social psychology / the British Psychological Society,,0144-6665,-1.0,0.0,1/4/06,159-86,"{""Paschal Sheeran"",""Richard Cooke""}"
385940,"Normalisation of left ventricular systolic function after change from VVI pacing to biventricular pacing in a child with congenital complete atrioventricular block, long-QT syndrome, and congenital muscular dystrophy: a 10-year follow-up.",eng,eng,Cardiol Young,,,,,520-3,"{""Jesper I Reimers"",""Sabrina G Ellese"",""Henrik  Andersen""}"
951168,Eytimating the Effect of Land Leases on Prices of Inner-city Apartment Buildings,,,,Diabetic medicine : a journal of the British Diabetic Association,1/10/11,42.0,1/3/01,2049,"{""Christian T. L. Janssen""}"
515254,,,Ddnto maxillo facial radiology,1539-3704,0250-832X,1/13/02,4.0,1/13/01,20120261,"{""S Murat"",""H Avsever"",""S Y_ksel"",""C S Paksoy"",""B Onder"",""K Kamburoglu""}"
674623,,eng,English,,1578-2735,1/7/02,19.0,1/13/05,196-203,"{sAngel Rosa-Alczar"",""Ana I Rosa-Alczar"",""Marina Iniesta-Sep_lveda""}"
226419,Anterior approach unilateral right sacrospinous fixation for recurrent pelvic organ prolapse following multiple colorectal surgeries.,ENG,Iwternational journal of colorectal disease,Int J Colorectal Dis,,-1.0,,7/15/01,,"{""Enie Akhtar Bt Nawawi"",""Ahlam M Al-Kharabsheh"",""Tsia-Shu Lo""}"
178078,A community-based trachoma survey: Prevalence and risk factors in the Tigray region of northern Ethiopia,Canadian Journal of Anaesthesia,,1567-5688,,13.0,0.0,0.0,173-181,"{""J. De La Camera"",""M. M. Mesfin"",""A. M. Kedir"",""G. Amanual"",""T. Araya"",""I. G. Tareke""}"
453637,Cfrneal collagen cross-linking for nonectatic disorders: A systematic review.,Polskie Archiwum Medycyny Wewnetrznej,,,,1/12/01,10.0,,,{NULL}
57483,Multiple dural arteriovenous fistulas presenting as rapidly progressive dementia.,eng,,0376-2491,1074-7931,,32.0,-1.0,130-2,"{qDiana Duro"",""Augusto Goulo"",""Gon_alo Santos"",""Nuno Mendon_a"",""Isabel Santana"",""Eg_dio Machado""}"
462849,,,,,Jama,0.0,0.0,,,{NULL}
338547,,,ENG,Etpert Opin Emerg Drugs,,,2.0,1/10/01,237-48,"{""Bruno Vincenzi"",""Daniele Santini"",""Giuseppe Tonini"",""Anna Maria Frezza""}"
438808,Descemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology,,,,,0.0,0.0,5.0,,{kULL}
352040,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,,,,1533-7731,20.0,69.0,,26-Jan,"{vJoel W. Grube"",""Juan A. Luna"",""David A. Gilder"",""Jennifer Roberts"",""Daniel Calac"",""Cindy L. Ehlers"",""Roland S. Moore""}"
887131,,eng,Dyugs & aging,Drugs Aging,1179-1969,10.0,-1.0,1/9/12,53-62,"{wAngela Marie Abbatecola"",""Andrea Corsonello"",""Silvia Bustacchini"",""Fabrizia Lattanzio"",""Giuseppe Paolisso""}"
182296,Body and Illness: Considering Visayan Filipino Children's Perspectives Within Local and Global Relationships of Inequality,,,,,,0.0,4.0,331-373,"{cAitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Katz Koppitz L Aguilar"",""Lisa M. Mitchell""}"
49847,"[Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective, multi-center, randomized, placebo-controlled, double-blind trial]",,,,,1/2/08,0.0,1/7/01,"392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective, multi-center, randomized, placebo-controlled, double-blind trial]-","{""M. D. Jiang"",""Z. J. Fan"",""T. Q. DA  - Jul DP  - NLM ET  - 2007/07/17 Li"",""Q. Xia"",""L. Wang"",""Z. Yu"",""R. M. Zhang"",""F. X. Zhang"",""X. N. Yang"",""H. R. Zhang""}"
524073,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.,eng,eng,,0109-2502,1/14/01,6.0,12/1/97,259-64,"{""M Eckerbom"",""T Magnusson""}"
348813,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.,eng,Cfrdiol Young,,,10.0,5.0,9/1/00,527-33,"{xG Vaksmann"",""A Vincentelli"",""C Francart"",""M A Cajot"",""G M Brevire"",""F Godart"",""J M Coullet"",""P Devos"",""C Rey""}"
427933,"Consciousness, coma, and caring for the brain-injured patient.",American Journal of Clinical Nutrition,AyCN Clinical Issues: Advanced Practice in Acute & Critical Care,,1079-0713,1/9/01,4.0,1/5/10,441-55,"{""Carmelo Graffagnino"",""DaiWai M Olson""}"
6862,Ldng-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004,,eng,,,,5.0,97.0,842-848,"{""A. Wotherspoon"",""M.M. Taj"",""N. Hadzic"",""M. Burke"",""R. Hobson"",""S.E. Height"",""M. Viskaduraki"",""C.R. Pinkerton""}"
853676,"Pmlsed cyclophosphamide, thalidomide and dexamethasone: an oral regimen for previously treated patients with multiple myeloma.",eng,eng,,1466-4860,,43.0,,112-7,"{""Meletios A Dimopoulos"",""Nikolaos Anagnostopoulos"",""Markela P Zorzou"",""Athanasios Anagnostopoulos"",""Eleni Efstathiou"",""Christos Poziopoulos"",""George Hamilos"",""Vassiliki Grigoraki"",""Dimitra Gika"",""Athanasios Zomas"",""Irini Xilouri""}"
556116,A controlled trial of anterior spinal fusion and dbridement in the surgical management of tuberculosis of the spine in patients on standard chemotherapy: a study in two centres in South Africa. Seventh Report of the Medical Research Council Working Party on tuberculosis of the spine,,,,Am J Orthod Dentofacial Orthop,1/8/01,,1/1/78,79-105,{NULL}
734870,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.,ENG,International journal of geriatric psychiatry,1053881X (ISSN),1099-1166,10.0,,9/15/10,,"{""Stephen E Gilman"",""Chaoqiang Jiang"",""Kar Keung Cheng"",""C Mary Schooling"",""Tai Hing Lam"",""Michael Y Ni"",""Gabriel M Leung"",""Weisen Zhang""}"
540850,,Critical Care Nurse,Atta Neurochir Suppl (Wien),,,43.0,0.0,1/1/88,145-8,"{""W. Bodsch"",""T. Rommel""}"
465756,,,eng,,,0.0,0.0,10.0,,{NULL}
762269,Sxontaneous pneumomediastinum in a healthy adolescent.,eng,Acta Clin. Croat.,,0353-9466,,4.0,1/9/09,461-7,"{""Renata Vrsalovi_"",""Eva Verona"",""Iva Mihatov-Stefanovi_"",""Biserka Cicak""}"
441902,Pharmacotherapy for inherited colorectal cancer. [Review] [42 refs],"Eithanasie en andere medische beslissingen rond het levenseinde, 1990-1995",,,J Learn Disabil,2.0,0.0,,,{xULL}
950233,Tze vascular depression hypothesis: The influence of age on the relationship between cerebrovascular risk factors and depressive symptoms in community dwelling elders,Nihon Koshu Eisei Zasshi,Aging & Mental Health,,,1/15/01,2.0,1/5/01,146-152,"{""S. A. Murrell"",""B. T. Mast"",""A. R. Azar""}"
621415,,eng,Sypplement: Active Living Research - Niche to Norm,,,5/15/11,,1/1/06,447-52,"{""N D Osgood"",""T O Tengs""}"
633877,Stapled haemorrhoidopexy for the treatment of haemorrhoids: a systematic review.,Thrombosis And Haemostasis,Colorectal disease : the official journal of the Association of Coloproctology of Great Britain and Ireland,,,11.0,3.0,,233-43; discussion 243,"{""H Weatherly"",""D Epstein"",""J Burch"",""N Woolacott"",""D Jayne"",""D Fox"",""A Baba-Akbari Sari""}"
756208,,eng,ENG,Allergy Asthma Proc,1539-6304,1/14/01,3.0,1/12/05,217-26,"{""Barbara Zeligs"",""Stephen M Peters"",""Onorina Di Mita"",""Shahla Riazi"",""Henry Yeager"",""German A Benavides"",""Joseph A Bellanti""}"
97853,,,,,,1/1/99,8.0,1/9/01,870-5,"{""S. Orita"",""M. Takaso"",""S. Ohtori"",""S. Kishida"",""G. Inoue"",""M. Suzuki"",""K. Yamauchi"",""N. Ochiai"",""M. Yamashita"",""Y. Eguchi"",""K. Takahashi""}"
720775,,,,,,,2.0,1/12/01,195-203,"{""S. Sakamoto"",""Y. Okumura""}"
294439,"Aecohol-related road traffic injuries in Eldoret, Kenya",,,,0012-835X,75.0,35.0,1/1/98,708-711,"{""W Odero""}"
375430,A study of the clinicians approach to patients' driving status in the memory clinic setting,English,,Feb-65,,1/12/06,0.0,1/15/01,1444,"{dM. Thomas"",""E. Fairholme"",""N. Nichols"",""M. George""}"
689666,,eng,Bmc Cancer,,1471-2407,,,,8,"{""Franco Roviello"",""Daniele Marrelli"",""Carla Vindigni"",""Valeria Pascale"",""Giovanni Corso""}"
896848,Rocovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.,,,,1438-8359,29.0,4.0,1/15/08,627-30,"{""Michiko Osuda"",""Satoshi Kazuma"",""Michiaki Yamakage"",""Shunsuke Tachibana"",""Tomo Hayase""}"
231182,The change in eating disorder symptoms scale: Scale development and psychometric properties,Health Education & Behavior,,,Ipt J Med Inform,,3.0,1/10/01,131-137,"{""D. L. Spangler""}"
232896,Detecting and monitoring the symptoms of Parkinson's disease using smartphones: A pilot study.,ENG,,Porkinsonism Relat. Disord.,1873-5126,1.0,,7/15/03,,"{mS Arora"",""A Zhan"",""S Donohue"",""E R Dorsey"",""K M Biglan"",""V Venkataraman"",""M A Little""}"
798716,,European Journal Of Anaesthesiology,,,,,,1/8/07,373-6,"{""Akin Uz_mc_gil"",""Meral Top_u"",""M Fani Bozkurt"",""Sinem Akg_l""}"
704812,Systematic review of economic aspects of alternative modes of delivery,eng,eng,,Stomatologiia (Mosk),108.0,22.0,80.0,149-57,"{""R. McCandlish"",""S. Petrou"",""J. Henderson"",""L. Kumiega""}"
