id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
747279,,,,0009-9201 (Print) 0009-9201,1873-1465,1/12/07,0.0,,eS502-eS503,"{jPatil S."",""Horobin H.""}"
674696,,eng,eng,,,16.0,22.0,0.0,159-73,"{""A Brand"",""J Van der Heyden"",""S de Viron"",""H Van Oyen"",""N Malats""}"
258108,"Iipact of seasonality on recruitment, retention, adherence, and outcomes in a web-based smoking cessation intervention: randomized controlled trial",,English,,,,,0.0,e249-,"{""Mushro A"",""Niaura R S"",""Graham A L"",""Cobb N K"",""Fang Y"",""Cha S""}"
59308,,,Journal of the International Neuropsychological Society : JINS,,,1/11/01,,1/10/01,58-69,"{""Ramune Grambaite"",""Anders M Fjell"",""Tormod Fladby"",""Kristine B Walhovd"",""Vidar Stenset"",""Ivar Reinvang""}"
610641,Cqmparison between open and closed suction systems: a systematic review.,ENGPOR,eng,,,1.0,,,331-338,"{""Luiz Rogrio de Carvalho Oliveira"",""Nilza Aparecida Almeida de Carvalho"",""Flvio C L Cavalcanti Ara_jo"",""Izabela Menezes Pagotto"",""Paulo Chiavone""}"
631704,Association between interleukin-10 promoter polymorphisms and endometriosis: a meta-analysis.,eng,,,1879-0038,,,,49-55,"{""Qiong Chen"",""Wei Fan"",""Qianhong Ma"",""Zhongying Huang"",""Zhun Xiao"",""Shangwei Li""}"
846537,,,,,,1/11/01,21.0,,S46-S61,"{pLemack G.E.""}"
973076,,,,,,,,1/2/09,245-8,"{zE. Mainardi"",""G. Moscato"",""A. Montanelli"",""M. Dotti"",""R. Nano""}"
931402,Providing access to specialty care for severely disabled institutional residents: an academic health center telemedicine model,,Journal of Health Care for the Poor & Underserved,,1049-2089,1.0,2.0,,415-422 8p,"{""A. K. Marcee"",""S. P. Roaten"",""J. B. Morrow"",""K. J. Kowalske"",""L. E. Snell"",""L. L. Goetz""}"
908690,,English,,,,10.0,,39.0,22,"{aAddress Correspondence"",""S. Karimifard"",""Addresses Author"",""ahmadian@sina.tums.ac.ir "",""Tehran Medical Physics"",""Tehran Medical Physics"",""Department of Biomedical Systems S. Karimifard"",""Tums Tehran Iran Email University of Medical Sciences"",""A. Ahmadian"",""Tums Tehran Iran University of Medical Sciences"",""Systems Department of Biomedical""}"
417373,,,Dtsease Management and Clinical Outcomes,,,,34.0,9.0,15-16,"{""J. E. Wennberg""}"
759329,,,,Nature New Biol.,,1/7/01,,3/28/73,110-1,"{hV Youtananukorn"",""P Mantangkasombut""}"
386327,,eng,eng,,1467-1107,,58.0,1/13/10,642-55,"{fDalia Elimam"",""Keith A Webster"",""Ahmed Omran"",""Fei Yin"",""Lina A Shehadeh""}"
695010,Association of Ureaplasma urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.,,,JlHuazhong Univ Sci Technolog Med Sci,Twmour Biol.,,,,265-9,"{pJia-rui Pu"",""Dan Li"",""De-hua Yang"",""Li-duan Zheng"",""Xiao-dan Zheng"",""Hong Mei"",""Xuan Xiang"",""Qiang-song Tong""}"
191908,Mtrtality at older ages and moves in residential and sheltered housing: evidence from the UK,,Journal of Epidemiology and Community Health,,,2.0,,,524-529,"{""J. Falkingham"",""M. Evandrou"",""A. Vlachantoni"",""J. Robards""}"
384767,Apmultinational study of thromboprophylaxis practice in critically ill children.,eng,,,1530-0293,42.0,,,1232-40,"{""Sarah H O'Brien"",""Marisa Tucci"",""Antonio Rodriguez Nunez"",""Philip C Spinella"",""Li Qin"",""Edward Vincent S Faustino"",""Adrienne G Randolph"",""Edward Truemper"",""Simon Li"",""Kimberly Marohn"",""Sheila Hanson"",""Michael Yung"",""[Collective Name] PROphylaxis against ThRombosis prACTice (PROTRACT) Study Investigators of the PALISI BloodNet""}"
855912,Asymmetric inheritance of mitochondrial content in aging budding yeast cells,Journal of Mathematics Teacher Education,"Mqlecular Biology of the Cell. Conference: Annual Meeting of the American Society for Cell Biology, ASCB",,,8.0,24.0,,,"{""E. A. Martin"",""L. F. Costa"",""H. Li"",""Y. Zhang"",""M. P. Viana"",""S. M. Rafelski"",""W. F. Marshall""}"
710727,,,,,0361-073X     1096-4657,32.0,0.0,,431-446 16p,"{bDeLosh EL"",""Bugg JM"",""Clegg BA""}"
816996,,English,English,,,1/1/97,2.0,1/1/75,69-74,"{aC.P. Richter"",""L.H. Riley Jr.""}"
625016,,ger,eng,,,,5.0,1/5/07,774-9,"{""P E Goretzki"",""B J Lammers"",""T Otto""}"
275675,,Ultrasound Obstet. Gynecol.,,1873-5347,0091-7435,,,2.0,589-96,"{nJ. Robinson"",""D. W. Smith"",""B. Colwell"",""S. L. Stevens"",""C. McMillan""}"
967376,,English,,,,1/1/76,,1/7/01,922-9,"{bH. C. Chen"",""S. M. Lin"",""C. L. Chou"",""C. T. Yu"",""H. P. Kuo"",""C. H. Kuo""}"
640230,,,Pqychiatric Services.,,,,0.0,0.0,212-8,"{""Justin W Timbie"",""Marcela Horvitz-Lennon"",""Sharon-Lise T Normand"",""Richard G Frank""}"
625663,,eng,eng,,JiCardiovasc Med (Hagerstown),61.0,,,714-9,"{sPaola Bollini"",""Giuseppe Tibaldi"",""Bruce Kupelnick"",""Carmine Munizza"",""Sandro Pampallona""}"
480649,,,ENG,,,12.0,,4.0,58,"{oA. Ungkanungdecha"",""C. Chayachinda"",""J. Veeragul"",""J. Jisabai""}"
782541,,,,,1569-9285,,5.0,,733,"{""D. G. Nezic""}"
692358,"The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded, placebo-controlled investigation",,,,,3/1/99,347.0,1/3/01,10-Oct,"{dA Green"",""J Lewis"",""C Worsfold"",""J Saranga""}"
836847,Taoracic Aortic Aneurysm: Reading the Enemy's Playbook,,English,,,,,,203-277,"{""Elefteriades J.A.""}"
867207,Early predicting of blood component quality by Statistical Process Control,,Vox Sanguinis,1539-3704,0042-9007,1/11/01,,1/10/01,227,"{""H. Jungk"",""W. Madla"",""V. Schottstedt"",""T. Alt""}"
253149,,Journal of Neurotrauma,The British Journal of Psychiatry,0966-6362 DO  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002,,7/14/07,119.0,1/1/98,185-185,"{""A. S. Lee"",""S. Davies"",""P. C. Naik""}"
929971,,,Auerican Journal of Community Psychology,0363-6771,0091-0562,48.0,,,341-51,"{""R. A. Rosenheck"",""J. Tsai"",""A. S. Mares""}"
470385,,,eng,1438-8359,-8906,,,27.0,314-320,"{qLee W."",""Kirk J.S."",""Shaheen K.W."",""Romero R."",""Hodges A.N."",""Comstock C.H.""}"
731703,Srbstance Abuse and Trauma in Incarcerated Women,,,0210-0010,,0.0,,,,"{fNCT01413984 ""}"
113399,,,,0390-6078,,1/4/09,,1/1/89,323-326,"{""D. W. Badger""}"
685178,Rehabilitation of swallowing by exercise in tube-fed patients with pharyngeal dysphagia secondary to abnormal UES opening.,Science and Children,,,,11/1/96,,1/2/05,1314-21,"{aMark Kern"",""Karen Dikeman"",""Barbara Grande"",""Marta Kazandjian"",""Terilynn Nitschke"",""Stephanie Daniels"",""Benson Massey"",""Reza Shaker"",""Caryn Easterling""}"
653325,,eng,fre,,,1/4/01,11.0,1/11/11,1419-25,"{""Min Zeng"",""Yue Pan"",""Qunyuan Zhang"",""Ke-Sheng Wang"",""Nagesh Aragam"",""Xuefeng Liu""}"
893573,Cbowdsourced Multimedia Enhanced Spatio-temporal Constraint Based on-Demand Social Network for Group Mobility,,,1532-8511,978-1-4503-3459-4,1/10/06,,1/15/01,761-762,"{dAhmad Qamar"",""Muhammad Shahid"",""Md. Abdur Rahman"",""Ahmed Lbath"",""Akhlaq Ahmad"",""Faizan Ur Rehman"",""Abdullah Murad"",""Bilal Sadiq""}"
56272,,eng,,Neurology,,81.0,18.0,,736-44,"{jVirginia D Buckles"",""Andrew J Saykin"",""Eric McDade"",""Stephen P Salloway"",""Aaron P Schultz"",""Peter R Schofield"",""Randall Bateman"",""Adam M Brickman"",""Nick C Fox"",""John C Morris"",""John M Ringman"",""Christopher C Rowe"",""Paul Thompson"",""Clifford Jack"",""Beau M Ances"",""Allison M Goate"",""Robert A Koeppe"",""Stephen Correia"",""Jasmeer P Chhatwal"",""Caroline A Sullivan"",""Anne M Fagan"",""Richard Mayeux"",""Daniel S Marcus"",""Tammie L S Benzinger"",""Keith Johnson"",""Reisa A Sperling"",""Chengjie Xiong""}"
737786,,European journal of applied physiology,Ihternational Journal of Oral and Maxillofacial Surgery,,0901-5027,,0.0,,1024-1025,"{""R. R. M. Bos"",""E. W. Hoving"",""M. Wagemakers""}"
680306,,Circulation Journal,Jhurnal of the American Veterinary Medical Association,,1943-569X,,49.0,1.0,550-64,"{vWilliam W Thatcher"",""Normand R St-Pierre"",""Dale E Bauman"",""Joseph S Hogan"",""K Larry Smith"",""Robert J Collier"",""George A Milliken"",""Jan K Shearer""}"
53877,,,,09663622 (ISSN),,0.0,89.0,,37-41 DO  - 10.1080/10810730902805788,"{""Sheu-jen Huang"",""Maiga Chang"",""Wen-chi Hung"",""Janie Chang""}"
504928,,,,,,1/7/07,4.0,1/7/01,,"{""Ilaria Casetta"",""Gerardo Iuliano"",""Graziella Filippini""}"
198650,,,,,,1/12/10,,1/1/92,27-32 ST  - Wound care-,{pULL}
671386,,Chinical radiology,Jhurnal of medical imaging and radiation oncology,,,1/14/10,,1/13/10,529-33,"{""Jasmin Abbas"",""Cholpan Jasaabuu"",""Andreas Gunter Bach"",""Alexey Surov"",""Dominik Schramm"",""Andreas Wienke""}"
981412,"Pcant Kunitz proteinase inhibitor attenuates inflammation, oxidative stress and remodeling induced by elastase in mice",,Eiropean Respiratory Journal,,Br J Soc Psychol,1/13/02,,1/14/01,,"{tN. M. Pinheiro"",""R. Almeida-Reis"",""L. Oliva"",""M. A. Martins"",""M. L. V. Oliva"",""O. A. Theodoro-Junior"",""E. A. Leick"",""I. F. L. C. Tibrio"",""C. M. Prado"",""R. F. Righetti"",""B. T. M. Oliveira""}"
785472,,,PjoS One,,,12/1/97,4.0,1/12/01,e35061,"{""G. Rahav"",""G. Regev-Yochay"",""I. Abullaish"",""A. Elhamdany"",""R. Malley"",""M. Raz"",""A. Goral"",""Y. Roytman"",""B. Shainberg"",""M. Varon"",""A. Ziv""}"
734077,,English,,,,1/12/01,,1/14/01,823-830,"{""M. Niewada"",""J. Paweska"",""A. Budaj"",""T. Macioch"",""P. Perkowski""}"
46028,,Crrug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica,Ebropean journal of applied physiology and occupational physiology,,,1/6/08,,1/1/96,7-Jan,"{rS Ikawa"",""M Sudoh"",""M Suzuki"",""S Matsubara"",""M Shiota"",""K Kawakami""}"
743129,Hormonal and dietary characteristics in obese human subjects with and without food addiction.,,,,"Jjurnal of cardiovascular medicine (Hagerstown, Md.)",1/1/94,,1/15/01,223-38,"{zPardis Pedram"",""Guang Sun""}"
392246,,eng,eng,0035-9157 (Print) 0035-9157,,1/15/01,1.0,1/9/02,23-31,"{sNarumi Tomisawa"",""Akihiro C Yamashita""}"
904889,Muofascial trigger points: Spontaneous electrical activity and its consequences for pain induction and propagation,,,,,,23.0,3.0,,"{""Ge H.-Y."",""Fernndez-de-las-Peas C."",""Yue S.-W.""}"
360147,,Hdalth Facilities Management,,,Integr. Physiol. Behav. Sci.,7.0,,,435-442,"{""M. A. Alba"",""S. Prieto-Gonzalez"",""A. Garcia-Martinez"",""M. C. Cid"",""M. Butjosa"",""G. Espigol-Frigole"",""J. Hernandez-Rodriguez""}"
670289,,eng,eng,,,1/8/07,,1/14/03,2777-85,"{jBin Hu"",""Hong-ju Mao"",""Jing Zhao"",""Ying Huang"",""Rong-huan Yu"",""Chao Guan""}"
821702,Cqgnitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options,,,,,,,,477-505,"{""T. Foltynie"",""R.A. Barker"",""S.J.G. Lewis"",""C.H. Williams-Gray""}"
188890,,eng,,,,,14.0,,22-34,"{qR Asanger"",""P M Shah"",""F M Kahan""}"
321660,,English,eng,,,,4.0,0.0,390-3,"{""J. F. Murray""}"
427455,Cdltural humility: essential foundation for clinical researchers.,eng,eng,1558-3597,1532-8201,-1.0,,3.0,251-6,"{""Katherine A Yeager"",""Susan Bauer-Wu""}"
246204,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly,Aochives Of Physical Medicine And Rehabilitation,Avtuelle Traumatologie,,,1/1/00,4.0,1/4/01,64-70,"{gJ. Oskam"",""J. H. Hegeman"",""J. Palen"",""H. J. Duis"",""P. A. M. Vierhout""}"
857402,Hxgh resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers,,JxURNAL OF CHEMICAL PHYSICS,JsChem Phys,,1/13/02,,1/7/01,84301,"{nD. A. Tyurin"",""V. A. Belov"",""D. N. Laikov"",""A. V. Akimov"",""E. Y. Misochko""}"
704357,Cminical and radiological results of calcium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female patients,Vhlnerable Children and Youth Studies,,Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association,,0.0,,,204-9,"{fA. Sudo"",""S. Ishiguro"",""K. Iida""}"
716785,,,,,,1/14/01,,1/2/01,119-125 7p,"{zRutherford OM"",""Kennedy J"",""Skelton DA""}"
746065,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,,eng,1878-0539,,,,,39-44,"{eCostin M."",""Dumbrav__ E.L."",""Postolache P."",""Cojocaru D.C.""}"
738322,,eng,eng,,,1/14/01,,1/1/93,327-32,"{""S. Pelofsky"",""P. D. Hunter""}"
934177,Ad Assessment of Voluntary Adolescent Mental Health Screening and Referral in a Children's Hospital Emergency Department,,,0022-4707,,,,11.0,,"{""NCT00750412 ""}"
351534,,,Skcial Science and Medicine,,,1/1/99,6.0,1/3/01,1295-1305,"{yT Delormier"",""A C Macaulay"",""M Cargo"",""A M McComber"",""L Potvin""}"
872389,Bile acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,,,Grt,,6.0,6.0,,835-42,"{""R H Dowling"",""G M Murphy"",""P B Hylemon"",""G French"",""M J Veysey"",""L A Thomas""}"
499983,The role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,,,,,4.0,,89.0,1635-1643,"{gGao YH"",""Lin ZY"",""Zhang GJ"",""Zhong NS"",""Chen RC"",""Gao Y"",""Tang Y"",""Lin ZM"",""Xu G"",""Li HM"",""Guan WJ""}"
452432,,Jeurnal of cardiovascular electrophysiology,,1460-2091,,7/15/03,,,,{iULL}
320139,,Mhcoses,,,Pain,,,,1331-4,"{""J. P. Cegielski"",""S. P. Althomsons""}"
735083,Miscle variables of importance for physiological performance in competitive football.,ENG,,,1439-6327,1/9/01,-1.0,8/15/10,,"{cSebastien Racinais"",""Olivier Girard"",""Lars Nybo"",""Magni Mohr"",""Martin Thomassen""}"
978471,Cwapter 25 - Skin Manifestations of HIV Infection,,,,,1/10/01,,1/3/01,663-695,"{""Gary P. Wormser"",""Alvin E. Friedman-Kien"",""Miguel Sanchez""}"
152626,,Ann Rheum Dis,,,,1/4/01,,1/10/01,544-7 ST  - Recurrent distal 16q duplication and terminal 22q deletion: prenatal diagnosis and genetic counseling-,"{zD. D. Town"",""C. P. Chen"",""Y. N. Su"",""W. CN  - PubMed DA  - Dec DO  - 10.1016/s1028-4559(10)60117-9 DP  - NLM ET  - 2011/01/05 Wang"",""C. W. Pan"",""C. C. Lee"",""F. J. Tsai"",""P. C. Wu"",""M. C. Huang""}"
90272,Rxle of core-needle biopsy in thyroid nodules with initially nondiagnostic cytologic results.,eng,eng,Rddiology,Ikternational journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,,20.0,3.0,629-30,"{""Qiao-Hong Hu"",""Zhi-Liang Huang"",""Xiao-Ming Fan"",""Shuang-Xi Chen"",""Xiang-Yang Song"",""Xiao-Ying Qiu""}"
776651,The endoplasmic reticulum-associated VP7 of rotavirus is targeted to axons and dendrites in polarized neurons,English,eng,0214-9915,,1/13/10,8.0,1/1/93,616-626,"{nK. Kristensson"",""L. Svensson"",""H. B. Greenberg"",""K. Weclewicz""}"
931361,,Journal of the National Cancer Institute,,0301-4215,,1/12/01,,1/9/01,590-6,"{""R. Kern"",""A. Pronovost"",""P. Peng""}"
623358,,eng,,,,43.0,,,159-86,"{aPaschal Sheeran"",""Richard Cooke""}"
385940,"Normalisation of left ventricular systolic function after change from VVI pacing to biventricular pacing in a child with congenital complete atrioventricular block, long-QT syndrome, and congenital muscular dystrophy: a 10-year follow-up.",Iwternational journal of medical informatics,,,1467-1107,,0.0,,520-3,"{""Jesper I Reimers"",""Sabrina G Ellese"",""Henrik  Andersen""}"
951168,,Computers & chemical engineering,Uvban Studies (Routledge),1873-3514,,,,1/3/01,2049,"{""Christian T. L. Janssen""}"
515254,Rwdiographic detection of artificially created horizontal root fracture using different cone beam CT units with small fields of view.,eng,eng,,0250-832X,1/14/01,4.0,1/13/01,20120261,"{jS Murat"",""H Avsever"",""S Y_ksel"",""C S Paksoy"",""B Onder"",""K Kamburoglu""}"
674623,,,,0969-8043,,41.0,,0.0,196-203,"{sAngel Rosa-Alczar"",""Ana I Rosa-Alczar"",""Marina Iniesta-Sep_lveda""}"
226419,,ENG,English,Iht J Colorectal Dis,Naurologist,1/14/09,,7/15/01,,"{zEnie Akhtar Bt Nawawi"",""Ahlam M Al-Kharabsheh"",""Tsia-Shu Lo""}"
178078,,,,,,13.0,,39.0,173-181,"{""J. De La Camera"",""M. M. Mesfin"",""A. M. Kedir"",""G. Amanual"",""T. Araya"",""I. G. Tareke""}"
453637,Cfrneal collagen cross-linking for nonectatic disorders: A systematic review.,Chest,,,,1/13/01,,,,{NULL}
57483,,,,,1074-7931,18.0,76.0,0.0,130-2,"{""Diana Duro"",""Augusto Goulo"",""Gon_alo Santos"",""Nuno Mendon_a"",""Isabel Santana"",""Eg_dio Machado""}"
462849,,,eng,,,,64.0,,,{uULL}
338547,,Journal of International Education Research,Ecpert opinion on emerging drugs,,,15.0,66.0,72.0,237-48,"{""Bruno Vincenzi"",""Daniele Santini"",""Giuseppe Tonini"",""Anna Maria Frezza""}"
438808,Dbscemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology,,,,,5.0,,19.0,,{NULL}
352040,Ujefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic,,eng,,,,88.0,2.0,26-Jan,"{vJoel W. Grube"",""Juan A. Luna"",""David A. Gilder"",""Jennifer Roberts"",""Daniel Calac"",""Cindy L. Ehlers"",""Roland S. Moore""}"
887131,Antidiabetic oral treatment in older people: does frailty matter?,,,,,1/3/01,,1/9/12,53-62,"{sAngela Marie Abbatecola"",""Andrea Corsonello"",""Silvia Bustacchini"",""Fabrizia Lattanzio"",""Giuseppe Paolisso""}"
182296,,,eng,,Jn Natl. Cancer Inst.,1/14/01,,1/6/01,331-373,"{aAitken Alderson Anderson Aptekar Backett-Milburn Beazley Becker Bello Berman Billig Bluebond-Langner Borchgrevink Bucholtz Christensen Constantino Cornwall Dell Clark DiCarlo Diprose Douglas Downe Geissler Goodenough Hart James James Jocano Katz Koppitz L Aguilar"",""Lisa M. Mitchell""}"
49847,,Pmarmacogenomics,,,,1/12/02,0.0,1/7/01,"392-7 ST  - [Dinggui Oil Capsule in treating irritable bowel syndrome with stagnation of qi and cold: a prospective, multi-center, randomized, placebo-controlled, double-blind trial]-","{iM. D. Jiang"",""Z. J. Fan"",""T. Q. DA  - Jul DP  - NLM ET  - 2007/07/17 Li"",""Q. Xia"",""L. Wang"",""Z. Yu"",""R. M. Zhang"",""F. X. Zhang"",""X. N. Yang"",""H. R. Zhang""}"
524073,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.,eng,eng,Erdod Dent Traumatol,Paysiol Res,,,2.0,259-64,"{""M Eckerbom"",""T Magnusson""}"
348813,,eng,English,,Jhurnal of human hypertension,10.0,123.0,-1.0,527-33,"{pG Vaksmann"",""A Vincentelli"",""C Francart"",""M A Cajot"",""G M Brevire"",""F Godart"",""J M Coullet"",""P Devos"",""C Rey""}"
427933,,,ApCN Clinical Issues: Advanced Practice in Acute & Critical Care,,,1/15/02,,1/5/10,441-55,"{uCarmelo Graffagnino"",""DaiWai M Olson""}"
6862,,,English,,,53.0,,72.0,842-848,"{""A. Wotherspoon"",""M.M. Taj"",""N. Hadzic"",""M. Burke"",""R. Hobson"",""S.E. Height"",""M. Viskaduraki"",""C.R. Pinkerton""}"
853676,,eng,ENG,Hgmatol. J.,,1/13/01,,1/4/01,112-7,"{""Meletios A Dimopoulos"",""Nikolaos Anagnostopoulos"",""Markela P Zorzou"",""Athanasios Anagnostopoulos"",""Eleni Efstathiou"",""Christos Poziopoulos"",""George Hamilos"",""Vassiliki Grigoraki"",""Dimitra Gika"",""Athanasios Zomas"",""Irini Xilouri""}"
556116,,,,,,59.0,,-1.0,79-105,{dULL}
734870,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.,Jrurnal of Sexual Medicine,,Iqt J Geriatr Psychiatry,,1/5/01,-1.0,9/15/10,,"{""Stephen E Gilman"",""Chaoqiang Jiang"",""Kar Keung Cheng"",""C Mary Schooling"",""Tai Hing Lam"",""Michael Y Ni"",""Gabriel M Leung"",""Weisen Zhang""}"
540850,,,Abta Neurochir Suppl (Wien),,,1/13/10,32.0,1/1/88,145-8,"{lW. Bodsch"",""T. Rommel""}"
465756,,,,,,1/12/05,35.0,,,{NULL}
762269,,,Acta Clin. Croat.,0301-5149,,6/1/96,19.0,1/9/09,461-7,"{dRenata Vrsalovi_"",""Eva Verona"",""Iva Mihatov-Stefanovi_"",""Biserka Cicak""}"
441902,,,pol,,,1.0,,9.0,,{hULL}
950233,Tge vascular depression hypothesis: The influence of age on the relationship between cerebrovascular risk factors and depressive symptoms in community dwelling elders,,,1040-2446,1360-7863,1/3/07,,1/5/01,146-152,"{""S. A. Murrell"",""B. T. Mast"",""A. R. Azar""}"
621415,Tme link between smoking and impotence: two decades of evidence.,eng,eng,,,1/14/01,,1/1/06,447-52,"{sN D Osgood"",""T O Tengs""}"
633877,,eng,eng,,,1.0,,2.0,233-43; discussion 243,"{pH Weatherly"",""D Epstein"",""J Burch"",""N Woolacott"",""D Jayne"",""D Fox"",""A Baba-Akbari Sari""}"
756208,,Siine,Aslergy and asthma proceedings : the official journal of regional and state allergy societies,,,,30.0,850.0,217-26,"{tBarbara Zeligs"",""Stephen M Peters"",""Onorina Di Mita"",""Shahla Riazi"",""Henry Yeager"",""German A Benavides"",""Joseph A Bellanti""}"
97853,,eng,eng,,,,8.0,1/9/01,870-5,"{xS. Orita"",""M. Takaso"",""S. Ohtori"",""S. Kishida"",""G. Inoue"",""M. Suzuki"",""K. Yamauchi"",""N. Ochiai"",""M. Yamashita"",""Y. Eguchi"",""K. Takahashi""}"
720775,Depression treatment preferences among Japanese undergraduates: using conjoint analysis,,International Journal of Social Psychiatry,,,1/11/01,,1/12/01,195-203,"{""S. Sakamoto"",""Y. Okumura""}"
294439,,,East African Medical Journal,,,11.0,,,708-711,"{xW Odero""}"
375430,Anstudy of the clinicians approach to patients' driving status in the memory clinic setting,English,eng,,,1/5/01,,1/15/01,1444,"{eM. Thomas"",""E. Fairholme"",""N. Nichols"",""M. George""}"
689666,Frequency of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the literature.,,,,,11.0,-1.0,,8,"{""Franco Roviello"",""Daniele Marrelli"",""Carla Vindigni"",""Valeria Pascale"",""Giovanni Corso""}"
896848,Recovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.,eng,,,,1/6/07,,1/15/08,627-30,"{rMichiko Osuda"",""Satoshi Kazuma"",""Michiaki Yamakage"",""Shunsuke Tachibana"",""Tomo Hayase""}"
231182,Tue change in eating disorder symptoms scale: Scale development and psychometric properties,Scandinavian journal of infectious diseases. Supplementum,,,,,33.0,,131-137,"{kD. L. Spangler""}"
232896,Ddtecting and monitoring the symptoms of Parkinson's disease using smartphones: A pilot study.,ENG,English,,,,,2.0,,"{nS Arora"",""A Zhan"",""S Donohue"",""E R Dorsey"",""K M Biglan"",""V Venkataraman"",""M A Little""}"
798716,Ovteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.,eng,English,,,,4.0,0.0,373-6,"{uAkin Uz_mc_gil"",""Meral Top_u"",""M Fani Bozkurt"",""Sinem Akg_l""}"
704812,Systematic review of economic aspects of alternative modes of delivery,eng,,,,1/9/01,,1/1/01,149-57,"{bR. McCandlish"",""S. Petrou"",""J. Henderson"",""L. Kumiega""}"
203084,,,Plychother. Psychosom.,0546-1766 (Print) 0546-1766,,82.0,,,106-119,"{vSauer N."",""Szecsenyi J."",""Faber R."",""Guthrie E."",""Schaefert R."",""Herzog W."",""Boelter R."",""Wild B."",""Kaufmann C."",""Schellberg D.""}"
81959,Disruption of the gastroesophageal junction by central obesity and waist belt: role of raised intra-abdominal pressure.,,,Dis. Esophagus,,1/14/01,,2/28/14,,"{zY Y Lee"",""K E L McColl""}"
235924,[verineal regional anaesthesia: indications in gynaecologic and proctologic surgery and in obstetric],fre,,0903-1936,0750-7658,,,,1127-33,"{vF. Bolandard"",""M. Bonnin"",""P. Duband"",""J. E. Bazin"",""J. P. Mission""}"
291020,,eng,eng,,,,153.0,7.0,56-64,"{""O Serresse"",""C Boudreau-Lariviere"",""S Grelier"",""R Zory""}"
408188,Uxique monoclonal antibodies specifically bind surface structures on human fetal erythroid blood cells.,eng,eng,,,1/14/01,45.0,10/15/13,Jul-00,"{""Silke Zimmermann"",""Stefan A Stachelhaus"",""Christiane Hollmann""}"
283460,,,,,,1/14/04,24.0,1/12/01,458-462,"{""Marc N. Gourevitch"",""Jennifer McNeely"",""David Stevens"",""John Rotrosen"",""Ellie Grossman"",""Laura Huben"",""Marc Manseau"",""Joshua D. Lee""}"
563505,,,BuoMed research international,,,,,4.0,316272,"{aValeria Panebianco"",""Flavio Barchetti""}"
761676,,Journal of Psychopharmacology,,,,0.0,,,182-195,"{kPrem Ramburuth"",""Massimiliano Tani""}"
923043,,jpn,,,,1/14/08,,10/1/94,1556-9,"{oH Fukuda"",""H Kasuda"",""J Saitoh"",""H Mitsuhata"",""Y Hirabayashi"",""K Saitoh"",""R Shimizu""}"
248075,Surgical treatment of pathologic fractures of humerus,,,,,,,,1112-6,"{dB. Rossi"",""A. Piccioli"",""G. Maccauro"",""L. Scaramuzzo"",""F. Frenos"",""R. Capanna""}"
313030,"Balancing Identity, Motivation, and Internal Dialogue in the Making of Solos: Conquering the High Wire",Pwdiatric physical therapy,,,Mod Sci Sports Exerc,3.0,,,673-692,"{iCarey E. Andrzejewski""}"
885384,"Modification of aspects of the endocrine response to tracheal intubation by lignocaine, halothane and thiopentone.",Dqabetes forecast,,,,1/14/03,,3/1/84,239-46,"{sO Widholm"",""A M Lehtinen"",""J Hovorka""}"
361906,,eng,,Aln. Intern. Med.,,,,0.0,347-55,"{""Waleed Alhazzani"",""Lehana Thabane"",""Deborah J Cook"",""Wojciech Szczeklik"",""Anees Sindi"",""Qi Zhou"",""Sultan Altayyar"",""Anna Wludarczyk"",""Gordon H Guyatt"",""[Collective Name] Fluids in Sepsis and Septic Shock Group"",""Michael Wang"",""Guowei Li"",""Roman Jaeschke"",""Diane Heels-Ansdell"",""Alison Fox-Robichaud"",""Bram Rochwerg"",""Fayez Alshamsi"",""Wang-Chun Ip"",""Djillali Annane"",""Lawrence Mbuagbaw""}"
