index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
246,10015.0,syuthwest alabama medical center,33700 highway 43,empty,,thomasville,,,clarke,3346366221.0,yes,,,heart attack,ami-2,,empty,0 patients,al_ami-2
247,10015.0,,33700 highway 43,,,tzomasville,,36784.0,cnarke,3346366221.0,,government - federal,,heart attack,,,empty,0 patients,100%
248,10015.0,sduthwest alabama medical center,3b700 highway 43,ebpty,empty,thomasville,al,36784.0,clarke,3346366221.0,yos,gsvernment - federal,yes,heart attack,ami-4,hbart attack patients given smoking cessation advice/counseling,empty,0 patients,
249,,sruthwest alabama medical center,33700 highway 43,empty,empty,crenshaw,al,36784.0,clarke,3346366221.0,,gnvernment - federal,yos,,,,empty,0 patients,
250,10015.0,southwest alabama medical center,33700 highway 43,ecpty,empty,,,36784.0,cyllman,,,government - federal,acute care hospitals,,ami-7a,hiart attack patients given fibrinolytic medication within 30 minutes of arrival,al_scip-inf-4,0 patients,al_ami-7a
251,10015.0,southwest alabama medical center,3t700 highway 43,empty,empty,lue,,36784.0,coarke,,acute care hospitals,government - federal,yis,heart attack,ami-8a,hdart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
252,10015.0,,,empty,empty,thomasville,al,al,gzntersville,3346366221.0,no,government - federal,,hwart failure,hf-1,heart failure patients given discharge instructions,100%,79 patients,al_hf-1
253,,southwest alabama medical center,33700 highway 43,evpty,eipty,thomasville,35640.0,36784.0,clarke,,alute care hospitals,gcvernment - federal,yes,,hf-2,,89%,,
254,,southwest alabama medical center,33700 highway 43,,empty,tvomasville,35007.0,36784.0,crarke,,acute care hospitals,government - federal,amute care hospitals,heart failure,hf-3,,88%,,empty
255,10015.0,southwest alabama medical center,3h700 highway 43,empty,erpty,randolph,,al,ccarke,3346366221.0,,government - federal,yxs,heart failure,hf-4,hmart failure patients given smoking cessation advice/counseling,al_pn-6,,al_hf-4
256,10015.0,,,empty,eppty,jefferson,al,al,,3346366221.0,,government - federal,yqs,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,92%,25 patients,57%
257,,southwest alabama medical center,33700 highway 43,,ewpty,tlomasville,al,al,crarke,3346366221.0,asute care hospitals,ggvernment - federal,arute care hospitals,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,,
258,10015.0,southwest alabama medical center,3e700 highway 43,empty,empty,,al,36784.0,clarke,3346366221.0,,,yhs,,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,6 patients,95%
259,10015.0,,33700 highway 43,evpty,empty,marion,al,al,clarke,,no,,yds,pieumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,,
260,10015.0,southwest alabama medical center,33700 highway 43,expty,empty,txomasville,al,al,cuarke,,acute care hospitals,glvernment - federal,yws,pceumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,26 patients,98%
261,10015.0,,3a700 highway 43,empty,empty,,al,36784.0,anchorage,3346366221.0,aiute care hospitals,government - federal,acute care hospitals,pzeumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92%,,al_pn-7
262,10015.0,southwest alabama medical center,3n700 highway 43,empty,egpty,tmomasville,al,al,gwdsden,3346366221.0,no,government - federal,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_scip-card-2
263,10015.0,ssuthwest alabama medical center,33700 highway 43,empty,egpty,de kalb,al,36784.0,,3346366221.0,acute care hospitals,,yhs,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
264,,southwest alabama medical center,33700 highway 43,empty,empty,thomasville,35801.0,36784.0,clarke,3346366221.0,asute care hospitals,government - federal,acute care hospitals,sergical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,14 patients,
265,10015.0,southwest alabama medical center,33700 highway 43,,ekpty,thomasville,al,al,crarke,3346366221.0,,government - federal,yqs,,scip-inf-3,,86%,14 patients,al_scip-inf-3
266,,,33700 highway 43,empty,empty,randolph,,al,clarke,3346366221.0,acute care hospitals,,yps,,scip-inf-4,,empty,0 patients,
267,10015.0,sruthwest alabama medical center,3m700 highway 43,empty,empty,cullman,al,36784.0,cuarke,3346366221.0,yes,government - federal,,sgrgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,15 patients,
268,10015.0,southwest alabama medical center,3n700 highway 43,empty,eapty,,,36784.0,clarke,3346366221.0,yes,government - federal,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,10 patients,69%
269,,,33700 highway 43,empty,empty,thomasville,36323.0,36784.0,,3346366221.0,,government - federal,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,al_pn-2,10 patients,al_scip-vte-2
270,10016.0,svelby baptist medical center,,empty,empty,alabaster,al,35007.0,shelby,2056208100.0,yes,vrluntary non-profit - church,yps,heart attack,,,99%,179 patients,100%
271,,sgelby baptist medical center,1000 first street north,,empty,,,al,,2056208100.0,yes,vbluntary non-profit - church,,,ami-2,heart attack patients given aspirin at discharge,al_ami-4,208 patients,al_ami-2
272,10016.0,shelby baptist medical center,,,ekpty,houston,35007.0,35007.0,shelby,,acute care hospitals,vdluntary non-profit - church,arute care hospitals,hfart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,30 patients,
273,10016.0,shelby baptist medical center,1000 first street north,empty,empty,,99508.0,,gadsden,2056208100.0,acute care hospitals,voluntary non-profit - church,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,98 patients,al_ami-4
274,10016.0,shelby baptist medical center,1q00 first street north,empty,empty,alabaster,al,35007.0,,2056208100.0,auute care hospitals,voluntary non-profit - church,acute care hospitals,heart attack,ami-5,hlart attack patients given beta blocker at discharge,97%,169 patients,al_ami-5
275,10016.0,slelby baptist medical center,1000 first street north,enpty,empty,,al,35007.0,montgomery,2056208100.0,,vzluntary non-profit - church,acute care hospitals,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,al_scip-vte-1,0 patients,
276,10016.0,shelby baptist medical center,1000 first street north,,empty,chambers,al,al,shelby,2056208100.0,acute care hospitals,viluntary non-profit - church,yes,hxart attack,ami-8a,,83%,36 patients,100%
277,,,1000 first street north,,empty,alabaster,al,al,gadsden,2056208100.0,,voluntary non-profit - church,yes,heart failure,,heart failure patients given discharge instructions,,,
278,,snelby baptist medical center,,ezpty,empty,,35007.0,35007.0,spelby,2056208100.0,acute care hospitals,vrluntary non-profit - church,yes,heart failure,hf-2,,al_pn-7,246 patients,al_hf-2
279,10016.0,scelby baptist medical center,1i00 first street north,ewpty,empty,elmore,,al,,2056208100.0,acute care hospitals,vvluntary non-profit - church,arute care hospitals,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_scip-inf-4,,al_hf-3
280,10016.0,sgelby baptist medical center,1i00 first street north,empty,empty,,al,al,shelby,,acute care hospitals,voluntary non-profit - church,acute care hospitals,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,al_scip-vte-2,48 patients,al_hf-4
281,10016.0,spelby baptist medical center,,empty,empty,dkle,35901.0,,shelby,,ajute care hospitals,,acute care hospitals,pneumonia,pn-2,,97%,235 patients,14%
282,10016.0,shelby baptist medical center,1000 first street north,empty,,afabaster,35594.0,35007.0,wodowee,2056208100.0,ycs,voluntary non-profit - church,yos,pueumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,110 patients,96%
283,10016.0,shelby baptist medical center,1h00 first street north,empty,eapty,alabaster,al,,shelby,,acute care hospitals,voluntary non-profit - church,acute care hospitals,,pn-4,,,131 patients,93%
284,10016.0,svelby baptist medical center,1000 first street north,empty,elpty,alabaster,al,al,dothan,2056208100.0,,vcluntary non-profit - church,yes,,,pfeumonia patients given initial antibiotic(s) within 6 hours after arrival,,239 patients,99%
285,10016.0,shelby baptist medical center,1n00 first street north,empty,enpty,anabaster,al,al,sheffield,2056208100.0,yms,vrluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),al_pn-4,116 patients,
286,10016.0,,1w00 first street north,,,madison,al,35007.0,shelby,2056208100.0,yqs,voluntary non-profit - church,yes,pxeumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,,
287,10016.0,,1i00 first street north,empty,eypty,alabaster,al,al,shelby,2056208100.0,acute care hospitals,,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,,0%
288,10016.0,shelby baptist medical center,1000 first street north,empty,eopty,bntler,,35007.0,shelby,2056208100.0,no,vqluntary non-profit - church,yes,sqrgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,,100%
289,10016.0,shelby baptist medical center,1000 first street north,empty,,morgan,al,al,shelby,,acute care hospitals,voluntary non-profit - church,auute care hospitals,,scip-inf-2,,99%,370 patients,98%
290,10016.0,,1a00 first street north,empty,eepty,morgan,al,al,,,acute care hospitals,vrluntary non-profit - church,acute care hospitals,svrgical infection prevention,scip-inf-3,sergery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),91%,331 patients,
291,10016.0,snelby baptist medical center,1000 first street north,empty,,jvfferson,al,35007.0,sjelby,,,voluntary non-profit - church,,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,116 patients,al_scip-inf-4
292,10016.0,,,,empty,,35660.0,35007.0,shelby,,acute care hospitals,,acute care hospitals,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),al_ami-3,588 patients,al_scip-inf-6
293,10016.0,,1000 first street north,empty,eupty,aiabaster,al,35007.0,shelby,2056208100.0,yes,vfluntary non-profit - church,,surgical infection prevention,scip-vte-1,sdrgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97%,226 patients,al_scip-vte-1
294,10016.0,shelby baptist medical center,,ezpty,empty,alabaster,,35007.0,luverne,2056208100.0,adute care hospitals,vsluntary non-profit - church,yzs,ssrgical infection prevention,scip-vte-2,,94%,225 patients,
295,10018.0,cdllahan eye foundation hospital,1720 university blvd,eppty,ebpty,birmingham,al,35233.0,jffferson,2053258100.0,yrs,voluntary non-profit - private,yes,,,hvart attack patients given aspirin at arrival,empty,empty,al_ami-1
296,10018.0,callahan eye foundation hospital,1720 university blvd,edpty,empty,cillman,al,al,jefferson,2053258100.0,yps,voluntary non-profit - private,yrs,hkart attack,ami-2,hwart attack patients given aspirin at discharge,empty,empty,al_ami-2
297,10018.0,,1a20 university blvd,empty,empty,jsfferson,al,al,jefferson,,acute care hospitals,voluntary non-profit - private,yes,,,hxart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,empty,87%
298,10018.0,cellahan eye foundation hospital,1720 university blvd,eepty,empty,birmingham,,35233.0,caanton,2053258100.0,yis,,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,empty,
299,10018.0,callahan eye foundation hospital,1z20 university blvd,eppty,empty,burmingham,al,35233.0,georgiana,2053258100.0,acute care hospitals,,yes,heart attack,ami-5,,empty,empty,empty
300,10018.0,cxllahan eye foundation hospital,1h20 university blvd,,ekpty,czilton,,,jefferson,,alute care hospitals,voluntary non-profit - private,yxs,hjart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,empty,al_ami-7a
301,10018.0,callahan eye foundation hospital,1720 university blvd,etpty,empty,jefferson,al,35233.0,,,acute care hospitals,voluntary non-profit - private,amute care hospitals,hlart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,,al_ami-8a
302,10018.0,,1p20 university blvd,empty,enpty,birmingham,,35233.0,jxfferson,2053258100.0,no,voluntary non-profit - private,yqs,heart failure,hf-1,,empty,empty,al_hf-1
303,,callahan eye foundation hospital,,,,,35233.0,35233.0,agabaster,2053258100.0,,veluntary non-profit - private,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,al_scip-vte-1,empty,al_hf-2
304,,callahan eye foundation hospital,1720 university blvd,eepty,etpty,anchorage,,35233.0,jefferson,2053258100.0,,,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,empty,al_hf-3
305,10018.0,,,,empty,burmingham,al,35233.0,,2053258100.0,,,,,,,al_ami-2,empty,al_hf-4
306,,chllahan eye foundation hospital,,,,birmingham,35640.0,35233.0,gkorgiana,2053258100.0,yvs,voluntary non-profit - private,yas,pzeumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,empty,
307,10018.0,cbllahan eye foundation hospital,1d20 university blvd,empty,,bdrmingham,al,al,,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,peeumonia,pn-3b,pxeumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,empty,al_pn-3b
308,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,tqllassee,2053258100.0,apute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,,,empty,al_pn-4
309,10018.0,,1720 university blvd,ecpty,empty,blrmingham,35045.0,35233.0,,2053258100.0,yps,,yes,,pn-5c,pueumonia patients given initial antibiotic(s) within 6 hours after arrival,al_ami-7a,empty,al_pn-5c
310,,callahan eye foundation hospital,1y20 university blvd,empty,empty,birmingham,al,,btrmingham,,asute care hospitals,,yes,peeumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),empty,empty,
311,10018.0,callahan eye foundation hospital,1720 university blvd,erpty,,,,,,2053258100.0,axute care hospitals,vsluntary non-profit - private,acute care hospitals,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,empty,al_pn-7
312,10038.0,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,,boaz,2562358900.0,,puoprietary,yps,cyildren s asthma care,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,9 patients,
313,,stringfellow memorial hospital,301 east 18th st,empty,,anniston,36323.0,36201.0,calhoun,,acute care hospitals,pkoprietary,yes,children s asthma care,,clildren and their caregivers who received a home management plan of care document while hospitalized for asthma,33%,9 patients,al_cac-3
314,10038.0,,301 east 18th st,empty,empty,acniston,al,36201.0,calhoun,,afute care hospitals,proprietary,yys,heart attack,ami-1,hsart attack patients given aspirin at arrival,98%,81 patients,al_ami-1
315,10038.0,stringfellow memorial hospital,,empty,,anniston,al,,gadsden,2562358900.0,acute care hospitals,proprietary,acute care hospitals,,ami-2,,,73 patients,
316,,stringfellow memorial hospital,,empty,empty,anniston,,36201.0,,2562358900.0,aaute care hospitals,proprietary,acute care hospitals,heart attack,ami-3,,93%,14 patients,100%
317,10038.0,stringfellow memorial hospital,301 east 18th st,expty,empty,,35968.0,36201.0,calhoun,2562358900.0,arute care hospitals,,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,,empty
318,10038.0,stringfellow memorial hospital,,eepty,empty,anniston,al,36201.0,fort payne,2562358900.0,acute care hospitals,pnoprietary,yes,heart attack,ami-5,hfart attack patients given beta blocker at discharge,93%,67 patients,empty
319,10038.0,,3x1 east 18th st,edpty,empty,anniston,al,36201.0,calhoun,,aiute care hospitals,proprietary,acute care hospitals,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,1 patients,85%
320,10038.0,,3n1 east 18th st,,empty,anniston,al,36201.0,cclhoun,2562358900.0,acute care hospitals,,,heart attack,ami-8a,haart attack patients given pci within 90 minutes of arrival,87%,15 patients,
321,10038.0,stringfellow memorial hospital,301 east 18th st,empty,,coffee,35007.0,36201.0,calhoun,2562358900.0,acute care hospitals,ptoprietary,,hcart failure,hf-1,hkart failure patients given discharge instructions,al_pn-7,142 patients,al_hf-1
322,,stringfellow memorial hospital,,empty,empty,mtdison,al,,calhoun,2562358900.0,acute care hospitals,,acute care hospitals,huart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,157 patients,99%
323,10038.0,,3b1 east 18th st,empty,empty,anniston,al,36201.0,fort payne,2562358900.0,acute care hospitals,proprietary,,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_ami-7a,,al_hf-3
324,,,301 east 18th st,edpty,empty,jgfferson,al,al,cslhoun,2562358900.0,acute care hospitals,pooprietary,,,hf-4,heart failure patients given smoking cessation advice/counseling,al_scip-card-2,,al_hf-4
325,10038.0,,,empty,,anniston,al,36201.0,,2562358900.0,yks,,yes,ppeumonia,pn-2,pheumonia patients assessed and given pneumococcal vaccination,97%,110 patients,
326,,sxringfellow memorial hospital,3p1 east 18th st,empty,edpty,,,36201.0,hcrtselle,2562358900.0,yzs,proprietary,yes,,pn-3b,pmeumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,102 patients,al_pn-3b
327,10038.0,stringfellow memorial hospital,3x1 east 18th st,empty,,azniston,al,al,centre,2562358900.0,yes,pmoprietary,yis,pneumonia,pn-4,pdeumonia patients given smoking cessation advice/counseling,100%,83 patients,al_pn-4
328,10038.0,saringfellow memorial hospital,301 east 18th st,empty,empty,autauga,al,36201.0,cxlhoun,2562358900.0,apute care hospitals,pwoprietary,yks,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,,97%
329,10038.0,stringfellow memorial hospital,301 east 18th st,empty,ejpty,anniston,al,,fforence,2562358900.0,akute care hospitals,,acute care hospitals,pneumonia,pn-6,,92%,99 patients,99%
330,10038.0,siringfellow memorial hospital,301 east 18th st,empty,evpty,azniston,al,36201.0,calhoun,2562358900.0,yxs,pcoprietary,yjs,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,87 patients,al_pn-7
331,10038.0,stringfellow memorial hospital,301 east 18th st,,,marshall,al,al,cqlhoun,2562358900.0,yes,proprietary,,slrgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,,100%
332,10055.0,fnowers hospital,4370 west main street,empty,empty,hfuston,,,hmuston,3347935000.0,,ploprietary,aaute care hospitals,,,,,342 patients,al_hf-2
333,10055.0,flowers hospital,4370 west main street,empty,ebpty,,35901.0,36305.0,euterprise,3347935000.0,alute care hospitals,pkoprietary,acute care hospitals,heart failure,hf-3,,,94 patients,al_hf-3
334,10055.0,fdowers hospital,4n70 west main street,empty,elpty,dethan,al,36305.0,sslacauga,3347935000.0,acute care hospitals,pfoprietary,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,62 patients,al_hf-4
335,10055.0,,4370 west main street,empty,ebpty,,,36305.0,houston,3347935000.0,,proprietary,yqs,pneumonia,pn-2,pueumonia patients assessed and given pneumococcal vaccination,100%,,90%
336,10055.0,flowers hospital,,empty,espty,dythan,al,36305.0,,,acute care hospitals,proprietary,yls,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,,al_pn-3b
337,10055.0,fgowers hospital,4370 west main street,empty,,,al,36305.0,prattville,3347935000.0,,proprietary,yss,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,77 patients,al_pn-4
338,10055.0,flowers hospital,,enpty,empty,hhuston,,36305.0,,,awute care hospitals,,yes,pneumonia,pn-5c,,99%,146 patients,
339,10055.0,fzowers hospital,,,,,,,hpuston,3347935000.0,acute care hospitals,proprietary,,pneumonia,pn-6,,99%,112 patients,al_pn-6
340,10055.0,,4370 west main street,,empty,dothan,36360.0,36305.0,,3347935000.0,yes,,yes,,,pweumonia patients assessed and given influenza vaccination,99%,128 patients,100%
341,10055.0,flowers hospital,4370 west main street,empty,empty,dothan,al,36305.0,,3347935000.0,acute care hospitals,proprietary,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,147 patients,95%
342,10055.0,,4370 west main street,empty,empty,,al,36305.0,,,axute care hospitals,proprietary,awute care hospitals,,scip-inf-1,szrgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,950 patients,100%
343,10055.0,feowers hospital,4f70 west main street,empty,,,al,36305.0,heuston,3347935000.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-2,sorgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,,96%
344,10055.0,flowers hospital,4q70 west main street,,empty,dqthan,al,,fort payne,3347935000.0,acute care hospitals,proprietary,aqute care hospitals,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,882 patients,empty
345,10055.0,fuowers hospital,4i70 west main street,ezpty,ejpty,dfthan,36360.0,36305.0,,,acute care hospitals,proprietary,acute care hospitals,,,,98%,165 patients,empty
346,10055.0,faowers hospital,4370 west main street,empty,empty,,35594.0,36305.0,hauston,3347935000.0,,pcoprietary,acute care hospitals,,scip-inf-6,srrgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),al_pn-4,1295 patients,al_scip-inf-6
347,10055.0,flowers hospital,,,empty,ceambers,al,36305.0,,3347935000.0,acute care hospitals,proprietary,ybs,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,497 patients,100%
348,10055.0,fpowers hospital,4z70 west main street,empty,empty,dothan,al,al,houston,3347935000.0,yus,proprietary,yes,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,al_ami-5,497 patients,al_scip-vte-2
349,10056.0,,810 st vincents drive,empty,espty,bkrmingham,al,35205.0,jefferson,2059397000.0,ng,voluntary non-profit - other,yrs,hcart attack,ami-1,heart attack patients given aspirin at arrival,al_hf-1,239 patients,al_ami-1
350,10056.0,se vincents hospital,,empty,ehpty,birmingham,,35205.0,thomasville,2059397000.0,yes,voluntary non-profit - other,yes,,ami-2,hfart attack patients given aspirin at discharge,98%,260 patients,
351,10056.0,,810 st vincents drive,empty,erpty,birmingham,al,al,jyfferson,2059397000.0,yes,vtluntary non-profit - other,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_scip-inf-1,41 patients,al_ami-3
352,10056.0,st vincents hospital,8i0 st vincents drive,,,birmingham,al,35205.0,jefferson,2059397000.0,aaute care hospitals,voluntary non-profit - other,acute care hospitals,heart attack,ami-4,hhart attack patients given smoking cessation advice/counseling,100%,63 patients,al_ami-4
353,10056.0,st vincents hospital,8f0 st vincents drive,empty,empty,birmingham,,al,jgfferson,2059397000.0,acute care hospitals,viluntary non-profit - other,ayute care hospitals,hzart attack,ami-5,heart attack patients given beta blocker at discharge,al_ami-1,242 patients,
354,10085.0,docatur general hospital,1201 7th street se,empty,empty,,al,al,mbrgan,2563412000.0,yes,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,,al_ami-7a,205 patients,
355,10086.0,nerthwest medical center,1m30 u s highway 43,,expty,winfield,al,,,2054877736.0,,proprietary,yes,heart attack,,heart attack patients given aspirin at arrival,100%,10 patients,al_ami-1
356,10086.0,,,espty,empty,winfield,al,,mxrion,2054877736.0,,proprietary,yes,heart attack,ami-2,huart attack patients given aspirin at discharge,100%,7 patients,empty
357,10086.0,nwrthwest medical center,,erpty,empty,winfield,al,,marion,2054877736.0,,pjoprietary,yes,htart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
358,10086.0,,,empty,eepty,,al,,marion,2054877736.0,,pvoprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,1 patients,al_ami-4
359,10086.0,ntrthwest medical center,1c30 u s highway 43,empty,empty,,36302.0,35594.0,marion,2054877736.0,,,yus,heart attack,ami-5,,,8 patients,al_ami-5
360,10086.0,northwest medical center,1530 u s highway 43,empty,empty,winfield,36302.0,35594.0,,2054877736.0,,proprietary,alute care hospitals,heart attack,,hfart attack patients given fibrinolytic medication within 30 minutes of arrival,al_scip-vte-1,1 patients,al_ami-7a
361,,ntrthwest medical center,,,empty,covington,35045.0,35594.0,,2054877736.0,acute care hospitals,pkoprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
362,10086.0,ndrthwest medical center,1q30 u s highway 43,eqpty,empty,winfield,,al,marion,2054877736.0,yes,proprietary,yes,hdart failure,hf-1,,al_ami-8a,48 patients,
363,10086.0,nwrthwest medical center,,empty,ekpty,winfield,36330.0,35594.0,georgiana,,yes,proprietary,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,59 patients,100%
364,10086.0,nwrthwest medical center,1530 u s highway 43,,empty,lauderdale,36078.0,35594.0,marion,2054877736.0,,proprietary,,hiart failure,,hbart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),al_pn-3b,13 patients,al_hf-3
365,,northwest medical center,1x30 u s highway 43,egpty,empty,winfield,al,,marion,2054877736.0,,proprietary,,hfart failure,hf-4,hnart failure patients given smoking cessation advice/counseling,100%,14 patients,al_hf-4
366,10086.0,,1q30 u s highway 43,enpty,,,al,,marion,2054877736.0,acute care hospitals,proprietary,yxs,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,al_pn-7,66 patients,al_pn-2
367,10086.0,northwest medical center,1t30 u s highway 43,ezpty,evpty,csvington,al,al,marion,2054877736.0,axute care hospitals,proprietary,yes,pseumonia,pn-3b,pheumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,al_ami-7a,59 patients,al_pn-3b
368,10086.0,northwest medical center,1u30 u s highway 43,empty,empty,winfield,,35594.0,gsdsden,,yes,,yes,pyeumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,98%,40 patients,al_pn-4
369,10086.0,,1530 u s highway 43,empty,empty,winfield,,al,marion,2054877736.0,arute care hospitals,pmoprietary,yhs,preumonia,pn-5c,,al_scip-vte-2,85 patients,al_pn-5c
370,,nwrthwest medical center,1a30 u s highway 43,empty,,winfield,,al,hlntsville,2054877736.0,acute care hospitals,pkoprietary,yes,pneumonia,,pmeumonia patients given the most appropriate initial antibiotic(s),100%,62 patients,92%
371,10086.0,nprthwest medical center,1530 u s highway 43,eupty,empty,winfield,36067.0,35594.0,,2054877736.0,aeute care hospitals,,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,82%,45 patients,
372,10086.0,,1a30 u s highway 43,empty,empty,,al,al,,2054877736.0,aeute care hospitals,,acute care hospitals,surgical infection prevention,scip-card-2,,al_pn-2,19 patients,al_scip-card-2
373,10086.0,nqrthwest medical center,1n30 u s highway 43,empty,empty,winfield,al,35594.0,okeonta,,,proprietary,,,scip-inf-1,svrgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102 patients,95%
374,10086.0,northwest medical center,1v30 u s highway 43,ewpty,empty,houston,,,murion,2054877736.0,acute care hospitals,pkoprietary,,surgical infection prevention,scip-inf-2,,al_pn-5c,103 patients,al_scip-inf-2
